gisco_id,name,registered,turnout,invalid,blank,AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP,MOST NEZAVISNIH LISTA - MOST,"MOŽEMO! - POLITIČKA PLATFORMA
NOVA LJEVICA - NL
RADNIČKA FRONTA - RF
ODRŽIVI RAZVOJ HRVATSKE - ORAH
ZAGREB JE NAŠ!
ZA GRAD","NEOVISNI ZA HRVATSKU - NHR
HRVATSKA STRANKA PRAVA - HSP
GENERACIJA OBNOVE - GO","STRANKA S IMENOM I PREZIMENOM
PAMETNO
FOKUS",BLOK UMIROVLJENICI ZAJEDNO - BUZ,"DEMOKRATI
HRVATSKI LABURISTI - STRANKA RADA","DOMOVINSKI POKRET MIROSLAVA ŠKORE - DOMOVINSKI POKRET
HRVATSKI SUVERENISTI
BLOK ZA HRVATSKU - BLOK
HRVATSKA KONZERVATIVNA STRANKA - HKS
HRAST - POKRET ZA USPJEŠNU HRVATSKU
STRANKA UMIROVLJENIKA - SU
ZELENA LISTA","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS",HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS,HRVATSKA STRANKA BUDUĆNOSTI - HSB,"NARODNA STRANKA - REFORMISTI - REFORMISTI
HRVATSKA SELJAČKA STRANKA BRAĆE RADIĆ - HSS BRAĆE RADIĆ
STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI","SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
SNAGA - STRANKA NARODNOG I GRAĐANSKOG AKTIVIZMA - SNAGA
GRAĐANSKO-LIBERALNI SAVEZ - GLAS
ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS",SOCIJALISTIČKA RADNIČKA PARTIJA HRVATSKE - SRP,ŽELJKO KERUM - HRVATSKA GRAĐANSKA STRANKA,"ŽIVI ZID
PROMIJENIMO HRVATSKU - PH
HRVATSKA SELJAČKA STRANKA - STJEPAN RADIĆ - HSS - SR
STRANKA IVANA PERNARA - SIP
HRVATSKA STRANKA SVIH ČAKAVACA KAJKAVACA I ŠTOKAVACA - HSSČKŠ
ZAGORSKA STRANKA ZA ZAGREB - ZSZ
NEZAVISNA LISTA STIPE PETRINA - NLSP","MOŽEMO! - POLITIČKA PLATFORMA
RADNIČKA FRONTA - RF
NOVA LJEVICA - NL
ODRŽIVI RAZVOJ HRVATSKE - ORAH
ZAGREB JE NAŠ!
ZA GRAD","DEMOKRATI
HRVATSKI LABURISTI - STRANKA RADA
LISTA ZA RIJEKU",HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ,MOJA VOLJENA HRVATSKA - MVH,NEOVISNA LISTA -  DINO DEBELJUH,NEOVISNA LISTA -  DAMIR GRÜNBAUM,NEOVISNA LISTA -  MARIN ŠKIBOLA,NEZAVISNA LISTA BURA - BURA,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
SNAGA - STRANKA NARODNOG I GRAĐANSKOG AKTIVIZMA - SNAGA
GRAĐANSKO-LIBERALNI SAVEZ - GLAS",UNIJA KVARNERA - UNIJA,DRAGANA JECKOV,SINIŠA LJUBOJEVIĆ,SRĐAN MILAKOVIĆ,BORIS MILOŠEVIĆ,MILORAD PUPOVAC,JOVICA RADMANOVIĆ,SNAGA SLAVONIJE I BARANJE - Snaga SiB,"""BANDIĆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""365 STRANKA RADA I SOLIDARNOSTI""",HRVATSKA DEMOKRATSKA STRANKA - HDS,HRVATSKA STRANKA GRAĐANSKOG OTPORA - HSGO,SLOBODNA HRVATSKA,BARI AHMEDI,ROBERT BOSAK,FRANJO HORVAT,VELJKO KAJTAZI,VLADIMIR BILEK,IVAN KOMAK,ABECEDA DEMOKRACIJE - ABECEDA,AUTOHTONA - HRVATSKA SELJAČKA STRANKA - A - HSS,"DEMOKRATI
HRVATSKI LABURISTI - STRANKA RADA
LISTA ZA RIJEKU
ZELENI SAVEZ - ZELENI",NEOVISNA LISTA -  IRENA FRANCEKOVIĆ,STRANKA HRVATSKI VIDIK - SHV,STRANKA HRVATSKOG ZAJEDNIŠTVA - SHZ,"MOŽEMO! - POLITIČKA PLATFORMA
ZAGREB JE NAŠ!
NOVA LJEVICA - NL
RADNIČKA FRONTA - RF
ODRŽIVI RAZVOJ HRVATSKE - ORAH
ZA GRAD","BRANITELJSKO DOMOLJUBNA STRANKA HRVATSKE - BDSH
HRVATSKA BRANITELJSKA PUČKA STRANKA - HBPS","HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ
HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS",HRVATSKA STRANKA REDA - HSR,"ŽELJKO LACKOVIĆ - NEZAVISNE LISTE
NARODNA STRANKA - REFORMISTI - REFORMISTI
HRVATSKA SELJAČKA STRANKA BRAĆE RADIĆ - HSS BRAĆE RADIĆ
NEZAVISNI SELJACI HRVATSKE - NSH
HRVATSKA DEMOKRŠĆANSKA STRANKA - HDS",MENSUR FERHATOVIĆ,ARMIN HODŽIĆ,NEDŽAD HODŽIĆ,ERMINA LEKAJ PRLJASKAJ,BERMIN MEŠKIĆ,IDRIS SULEJMANI,HABIB TAHIRI,POKRET ZA MODERNU HRVATSKU,"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP
HRVATSKA SELJAČKA STRANKA - HSS
HRVATSKA STRANKA UMIROVLJENIKA - HSU
SNAGA - STRANKA NARODNOG I GRAĐANSKOG AKTIVIZMA - SNAGA
GRAĐANSKO-LIBERALNI SAVEZ - GLAS
ISTARSKI DEMOKRATSKI SABOR - IDS
PRIMORSKO GORANSKI SAVEZ - PGS
NARODNA STRANKA - REFORMISTI - REFORMISTI",NEOVISNA LISTA -  ŽELJKO GLASNOVIĆ,"ŽIVI ZID
STRANKA IVANA PERNARA - SIP
PROMIJENIMO HRVATSKU - PH
HRVATSKA SELJAČKA STRANKA - STJEPAN RADIĆ - HSS - SR","HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS
HRVATSKA SELJAČKA STRANKA BRAĆE RADIĆ - HSS BRAĆE RADIĆ",NARODNA STRANKA - REFORMISTI - REFORMISTI,FURIO RADIN,"NEZAVISNA LISTA STIPE PETRINA - NLSP
AKCIJA MLADIH - AM
ŽIVI ZID
PROMIJENIMO HRVATSKU - PH
STRANKA IVANA PERNARA - SIP",RÓBERT JANKOVICS
HR_04740,Vela Luka,3560,1843,45,0,3,71,48,3,34,2,2,91,609,19,2,4,867,6,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HR_04758,Velika,4664,2058,57,0,7,132,20,9,26,0,8,378,0,10,0,6,355,0,0,60,0,0,980,0,0,0,0,0,0,0,5,1,0,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04766,Velika Kopanica,2747,1160,38,0,2,26,20,3,13,0,3,346,0,6,0,1,146,0,0,29,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HR_04774,Velika Ludina,2059,938,34,0,8,37,0,6,35,2,1,78,0,6,0,0,0,3,0,50,0,0,401,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,1,16,0,0,0,6,0,0,0,0,20,2,0,0,0,0,0,0,1,0,0,0,7,212,0,0,0,0,0,0,0
HR_04782,Velika Pisanica,1303,534,11,0,0,9,0,4,5,1,2,109,0,0,0,0,117,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,2,0,13,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,187,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,45
HR_04804,Veliki Grđevac,2220,985,26,0,5,35,0,2,31,4,3,169,0,45,0,0,205,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,2,3,1,0,0,0,2,5,1,0,0,0,0,0,1,0,18,1,381,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
HR_04812,Veliko Trgovisce,3938,1641,35,0,4,46,50,1,40,5,2,132,0,20,3,6,628,0,0,38,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04839,Veliko Trojstvo,2233,850,17,0,1,33,0,0,16,7,15,115,0,1,0,0,264,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,329,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_04847,Vidovec,4388,1674,69,0,8,41,33,6,51,9,4,93,0,185,7,167,468,0,0,52,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04855,Viljevo,1583,716,16,0,7,14,5,4,4,1,0,168,0,0,0,0,54,0,0,2,0,0,365,0,0,0,0,0,0,0,20,4,3,17,26,2,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0
HR_04863,Vinica,2752,1390,45,0,4,27,26,1,21,7,3,62,0,286,6,75,234,0,0,42,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04871,Vinkovci,28991,13863,335,0,32,802,231,34,300,0,27,2725,2,42,0,45,2627,0,0,314,0,0,6126,0,0,0,0,0,0,0,65,7,19,56,88,7,41,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,2,0,11,0,0,0,0,0,12,1,0,1,0,1,0,0,0,0,0,0,36
HR_04880,Vinodolska opcina,3291,1333,49,0,4,71,74,4,35,4,0,68,0,3,0,2,524,0,0,37,0,0,437,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
HR_04898,Vir,4745,2190,50,0,8,184,52,8,48,10,1,265,2,5,0,11,560,0,4,7,0,0,787,1,0,0,0,0,1,0,1,0,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,3,4,33,0,79,0,0,0,0,0,5,0,5,0,0,18,0,0,0,0,1,26,1
HR_04901,Virje,3503,1326,52,0,23,61,0,1,19,2,3,129,0,4,0,0,293,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,7,3,0,0,0,0,0,0,0,0,41,2,333,2,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04910,Virovitica,18199,9428,233,0,37,473,226,49,215,53,25,1615,0,0,0,0,2501,0,0,224,0,0,3576,0,0,0,0,0,0,0,1,0,0,1,1,0,38,0,0,0,0,0,0,0,0,24,0,0,0,0,0,13,0,2,16,6,7,0,0,0,0,11,0,0,0,1,1,0,0,42,25,0,0,14
HR_04928,Vis,2158,1242,32,0,7,89,82,5,83,7,2,100,270,8,2,5,407,9,29,20,3,0,18,0,0,0,0,0,3,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,0,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,2
HR_04936,Visoko,1184,652,15,0,1,10,12,2,2,1,1,40,0,8,0,15,73,0,0,3,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04944,Viskovci,1510,626,11,0,3,46,5,7,8,0,1,105,0,0,0,0,83,0,0,7,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0
HR_04952,Viskovo,13963,5302,120,0,16,437,406,23,174,20,0,366,0,10,0,26,1638,0,0,147,0,0,1710,8,0,0,0,1,4,0,16,7,6,13,23,4,0,10,10,6,0,0,1,0,0,3,0,5,4,48,34,3,5,0,0,1,0,0,3,4,15,5,4,0,0,0,0,0,0,0,0,5,0,0
HR_04979,Višnjan - Visignano,1970,774,29,0,1,32,0,2,18,5,0,35,0,5,0,2,0,8,0,58,36,26,123,0,4,2,11,3,364,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0
HR_04987,Vižinada - Visinada,996,395,14,0,1,11,0,0,8,5,0,12,0,2,0,1,0,1,0,19,18,12,46,0,1,0,0,2,227,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
HR_04995,Vocin,1788,763,15,0,4,14,4,0,6,2,0,130,0,0,0,0,113,0,0,10,0,0,418,0,0,0,0,0,0,0,3,0,0,2,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0
HR_05002,Vodice,10488,5148,111,0,7,413,152,15,128,5,7,652,3,10,0,12,861,1,16,2,3,0,1942,0,0,0,0,0,8,0,2,0,0,4,3,0,0,6,1,1,2,0,0,0,0,0,0,0,0,0,0,2,8,73,0,135,0,1,0,1,0,3,1,0,0,0,35,0,0,2,0,0,524,0
HR_05029,Vodnjan - Dignano,5370,2221,69,0,8,82,0,6,48,16,0,86,0,16,0,7,0,21,0,76,121,40,381,8,17,4,7,5,1013,5,0,0,0,1,2,0,0,0,0,0,0,0,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,3,18,5,2,0,0,0,0,0,0,103,0,2
HR_05037,Vojnic,3626,1404,43,0,8,24,27,3,8,2,0,43,0,45,0,2,350,0,0,25,0,0,549,3,0,0,0,0,0,0,92,22,20,82,134,11,0,10,6,3,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,4,3,13,4,61,1,0,0,0,0,0,0,0,0,0,0
HR_05045,Vratisinec,1662,638,19,0,3,10,8,1,31,6,2,38,0,44,0,7,334,0,0,13,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05053,Vrbanja,3230,1276,42,0,11,44,8,3,7,0,4,332,0,3,0,3,89,0,0,22,0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
HR_05061,Vrbje,1888,772,19,0,5,11,0,1,4,0,2,154,0,1,0,4,105,0,0,12,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05070,Vrbnik,1192,617,17,0,6,51,0,3,14,2,0,41,0,0,0,0,0,4,0,6,31,0,229,0,3,3,2,2,165,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05088,Vrbovec,12063,5594,131,0,22,287,3,14,192,17,64,527,0,221,0,0,1631,0,0,155,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,21,7,0,0,0,0,0,1,0,0,1,0,0,5,0,205,11,1683,11,22,0,0,0,0,1,3,0,0,2,0,0,0,0,0,1,0
HR_05096,Vrbovsko,4187,1670,41,0,5,65,51,2,22,8,0,138,0,3,0,5,504,0,0,31,0,0,648,3,0,0,0,0,0,0,36,22,16,34,72,19,0,23,8,3,0,0,0,0,0,1,0,1,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05100,Gvozd,2652,728,14,0,6,17,0,2,4,0,4,26,0,0,0,0,0,7,0,14,0,0,204,0,0,0,0,0,0,0,181,32,26,177,237,28,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,2,138,0,0,0,0,0,0,0
HR_05118,Vrgorac,5520,2904,79,0,10,131,16,6,581,9,3,145,1333,15,1,4,479,15,49,6,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
HR_05126,Vrhovine,763,364,14,0,0,3,3,3,1,0,1,12,0,0,0,0,69,0,0,0,0,0,42,0,0,0,0,0,0,0,139,8,6,144,190,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
HR_05134,Vrlika,1856,993,16,0,4,108,6,20,4,3,1,132,4,3,0,0,67,0,50,0,0,0,550,0,0,0,1,0,0,0,8,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0
HR_05142,Vrpolje,2882,1355,36,0,7,34,16,5,15,0,4,244,0,2,0,5,153,0,0,15,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05169,Vrsar - Orsera,1972,793,26,0,0,31,0,3,19,4,0,36,0,3,0,2,0,6,0,29,36,36,143,1,2,2,4,0,394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,3,0,0
HR_05177,Vuka,945,407,8,0,1,10,1,2,2,0,1,76,0,0,0,0,46,0,0,6,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0
HR_05185,Vukovar,23009,9739,178,0,24,205,169,14,86,1,13,2783,1,87,0,17,1664,0,0,140,1,0,3159,0,0,0,0,0,0,0,734,80,338,580,796,91,19,0,0,0,0,0,17,3,3,2,0,0,0,0,0,1,0,0,0,11,0,0,0,0,1,5,0,1,0,0,0,0,0,1,0,0,0,81
HR_05193,Zabok,7605,3883,85,0,8,79,221,6,111,15,5,193,0,49,4,48,1957,0,0,83,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0
HR_05207,Zadar,64886,28660,708,0,62,2556,1303,192,1491,102,35,2703,16,67,1,115,6533,0,113,17,8,0,11203,0,0,0,0,1,14,1,18,2,2,21,32,5,0,17,0,0,0,0,0,0,0,3,1,0,2,0,0,20,47,63,0,122,0,0,0,1,0,88,24,9,0,1,20,0,0,1,0,0,960,0
HR_05215,Zagorska Sela,819,383,11,0,2,9,6,0,0,1,2,35,0,56,1,4,180,0,0,5,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05223,Zagvozd,1017,509,16,0,2,50,2,3,1,0,2,84,333,1,0,0,9,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05231,Zazablje,603,339,8,0,2,91,0,0,5,0,0,22,197,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05240,Zdenci,1474,784,20,0,4,19,6,2,9,5,2,170,0,0,0,0,193,0,0,24,0,0,293,0,0,0,0,0,0,0,0,0,2,0,2,0,13,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
HR_05258,Zemunik Donji,2038,1044,33,0,8,78,6,5,16,4,3,84,8,2,1,4,113,0,7,0,0,0,634,0,0,0,0,0,0,0,7,2,4,5,16,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
HR_05266,Zlatar,5018,2098,53,0,7,37,75,4,38,6,4,110,1,8,7,60,927,0,0,46,0,0,681,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
HR_05274,Zlatar-Bistrica,2081,920,27,0,3,19,30,0,39,7,1,51,0,6,1,7,452,0,0,26,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05282,Zmijavci,1649,927,15,0,0,159,6,8,6,2,0,181,503,10,2,0,24,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05304,Zakanje,1577,875,38,0,8,55,18,6,29,4,0,62,0,4,0,7,173,0,0,46,0,0,397,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,8,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05312,Zminj,2884,1002,35,0,3,97,0,1,27,10,0,27,0,7,0,2,0,5,0,39,40,26,173,3,6,0,4,7,482,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
HR_05339,Krasic,2080,933,29,0,7,29,23,3,15,2,0,138,0,3,0,3,84,0,0,25,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05347,Zupanja,10495,4178,119,0,11,258,73,13,75,0,15,698,4,6,0,14,889,0,0,65,0,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
HR_05355,Otok,5049,2513,120,0,16,64,13,5,23,0,6,419,0,10,0,6,200,0,0,28,0,0,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05363,Rakovec,969,680,10,0,1,21,0,2,8,5,5,149,0,19,0,0,146,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,263,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05380,Kostrena,3955,1740,29,0,6,131,0,2,72,8,0,102,0,1,0,1,0,4,0,39,126,12,535,2,2,0,11,6,538,106,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HR_05398,Marija Gorica,1883,895,18,0,2,55,0,1,38,2,4,57,0,0,0,2,240,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,390,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
HR_05401,Zumberak,754,285,7,0,3,9,9,1,4,3,0,40,0,0,0,1,61,0,0,6,0,0,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05410,Velika Gorica,54989,26810,617,0,54,2765,6,181,983,80,55,3122,8,54,0,0,29,75,0,533,3,0,9832,40,0,0,0,0,1,0,3,2,3,1,8,1,0,464,60,0,0,2,3,0,3,1,0,0,93,0,0,0,0,2040,32,14,0,1,0,39,1,7,32,27,0,125,5406,0,0,0,0,0,1,7
HR_05428,Orle,1615,733,18,0,7,40,0,3,17,4,2,53,0,3,0,0,0,2,0,15,0,0,368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,10,0,0,0,0,23,2,0,0,0,0,1,0,0,2,0,0,6,149,0,0,0,0,0,0,0
HR_05436,Zapresic,21766,10786,209,0,26,1003,4,20,564,31,26,1161,2,16,0,30,2651,38,0,253,0,0,13,19,1,1,0,0,1,0,0,0,0,0,0,0,0,67,20,0,0,0,0,0,0,2,0,9,0,0,0,0,0,1130,7,3418,0,0,0,5,0,0,0,2,0,52,2,0,0,0,0,1,0,2
HR_05444,Pokupsko,1783,837,22,0,3,52,0,3,17,5,5,114,0,4,0,0,0,2,0,15,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,0,0,0,0
HR_05452,Kravarsko,1660,796,31,0,2,54,0,3,14,3,1,76,0,4,0,0,0,2,0,26,0,0,402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,1,114,0,0,0,0,0,0,0
