gisco_id,name,registered,turnout,invalid,blank,PPP,LPR,PiS,PO,PSL,SRP,MN,LiD,IF,SP (2006)
PL_1218082,Tomice,5533,2785,90,0,40,40,1069,863,393,47,0,243,0,0
PL_1218093,Wadowice,29886,16895,342,0,153,249,6244,6962,1137,200,0,1608,0,0
PL_1218102,Wieprz,8726,4791,159,0,49,50,2103,1056,1030,65,0,279,0,0
PL_1219012,Biskupice,6553,3376,116,0,32,28,1733,963,327,26,0,151,0,0
PL_1219022,Gdów,12325,5960,119,0,67,60,2722,1926,602,83,0,381,0,0
PL_1219032,Kłaj,7689,4147,97,0,43,63,1581,1769,286,48,0,260,0,0
PL_1219043,Niepołomice,17397,9597,217,0,110,153,3898,3772,739,87,0,621,0,0
PL_1219053,Wieliczka,38312,21635,428,0,198,242,7621,10240,1429,112,0,1365,0,0
PL_1261011,Kraków,601803,401189,5343,0,6270,5003,124892,208098,9056,1244,0,37892,3391,0
PL_1262011,Nowy Sącz,66349,40771,539,0,232,468,17295,15229,2027,252,0,4729,0,0
PL_1263011,Tarnów,94847,55743,1044,0,376,926,19627,23850,2329,323,0,7268,0,0
PL_1401013,Białobrzegi,8250,4184,66,0,40,63,1805,1460,371,72,0,307,0,0
PL_1401022,Promna,4584,2105,45,0,14,21,960,212,642,93,0,118,0,0
PL_1401032,Radzanów,2978,1431,37,0,12,22,721,167,343,93,0,36,0,0
PL_1401042,Stara Błotnica,3854,1716,83,0,15,11,609,142,695,120,0,41,0,0
PL_1401052,Stromiec,4311,1612,57,0,24,14,776,266,248,163,0,64,0,0
PL_1401063,Wyśmierzyce,2308,1042,38,0,9,6,507,233,144,55,0,50,0,0
PL_1402011,Ciechanów,37264,20225,296,0,183,197,6183,7051,2908,257,0,3150,0,0
PL_1402022,Ciechanów,4833,2003,49,0,17,20,647,367,362,43,0,498,0,0
PL_1402033,Glinojeck,6373,2248,66,0,35,19,730,559,423,84,0,332,0,0
PL_1402042,Gołymin-Ośrodek,3224,1222,38,0,8,10,517,162,357,55,0,75,0,0
PL_1402052,Grudusk,3148,1436,46,0,6,17,676,177,291,35,0,188,0,0
PL_1402062,Ojrzeń,3436,1398,49,0,10,17,578,193,348,76,0,127,0,0
PL_1402072,Opinogóra Górna,4677,1879,57,0,15,18,731,338,501,93,0,126,0,0
PL_1402082,Regimin,3940,1504,64,0,15,12,609,262,388,35,0,119,0,0
PL_1402092,Sońsk,6326,2640,63,0,24,33,1029,493,703,89,0,206,0,0
PL_1403011,Garwolin,13004,8053,137,0,43,123,3123,2581,489,70,0,1487,0,0
PL_1403021,Łaskarzew,3843,2022,56,0,20,28,1048,529,86,40,0,215,0,0
PL_1403032,Borowie,3944,1814,59,0,13,40,830,231,358,51,0,232,0,0
PL_1403042,Garwolin,9128,4693,98,0,35,80,1956,1288,747,61,0,428,0,0
PL_1403052,Górzno,4682,2373,49,0,18,21,1172,370,409,88,0,246,0,0
PL_1403062,Łaskarzew,4055,1939,45,0,17,36,909,322,362,59,0,189,0,0
PL_1403072,Maciejowice,5882,2651,96,0,29,37,1230,383,540,139,0,197,0,0
PL_1403082,Miastków Kościelny,4013,1941,49,0,15,27,768,310,467,81,0,224,0,0
PL_1403092,Parysów,3109,1427,84,0,8,21,838,186,184,36,0,70,0,0
PL_1403103,Pilawa,8149,4106,97,0,37,54,1789,1043,585,43,0,458,0,0
PL_1403112,Sobolew,6352,3088,68,0,31,57,1601,548,386,177,0,220,0,0
PL_1403122,Trojanów,6071,2879,68,0,36,60,1414,318,569,205,0,209,0,0
PL_1403132,Wilga,4107,2034,53,0,12,23,797,429,508,66,0,146,0,0
PL_1403143,Żelechów,6601,3283,102,0,18,46,1682,625,334,153,0,323,0,0
PL_1404011,Gostynin,15808,8181,223,0,65,49,2770,2634,1296,79,0,1065,0,0
PL_1404022,Gostynin,9536,3771,111,0,36,33,1455,619,1194,104,0,219,0,0
PL_1404032,Pacyna,3285,1547,48,0,16,10,540,71,749,35,0,78,0,0
PL_1404042,Sanniki,5261,2340,51,0,14,10,855,246,982,62,0,120,0,0
PL_1404052,Szczawin Kościelny,4170,1680,48,0,8,17,562,197,652,79,0,117,0,0
PL_1405011,Milanówek,12781,8490,66,0,74,123,2588,4470,389,44,0,736,0,0
PL_1405021,Podkowa Leśna,3240,2471,19,0,16,29,670,1499,80,14,0,144,0,0
PL_1405032,Baranów,3811,1659,41,0,15,33,705,423,314,40,0,88,0,0
PL_1405043,Grodzisk Mazowiecki,30830,18630,192,0,160,245,5785,8474,1878,120,0,1776,0,0
PL_1405052,Jaktorów,7907,4255,63,0,37,48,1536,1905,342,51,0,273,0,0
PL_1405062,Żabia Wola,4984,2563,55,0,25,51,952,949,335,35,0,161,0,0
PL_1406012,Belsk Duży,5275,2815,63,0,11,29,954,307,1198,107,0,146,0,0
PL_1406022,Błądów,6416,3267,67,0,11,101,1246,299,1272,137,0,134,0,0
PL_1406032,Chynów,7352,3550,78,0,38,52,1261,736,960,144,0,281,0,0
PL_1406042,Goszczyn,2288,1256,34,0,4,11,592,73,484,37,0,21,0,0
PL_1406053,Grójec,19177,10236,235,0,78,96,2814,3513,2295,163,0,1042,0,0
PL_1406062,Jasieniec,4242,2024,53,0,12,40,672,275,551,306,0,115,0,0
PL_1406073,Mogielnica,7490,3633,85,0,35,37,1612,528,984,124,0,228,0,0
PL_1406083,Nowe Miasto nad Pilicą,7207,3815,99,0,45,33,1778,537,924,132,0,267,0,0
PL_1406092,Pniewy,3646,1715,43,0,14,14,561,235,644,78,0,126,0,0
PL_1406113,Warka,14892,7856,139,0,123,101,2903,1737,2119,254,0,480,0,0
PL_1407012,Garbatka-Letnisko,4722,2262,51,0,30,67,962,725,226,41,0,160,0,0
PL_1407022,Głowaczów,6066,2512,85,0,16,20,1226,483,422,154,0,106,0,0
PL_1407032,Gniewoszów,3434,1524,53,0,10,16,597,218,470,86,0,74,0,0
PL_1407042,Grabów nad Pilicą,3048,1300,68,0,13,7,473,193,390,115,0,41,0,0
PL_1407053,Kozienice,25477,13220,199,0,88,168,5608,5015,821,266,0,1055,0,0
PL_1407062,Magnuszew,5257,2530,50,0,29,25,1212,422,479,145,0,168,0,0
PL_1407072,Sieciechów,3289,1434,31,0,26,29,660,310,188,66,0,124,0,0
PL_1408011,Legionowo,40393,26333,311,0,176,258,7712,13705,1006,152,0,3013,0,0
PL_1408022,Jabłonna,10269,6935,124,0,55,75,1994,3717,380,38,0,552,0,0
PL_1408032,Nieporąt,10180,6512,87,0,54,86,2154,3110,385,55,0,581,0,0
PL_1408043,Serock,9202,4956,62,0,50,51,1615,2072,456,58,0,592,0,0
PL_1408052,Wieliszew,6819,3887,80,0,33,32,1288,1477,624,39,0,314,0,0
PL_1409012,Chotcza,2207,655,34,0,6,10,201,77,215,66,0,46,0,0
PL_1409022,Ciepielów,4701,1851,89,0,22,37,580,302,425,163,0,233,0,0
PL_1409033,Lipsko,9824,3996,93,0,28,51,1107,1104,846,152,0,615,0,0
PL_1409042,Rzeczniów,3854,1567,66,0,11,12,701,155,315,220,0,87,0,0
PL_1409052,Sienno,5194,1983,76,0,8,16,661,213,847,65,0,97,0,0
PL_1409062,Solec nad Wisłą,4625,1618,70,0,14,15,359,230,386,53,0,491,0,0
PL_1410012,Huszlew,2466,1148,31,0,5,11,507,85,426,39,0,44,0,0
PL_1410023,Łosice,9065,4425,116,0,30,56,1513,1028,1027,107,0,548,0,0
PL_1410032,Olszanka,2551,1226,33,0,11,20,532,119,361,76,0,74,0,0
PL_1410042,Platerów,4289,1781,49,0,16,22,660,217,650,61,0,106,0,0
PL_1410052,Sarnaki,4247,1975,53,0,5,35,800,312,529,74,0,167,0,0
PL_1410062,Stara Kornica,3929,1715,37,0,18,41,697,181,532,87,0,122,0,0
PL_1411011,Maków Mazowiecki,8175,4026,78,0,28,59,1267,1424,572,34,0,564,0,0
PL_1411022,Czerwonka,2074,885,35,0,7,10,430,111,211,35,0,46,0,0
PL_1411032,Karniewo,4171,1872,48,0,10,22,751,227,624,56,0,134,0,0
PL_1411042,Krasnosielc,5266,2358,116,0,20,39,934,339,698,49,0,163,0,0
PL_1411052,Młynarze,1385,699,39,0,10,8,317,61,201,36,0,27,0,0
PL_1411062,Płoniawy-Bramura,4747,1977,73,0,20,30,773,246,504,72,0,259,0,0
PL_1411073,Różan,3650,1653,36,0,16,29,735,385,244,41,0,167,0,0
PL_1411082,Rzewnie,2188,987,39,0,5,22,484,107,238,52,0,40,0,0
PL_1411092,Sypniewo,2864,1415,49,0,10,8,594,142,487,37,0,88,0,0
PL_1411102,Szelków,3018,1419,37,0,17,31,592,181,419,42,0,100,0,0
PL_1412011,Mińsk Mazowiecki,30003,18976,229,0,148,227,5651,8852,1849,116,0,1904,0,0
PL_1412042,Cegłów,5037,2608,90,0,28,40,776,958,465,54,0,197,0,0
PL_1412052,Dąbe Wielkie,6562,3255,63,0,20,61,1422,1061,427,37,0,164,0,0
PL_1412062,Dobre,4780,2106,51,0,12,55,886,433,520,61,0,88,0,0
PL_1412072,Halinów,9695,5682,178,0,37,110,2321,2215,429,51,0,341,0,0
PL_1412082,Jakubów,3885,1861,52,0,12,26,768,363,482,72,0,86,0,0
PL_1412093,Kałuszyn,4756,2241,73,0,22,64,951,617,355,41,0,118,0,0
PL_1412102,Latowicz,4327,1778,52,0,20,28,724,316,469,63,0,106,0,0
PL_1412112,Mińsk Mazowiecki,9956,5200,118,0,48,75,1952,1637,1085,54,0,231,0,0
PL_1412122,Mrozy,7013,3221,60,0,44,42,1189,1041,523,73,0,249,0,0
PL_1412132,Siennica,5490,2564,67,0,23,33,908,735,563,77,0,158,0,0
PL_1412142,Stanisławów,4915,2393,48,0,23,63,1147,585,365,40,0,122,0,0
PL_1431191,Sulejówek,14781,9905,136,0,69,137,3783,4597,462,56,0,665,0,0
PL_1413011,Mława,24264,12126,265,0,90,93,3699,4809,1377,115,0,1678,0,0
PL_1413022,Dzierzgowo,2746,1157,30,0,2,10,363,82,594,22,0,54,0,0
PL_1413032,Lipowiec Kościelny,3871,1416,44,0,23,16,545,256,359,58,0,115,0,0
PL_1413042,Radzanów,2806,1125,50,0,8,10,436,229,286,38,0,68,0,0
PL_1413052,Strzegowo,6348,2430,64,0,23,24,945,478,581,104,0,211,0,0
PL_1413062,Stupsk,3978,1637,58,0,18,18,591,252,482,67,0,151,0,0
PL_1413072,Szreńsk,3475,1397,48,0,9,7,473,314,431,46,0,69,0,0
PL_1413082,Szydłowo,3645,1559,52,0,17,4,379,204,745,49,0,109,0,0
PL_1413092,Wieczfnia Kościelna,3236,1247,54,0,10,6,406,155,414,52,0,150,0,0
PL_1413102,Wiśniewo,4059,1565,52,0,14,16,567,335,397,55,0,129,0,0
PL_1414011,Nowy Dwór Mazowiecki,21987,12551,225,0,129,140,3452,5644,727,121,0,2113,0,0
PL_1414022,Czosnów,7371,4060,80,0,42,52,1402,1597,493,58,0,336,0,0
PL_1414032,Leoncin,4244,2071,77,0,22,30,945,618,242,34,0,103,0,0
PL_1414043,Nasielsk,15152,6627,179,0,60,72,2375,1771,1589,133,0,448,0,0
PL_1414052,Pomiechówek,7043,3771,87,0,38,41,1479,1262,374,58,0,432,0,0
PL_1414063,Zakroczym,4984,2143,73,0,26,12,752,621,409,45,0,205,0,0
PL_1415012,Baranowo,5393,2117,66,0,10,27,792,388,707,47,0,80,0,0
PL_1415022,Czarnia,2072,736,27,0,7,20,286,93,223,64,0,16,0,0
PL_1415032,Czerwin,4225,1921,53,0,16,35,935,171,572,70,0,69,0,0
PL_1415042,Goworowo,6944,2461,91,0,29,48,1108,341,643,73,0,128,0,0
PL_1415052,Kadzidło,8386,3542,130,0,17,59,1606,662,766,112,0,190,0,0
PL_1415062,Lelis,6173,2886,107,0,32,63,1529,410,498,110,0,137,0,0
PL_1415072,Łyse,6247,2279,79,0,15,80,771,352,632,278,0,72,0,0
PL_1415083,Myszyniec,8071,3264,123,0,33,63,1507,550,760,112,0,116,0,0
PL_1415092,Olszewo-Borki,7077,3362,90,0,21,121,1546,812,507,97,0,168,0,0
PL_1415102,Rzekuń,6910,3412,82,0,30,48,1833,787,416,52,0,164,0,0
PL_1415112,Troszyn,3964,1779,38,0,11,12,988,191,445,36,0,58,0,0
PL_1416011,Ostrów Mazowiecka,18120,8948,127,0,60,126,3684,2564,1385,71,0,931,0,0
PL_1416022,Andrzejewo,3584,1949,38,0,3,16,1426,59,339,39,0,29,0,0
PL_1416032,Boguty-Pianki,2300,1174,14,0,8,13,767,76,217,47,0,32,0,0
PL_1416043,Brok,2313,1154,28,0,13,4,578,249,186,17,0,79,0,0
PL_1416052,Małkinia Górna,9849,4264,106,0,23,70,2335,841,496,76,0,317,0,0
PL_1416062,Nur,2651,1302,43,0,5,16,784,123,239,35,0,57,0,0
PL_1416072,Ostrów Mazowiecka,9895,4208,125,0,23,67,2162,626,862,94,0,249,0,0
PL_1416082,Stary Lubotyń,3037,1261,40,0,8,20,713,98,297,34,0,51,0,0
PL_1416092,Szulborze Wielkie,1501,635,8,0,4,6,356,27,185,20,0,29,0,0
PL_1416102,Wąsewo,3648,1551,64,0,8,12,552,98,527,27,0,263,0,0
PL_1416112,Zarąby Kościelne,3125,1408,21,0,10,14,779,110,371,28,0,75,0,0
PL_1417011,Józefów,13774,9779,147,0,57,206,3234,4976,522,49,0,588,0,0
PL_1417021,Otwock,34647,22732,269,0,181,340,8480,9980,1682,111,0,1689,0,0
PL_1417032,Celestynów,8766,5363,139,0,49,96,2296,1626,797,39,0,321,0,0
PL_1417043,Karczew,12783,7893,184,0,51,87,2914,2572,1710,27,0,348,0,0
PL_1417052,Kołbiel,6317,3312,94,0,42,59,1468,761,654,46,0,188,0,0
PL_1417062,Osieck,2771,1439,53,0,12,21,770,242,250,39,0,52,0,0
PL_1417072,Sobienie-Jeziory,4974,2603,43,0,21,27,1027,455,835,63,0,132,0,0
PL_1417082,Wiązowna,7505,4519,71,0,36,54,1799,1741,541,45,0,232,0,0
PL_1418013,Góra Kalwaria,19347,10503,173,0,97,143,3500,4042,1557,87,0,904,0,0
PL_1418023,Konstancin-Jeziorna,19175,12543,209,0,91,129,3853,6374,794,70,0,1023,0,0
PL_1418032,Lesznowola,12424,8443,119,0,41,129,2390,4218,993,41,0,512,0,0
PL_1418043,Piaseczno,47121,32764,415,0,146,416,8226,17631,3390,128,0,2412,0,0
PL_1418052,Prażmów,6510,3440,40,0,36,38,1165,1432,449,55,0,225,0,0
PL_1406102,Tarczyn,8372,4556,116,0,33,73,1919,1417,549,70,0,379,0,0
PL_1419012,Bielsk,6822,2705,91,0,23,19,1003,436,887,53,0,193,0,0
PL_1419022,Bodzanów,6580,2604,94,0,38,39,873,462,697,51,0,350,0,0
PL_1419032,Brudzeń Duży,6027,2628,102,0,18,20,999,418,816,66,0,189,0,0
PL_1419042,Bulkowo,4594,1769,76,0,21,15,681,196,630,54,0,96,0,0
PL_1419053,Drobin,6583,2180,54,0,23,28,819,329,599,66,0,262,0,0
PL_1419063,Gąbin,8601,4048,89,0,38,30,1779,753,1109,59,0,191,0,0
PL_1419072,Łąck,3874,1693,62,0,6,14,573,405,491,12,0,130,0,0
PL_1419082,Mała Wieś,4972,1857,74,0,10,16,519,268,731,81,0,158,0,0
PL_1419092,Nowy Duninów,3048,1172,44,0,7,4,459,290,273,10,0,85,0,0
PL_1419102,Radzanowo,5719,2404,45,0,10,15,776,558,717,74,0,209,0,0
PL_1419112,Słubice,3627,1506,44,0,10,20,622,132,549,23,0,106,0,0
PL_1419122,Słupno,4372,2240,53,0,16,13,696,809,430,19,0,204,0,0
PL_1419132,Stara Biała,7646,3593,80,0,31,22,1357,986,708,90,0,319,0,0
PL_1419142,Staroźreby,5780,2281,88,0,20,22,920,325,641,94,0,171,0,0
PL_1419153,Wyszogród,4822,2019,70,0,25,9,651,404,633,85,0,142,0,0
PL_1420011,Płońsk,18119,9416,197,0,82,201,2921,3497,1120,68,0,1330,0,0
PL_1420021,Raciąż,3688,1679,50,0,17,15,588,484,332,17,0,176,0,0
PL_1420032,Baboszewo,6272,2601,45,0,19,19,1260,467,551,75,0,165,0,0
PL_1420042,Czerwińsk nad Wisłą,6310,2184,71,0,19,22,948,320,618,86,0,100,0,0
PL_1420052,Dzierzążnia,3102,1197,22,0,4,24,483,113,428,42,0,81,0,0
PL_1420062,Joniec,2049,908,29,0,11,14,323,166,232,27,0,106,0,0
PL_1420072,Naruszewo,5346,1770,54,0,16,23,600,262,621,60,0,134,0,0
PL_1420082,Nowe Miasto,3874,1544,52,0,15,28,521,435,275,42,0,176,0,0
PL_1420092,Płońsk,5571,1948,35,0,16,27,654,372,605,50,0,189,0,0
PL_1420102,Raciąż,7039,2377,69,0,22,38,947,219,879,90,0,113,0,0
PL_1420112,Sochocin,4753,2065,46,0,18,17,936,431,404,71,0,142,0,0
PL_1420122,Załuski,4400,1651,84,0,19,26,602,236,551,46,0,87,0,0
PL_1421011,Piastów,18896,12981,183,0,113,191,4512,6287,598,74,0,1023,0,0
PL_1421021,Pruszków,44945,29788,358,0,242,350,9452,15162,1238,151,0,2835,0,0
PL_1421033,Brwinów,17180,11185,155,0,81,148,3624,5663,534,73,0,907,0,0
PL_1421042,Michałowice,12051,8878,87,0,45,120,2609,5069,367,42,0,539,0,0
PL_1421052,Nadarzyn,7655,4785,56,0,16,45,1586,2229,513,31,0,309,0,0
PL_1421062,Raszyn,15485,10130,131,0,71,141,4142,4459,585,76,0,525,0,0
PL_1422011,Przasnysz,13752,7169,149,0,76,71,2691,2295,856,73,0,958,0,0
PL_1422023,Chorzele,8065,3390,156,0,35,42,1060,483,1411,72,0,131,0,0
PL_1422032,Czernice Borowe,3163,1298,39,0,4,9,565,135,422,59,0,65,0,0
PL_1422042,Jednorożec,5574,2126,54,0,28,55,698,391,689,85,0,126,0,0
PL_1422052,Krasne,3138,1230,54,0,8,10,468,157,399,61,0,73,0,0
PL_1422062,Krzynowłoga Mała,2863,1338,35,0,12,14,700,75,401,39,0,62,0,0
PL_1422072,Przasnysz,5660,2240,72,0,12,15,1067,289,577,69,0,139,0,0
PL_1423012,Borkowice,3810,1587,85,0,22,21,439,241,588,62,0,129,0,0
PL_1423022,Gielniów,3953,1711,84,0,21,11,874,248,291,80,0,102,0,0
PL_1423032,Klwów,2916,1546,46,0,10,24,780,228,325,100,0,33,0,0
PL_1423042,Odrzywół,3371,1768,42,0,15,30,1161,150,221,89,0,60,0,0
PL_1423052,Potworów,3337,1559,46,0,19,22,780,191,321,117,0,63,0,0
PL_1423063,Przysucha,10441,5257,132,0,39,112,2544,1249,599,108,0,474,0,0
PL_1423072,Rusinów,3553,1922,84,0,12,33,1011,179,419,108,0,76,0,0
PL_1423082,Wieniawa,4362,2082,76,0,24,27,1002,293,480,88,0,92,0,0
PL_1424012,Gzy,3164,1314,59,0,11,15,526,99,499,45,0,60,0,0
PL_1424022,Obryte,3779,1952,88,0,14,20,816,165,743,47,0,59,0,0
PL_1424032,Pokrzywnica,3683,1468,45,0,11,19,596,236,472,35,0,54,0,0
PL_1424043,Pułtusk,18648,9836,187,0,75,72,3418,2488,2670,99,0,827,0,0
PL_1424052,Świercze,3722,1427,51,0,8,21,515,234,427,50,0,121,0,0
PL_1424062,Winnica,3182,1807,45,0,13,7,972,157,476,69,0,68,0,0
PL_1424072,Zatory,3650,1700,57,0,11,15,708,141,672,34,0,62,0,0
PL_1425011,Pionki,16646,8267,145,0,106,129,3194,3066,436,81,0,1110,0,0
PL_1425022,Gózd,5928,2825,63,0,25,60,1739,403,375,48,0,112,0,0
PL_1425033,Iłża,12723,5211,133,0,64,69,1871,1319,1117,164,0,474,0,0
PL_1425042,Jastrząbia,4941,2286,78,0,16,40,1079,405,450,85,0,133,0,0
PL_1425052,Jedlińsk,9936,4507,147,0,36,53,2272,763,942,106,0,188,0,0
PL_1425062,Jedlnia-Letnisko,8976,4728,127,0,46,109,2461,1223,399,76,0,287,0,0
PL_1425072,Kowala,7935,3953,113,0,36,51,1778,762,978,53,0,182,0,0
PL_1425082,Pionki,7688,2995,104,0,30,53,1555,549,421,81,0,202,0,0
PL_1425092,Przytyk,5318,2546,110,0,13,37,1239,271,724,92,0,60,0,0
PL_1425103,Skaryszew,10103,4883,85,0,31,60,2739,768,827,181,0,192,0,0
PL_1425112,Wierzbica,7936,3203,83,0,51,73,1500,646,558,87,0,205,0,0
PL_1425122,Wolanów,6135,2970,86,0,32,31,1806,400,411,89,0,115,0,0
PL_1425132,Zakrzew,8405,4392,71,0,38,37,2391,1181,379,116,0,179,0,0
PL_1426012,Domanice,2046,1054,21,0,4,14,553,84,271,51,0,56,0,0
PL_1426022,Korczew,2508,1141,33,0,11,15,418,135,441,25,0,63,0,0
PL_1426032,Kotuń,6554,2846,112,0,31,62,1164,581,577,83,0,236,0,0
PL_1426042,Mokobody,3990,1862,41,0,12,35,904,207,467,77,0,119,0,0
PL_1426053,Mordy,4969,2207,61,0,15,29,947,333,565,133,0,124,0,0
PL_1426062,Paprotnia,2155,1171,26,0,3,14,508,53,496,49,0,22,0,0
PL_1426072,Przesmyki,2964,1367,41,0,9,26,564,94,501,87,0,45,0,0
PL_1426082,Siedlce,12214,5957,90,0,38,99,2711,1301,1048,97,0,573,0,0
PL_1426092,Skórzec,5485,2625,119,0,13,66,1146,290,757,101,0,133,0,0
PL_1426102,Suchożebry,3708,1697,62,0,10,24,702,216,543,42,0,98,0,0
PL_1426112,Wiśniew,4360,2242,82,0,12,49,1029,207,717,69,0,77,0,0
PL_1426122,Wodynie,3783,1605,42,0,8,38,777,187,390,81,0,82,0,0
PL_1426132,Zbuczyn Poduchowny,7630,3847,113,0,18,70,1959,387,836,324,0,140,0,0
PL_1427011,Sierpc,15451,7535,191,0,88,71,2607,2539,781,141,0,1117,0,0
PL_1427022,Gozdowo,4650,1680,63,0,11,15,550,279,512,75,0,175,0,0
PL_1427032,Mochowo,4765,1697,86,0,20,9,592,217,380,245,0,148,0,0
PL_1427042,Rościszewo,3258,1379,33,0,12,20,678,100,387,63,0,86,0,0
PL_1427052,Sierpc,5348,1889,87,0,11,23,744,297,489,67,0,171,0,0
PL_1427062,Szczutowo,3489,1274,40,0,18,17,571,209,285,63,0,71,0,0
PL_1427072,Zawidz,5454,2372,102,0,18,13,753,184,1125,53,0,124,0,0
PL_1428011,Sochaczew,30588,16435,260,0,115,129,5651,6331,1908,151,0,1890,0,0
PL_1428022,Brochów,3418,1367,34,0,17,27,625,311,240,30,0,83,0,0
PL_1428032,Iłów,4948,2351,38,0,13,8,977,220,903,71,0,121,0,0
PL_1428042,Młodzieszyn,4375,1594,33,0,11,18,801,227,365,49,0,90,0,0
PL_1428052,Nowa Sucha,4774,2067,26,0,25,24,961,463,411,54,0,103,0,0
PL_1428062,Rybno,2735,1139,38,0,7,14,465,139,380,41,0,55,0,0
PL_1428072,Sochaczew,6933,2970,73,0,35,27,1339,707,545,51,0,193,0,0
PL_1428082,Teresin,8713,4430,99,0,39,87,2000,1289,554,56,0,306,0,0
PL_1429011,Sokołów Podlaski,15063,8633,166,0,67,223,3166,2664,1398,98,0,851,0,0
PL_1429022,Bielany,113754,83203,968,0,439,1195,25446,42127,2326,403,0,9264,1035,0
PL_1429032,Ceranów,2106,980,24,0,6,12,472,85,332,24,0,25,0,0
PL_1429042,Jabłonna Lacka,4148,2035,56,0,15,64,907,230,593,83,0,87,0,0
PL_1429052,Kosów Lacki,5550,2685,88,0,24,58,1485,264,606,54,0,106,0,0
PL_1429062,Repki,4727,2585,96,0,16,27,844,188,1284,85,0,45,0,0
PL_1429072,Sabnie,3293,1707,47,0,14,37,673,204,601,59,0,72,0,0
PL_1429082,Sokołów Podlaski,4944,2408,87,0,23,61,1117,335,599,82,0,104,0,0
PL_1429092,Sterdyń,3846,1882,79,0,9,33,621,197,782,55,0,106,0,0
PL_1430012,Chlewiska,5210,1953,74,0,27,31,947,451,233,51,0,139,0,0
PL_1430022,Jastrząb,3972,1575,48,0,7,26,836,298,245,26,0,89,0,0
PL_1430032,Mirów,2900,1018,37,0,8,31,579,155,112,53,0,43,0,0
PL_1430042,Orońsko,4425,2036,66,0,14,32,864,469,452,38,0,101,0,0
PL_1430053,Szydłowiec,15598,7043,191,0,48,90,3177,2001,840,106,0,590,0,0
PL_1432013,Błonie,16063,9126,242,0,112,132,3037,3980,669,82,0,872,0,0
PL_1432022,Izabelin,7340,5177,86,0,40,92,1846,2608,240,30,0,235,0,0
PL_1432032,Kampinos,3106,1545,34,0,20,18,560,389,407,23,0,94,0,0
PL_1432042,Leszno,7028,3769,146,0,40,47,1228,1628,277,58,0,345,0,0
PL_1432053,Łomianki,16583,11955,113,0,68,206,3922,6498,344,72,0,732,0,0
PL_1432063,Ożarów Mazowiecki,16034,9657,176,0,96,136,3697,4045,731,93,0,683,0,0
PL_1432072,Stare Babice,11731,7575,122,0,61,119,2547,3780,406,66,0,474,0,0
PL_1433011,Wągrów,10263,5800,125,0,54,130,1803,2191,596,127,0,774,0,0
PL_1433022,Grąbków,3711,1495,33,0,7,28,693,147,261,54,0,272,0,0
PL_1433032,Korytnica,5410,2465,101,0,19,55,1304,280,490,142,0,74,0,0
PL_1433042,Liw,6080,2856,89,0,24,87,1192,552,548,146,0,218,0,0
PL_1433053,Łochów,13913,6870,160,0,63,97,3403,1377,1310,113,0,347,0,0
PL_1433062,Miedzna,3536,1810,79,0,20,43,755,173,477,169,0,94,0,0
PL_1433072,Sadowne,5002,2207,67,0,7,194,1169,294,298,71,0,107,0,0
PL_1433082,Stoczek,4247,1923,49,0,20,56,1014,256,345,94,0,89,0,0
PL_1433092,Wierzbno,2522,1123,44,0,11,30,527,140,246,66,0,59,0,0
PL_1434011,Kobyłka,13888,9284,91,0,98,105,4133,3763,460,58,0,576,0,0
PL_1434021,Marki,17721,10688,86,0,84,158,4337,4835,416,50,0,722,0,0
PL_1434031,Ząbki,18135,11943,146,0,89,252,4637,5540,470,47,0,762,0,0
PL_1434041,Zielonka,13168,9189,111,0,62,216,3627,3895,415,53,0,810,0,0
PL_1434052,Dąbrówka,5262,2737,58,0,17,31,1663,431,384,73,0,80,0,0
PL_1434062,Jadów,6172,2578,80,0,40,46,1150,689,342,61,0,170,0,0
PL_1434072,Klembów,6715,3457,115,0,35,40,1803,920,354,43,0,147,0,0
PL_1434082,Poświątne,4515,2022,78,0,28,49,1171,347,219,62,0,68,0,0
PL_1434093,Radzymin,15274,8747,200,0,66,125,4233,2528,1131,69,0,395,0,0
PL_1434102,Strachówka,2469,901,28,0,17,15,388,184,175,47,0,47,0,0
PL_1434113,Tłuszcz,14359,7087,172,0,90,95,3260,2219,672,116,0,463,0,0
PL_1434123,Wołomin,39170,24811,269,0,208,399,10511,10105,1331,141,0,1847,0,0
PL_1435012,Brańszczyk,6598,3003,78,0,20,48,1453,397,817,51,0,139,0,0
PL_1435022,Długosiodło,6026,2526,109,0,31,47,1007,407,731,64,0,130,0,0
PL_1435032,Rząśnik,5170,2422,64,0,11,25,1281,215,660,75,0,91,0,0
PL_1435042,Somianka,4434,2321,74,0,10,18,678,305,1159,25,0,52,0,0
PL_1435053,Wyszków,29502,15660,248,0,98,229,6492,4606,2637,176,0,1174,0,0
PL_1435062,Zabrodzie,4397,2111,62,0,20,25,923,608,369,44,0,60,0,0
PL_1436012,Kazanów,3672,1591,64,0,18,33,581,226,394,93,0,182,0,0
PL_1436022,Policzna,4732,1947,69,0,11,20,600,213,841,98,0,95,0,0
PL_1436032,Przyłąk,5144,1854,59,0,25,20,729,185,513,206,0,117,0,0
PL_1436042,Tczów,3733,1599,60,0,20,37,521,119,652,124,0,66,0,0
PL_1436053,Zwoleń,12169,6026,178,0,48,83,2069,1131,1711,357,0,449,0,0
