gisco_id,name,registered,turnout,invalid,blank,ÖVP,SPÖ,FPÖ,GRÜNE,NEOS,KPÖ,EUROPA
AT_62384,Paldau,2615,1202,15,0,589,169,297,66,54,4,8
AT_62385,Pirching am Traubenberg,2112,1057,10,0,567,77,253,87,55,3,5
AT_62386,Riegersburg,4135,1945,27,0,990,243,391,153,115,17,9
AT_62387,Sankt Anna am Aigen,2034,851,9,0,498,66,193,39,37,5,4
AT_62388,Sankt Peter am Ottersbach,2466,1032,10,0,578,88,243,63,43,4,3
AT_62389,Sankt Stefan im Rosental,3278,1674,12,0,786,180,451,125,105,10,5
AT_62390,Straden,3017,1468,17,0,778,131,337,113,84,3,5
AT_62399,Wahlkarten - Südoststeiermark,0,5123,50,0,2203,835,903,671,382,52,27
AT_70101,Innsbruck,86810,40247,318,0,11074,7829,6220,9560,4216,397,633
AT_70199,Wahlkarten - Innsbruck Stadt,0,11584,116,0,2775,2166,990,3801,1449,112,175
AT_70201,Arzl im Pitztal,2370,1000,11,0,500,136,147,109,78,5,14
AT_70202,Haiming,3528,1463,7,0,528,232,300,270,114,4,8
AT_70203,Imst,7465,3122,24,0,1266,521,521,455,282,20,33
AT_70204,Imsterberg,633,285,4,0,149,39,48,21,23,1,0
AT_70205,Jerzens,706,273,6,0,178,19,47,13,8,2,0
AT_70206,Karres,507,252,7,0,127,29,69,9,11,0,0
AT_70207,Karrösten,566,250,5,0,121,55,27,18,20,1,3
AT_70208,Längenfeld,3438,1249,7,0,780,88,160,101,93,6,14
AT_70209,Mieming,2823,1236,7,0,564,134,171,187,154,6,13
AT_70210,Mils bei Imst,470,234,2,0,113,18,30,30,40,1,0
AT_70211,Mötz,919,356,3,0,146,55,57,55,34,3,3
AT_70212,Nassereith,1667,625,5,0,304,63,115,60,61,5,12
AT_70213,Obsteig,967,408,7,0,173,34,58,80,48,3,5
AT_70214,Oetz,1765,766,10,0,412,58,86,113,81,2,4
AT_70215,Rietz,1815,696,13,0,256,115,154,78,71,4,5
AT_70216,Roppen,1349,550,6,0,254,118,70,67,31,4,0
AT_70217,Sankt Leonhard im Pitztal,1087,426,5,0,298,19,77,8,18,1,0
AT_70218,Sautens,1136,396,4,0,237,35,43,45,30,0,2
AT_70219,Silz,1981,866,9,0,335,160,122,140,85,10,5
AT_70220,Sölden,2179,802,8,0,576,24,88,53,49,1,3
AT_70221,Stams,1111,481,6,0,214,64,85,74,38,0,0
AT_70222,Tarrenz,2094,817,10,0,357,97,187,92,64,4,6
AT_70223,Umhausen,2393,939,11,0,545,59,182,73,63,4,2
AT_70224,Wenns,1601,563,3,0,318,52,90,45,44,5,6
AT_70299,Wahlkarten - Imst,0,2785,24,0,1033,478,369,535,288,20,38
AT_70301,Absam,5712,2893,36,0,1067,495,364,563,315,21,32
AT_70302,Aldrans,1985,1067,10,0,463,100,120,226,135,4,9
AT_70303,Ampass,1310,690,4,0,272,80,130,110,79,4,11
AT_70304,Axams,4653,2128,13,0,781,387,324,380,205,19,19
AT_70305,Baumkirchen,954,487,4,0,217,61,70,76,49,2,8
AT_70306,Birgitz,1113,582,5,0,254,56,84,108,65,2,8
AT_70307,Ellbögen,910,517,3,0,272,62,81,56,37,1,5
AT_70308,Flaurling,984,506,3,0,214,95,58,80,44,6,6
AT_70309,Fritzens,1684,830,5,0,311,149,131,122,92,7,13
AT_70310,Fulpmes,3096,1283,6,0,580,192,223,153,114,4,11
AT_70311,Gnadenwald,631,333,1,0,160,34,42,54,38,0,4
AT_70312,Götzens,3104,1468,13,0,594,223,228,243,146,5,16
AT_70313,Gries am Brenner,993,474,5,0,217,72,117,37,23,0,3
AT_70314,Gries im Sellrain,490,241,5,0,129,48,22,17,16,0,4
AT_70315,Grinzens,1100,518,2,0,202,97,89,74,42,3,9
AT_70317,Gschnitz,340,156,1,0,95,15,32,6,5,2,0
AT_70318,Hatting,1083,539,1,0,199,100,94,79,57,2,7
AT_70319,Inzing,2963,1578,11,0,592,285,221,290,148,14,17
AT_70320,Kematen in Tirol,2211,1050,10,0,398,162,149,205,106,5,15
AT_70322,Kolsass,1275,667,6,0,299,91,104,112,45,0,10
AT_70323,Kolsassberg,633,307,1,0,179,21,63,25,16,2,0
AT_70325,Lans,818,424,1,0,207,28,46,78,53,3,8
AT_70326,Leutasch,1616,652,6,0,354,51,88,82,67,2,2
AT_70327,Matrei am Brenner,724,344,2,0,147,77,46,38,32,0,2
AT_70328,Mieders,1330,597,9,0,272,69,98,87,51,4,7
AT_70329,Mils,3403,1863,15,0,782,227,257,334,207,14,27
AT_70330,Mühlbachl,1057,482,3,0,250,98,67,30,30,2,2
AT_70331,Mutters,1614,752,5,0,336,75,94,160,75,1,6
AT_70332,Natters,1607,863,4,0,374,95,125,168,85,5,7
AT_70333,Navis,1617,647,6,0,386,60,114,41,36,1,3
AT_70334,Neustift im Stubaital,3466,1433,8,0,778,118,297,130,82,6,14
AT_70335,Oberhofen im Inntal,1374,665,8,0,227,97,137,112,69,3,12
AT_70336,Obernberg am Brenner,287,159,2,0,84,16,42,5,8,1,1
AT_70337,Oberperfuss,2412,1159,10,0,505,212,131,195,93,8,5
AT_70338,Patsch,812,408,3,0,179,59,54,69,44,0,0
AT_70339,Pettnau,840,397,2,0,191,64,65,42,27,1,5
AT_70340,Pfaffenhofen,830,330,5,0,115,67,48,69,21,0,5
AT_70341,Pfons,998,509,4,0,258,69,71,60,36,4,7
AT_70342,Polling in Tirol,861,381,2,0,147,77,88,37,24,1,5
AT_70343,Ranggen,829,458,6,0,211,57,64,82,33,3,2
AT_70344,Reith bei Seefeld,884,406,3,0,165,40,68,72,52,1,5
AT_70345,Rinn,1441,745,9,0,308,94,119,128,78,3,6
AT_70346,Rum,6803,3419,36,0,1098,736,643,558,281,29,38
AT_70347,Sankt Sigmund im Sellrain,140,73,0,0,49,8,11,2,2,0,1
AT_70348,Scharnitz,962,382,6,0,172,72,66,34,28,0,4
AT_70349,Schmirn,713,413,3,0,297,30,47,18,12,2,4
AT_70350,Schönberg im Stubaital,722,337,3,0,180,43,37,49,20,3,2
AT_70351,Seefeld in Tirol,2050,922,6,0,483,80,124,129,88,5,7
AT_70352,Sellrain,1090,415,4,0,180,135,47,23,20,3,3
AT_70353,Sistrans,1744,972,1,0,417,98,105,213,128,4,6
AT_70354,Hall in Tirol,9527,4584,49,0,1383,905,733,935,461,49,69
AT_70355,Steinach am Brenner,2696,1217,16,0,574,189,186,132,104,5,11
AT_70356,Telfes im Stubai,1221,601,6,0,297,72,80,71,59,4,12
AT_70357,Telfs,10931,4161,45,0,1352,821,733,758,384,24,44
AT_70358,Thaur,2992,1556,18,0,675,242,240,219,142,3,17
AT_70359,Trins,1048,516,6,0,258,63,75,68,40,1,5
AT_70360,Tulfes,1210,590,10,0,281,54,120,67,51,4,3
AT_70361,Unterperfuss,181,65,0,0,38,8,12,3,4,0,0
AT_70362,Vals,445,228,2,0,131,21,39,22,9,3,1
AT_70364,Völs,5117,2609,25,0,939,460,416,490,225,20,34
AT_70365,Volders,3398,1570,17,0,638,208,362,195,130,8,12
AT_70366,Wattenberg,588,289,3,0,152,11,80,23,16,0,4
AT_70367,Wattens,5995,2582,14,0,996,430,523,381,200,12,26
AT_70368,Wildermieming,707,384,5,0,183,38,56,57,40,2,3
AT_70369,Zirl,6001,2622,24,0,823,498,394,515,325,16,27
AT_70399,Wahlkarten - Innsbruck-Land,0,12192,50,0,3963,2261,1455,2901,1352,77,133
AT_70401,Aurach bei Kitzbühel,832,347,4,0,223,29,52,23,14,1,1
AT_70402,Brixen im Thale,2010,901,7,0,524,118,98,97,50,4,3
AT_70403,Fieberbrunn,3290,1503,13,0,708,277,167,191,133,4,10
AT_70404,Going am Wilden Kaiser,1296,536,6,0,279,54,97,63,29,0,8
AT_70405,Hochfilzen,922,479,5,0,222,133,62,29,27,0,1
AT_70406,Hopfgarten im Brixental,4211,2005,19,0,1093,212,296,201,155,11,18
AT_70407,Itter,903,465,5,0,259,52,77,39,28,2,3
AT_70408,Jochberg,1169,550,3,0,269,79,119,38,36,2,4
AT_70409,Kirchberg in Tirol,3677,1529,12,0,815,212,222,138,117,8,5
AT_70410,Kirchdorf in Tirol,2855,1215,6,0,615,132,232,127,86,5,12
AT_70411,Kitzbühel,5807,2402,24,0,1164,302,343,315,222,11,21
AT_70412,Kössen,2994,1308,15,0,736,110,231,127,73,7,9
AT_70413,Oberndorf in Tirol,1640,772,9,0,378,138,95,101,45,2,4
AT_70414,Reith bei Kitzbühel,1128,534,4,0,307,39,65,65,45,1,8
AT_70415,Sankt Jakob in Haus,566,286,5,0,157,39,26,35,21,2,1
AT_70416,Sankt Johann in Tirol,6533,2935,36,0,1312,399,480,456,224,8,20
AT_70417,Sankt Ulrich am Pillersee,1224,575,6,0,310,52,90,62,54,0,1
AT_70418,Schwendt,576,292,3,0,183,16,57,26,6,0,1
AT_70419,Waidring,1525,731,6,0,370,97,120,94,33,2,9
AT_70420,Westendorf,2757,1185,10,0,670,170,126,127,75,0,7
AT_70499,Wahlkarten - Kitzbühel,0,3592,26,0,1421,534,440,753,361,20,37
AT_70501,Alpbach,1916,978,10,0,639,36,167,62,55,4,5
AT_70502,Angath,748,338,2,0,160,39,68,44,22,2,1
AT_70503,Bad Häring,2009,1026,8,0,350,276,142,173,68,3,6
AT_70504,Brandenberg,1219,529,6,0,321,78,72,21,24,1,6
AT_70505,Breitenbach am Inn,2682,1426,18,0,714,160,279,134,96,8,17
AT_70506,Brixlegg,2252,1115,12,0,499,152,221,147,71,5,8
AT_70508,Ebbs,4072,1951,21,0,1000,198,360,218,135,5,14
AT_70509,Ellmau,1869,797,12,0,421,62,149,97,50,3,3
AT_70510,Erl,1068,549,2,0,332,48,69,68,25,3,2
AT_70511,Kirchbichl,4303,2134,21,0,734,525,402,258,167,9,18
AT_70512,Kramsach,3822,1886,23,0,703,253,354,347,174,7,25
AT_70513,Kufstein,12066,5251,45,0,1842,919,936,936,492,29,52
AT_70514,Kundl,3315,1378,13,0,560,255,238,169,116,13,14
AT_70515,Langkampfen,3060,1464,14,0,600,265,292,178,94,6,15
AT_70516,Mariastein,298,142,1,0,60,17,23,24,16,0,1
AT_70517,Münster,2616,1240,11,0,485,204,275,143,110,7,5
AT_70518,Niederndorf,2032,1028,11,0,540,91,207,108,62,3,6
AT_70519,Niederndorferberg,488,221,3,0,132,10,45,18,11,0,2
AT_70520,Radfeld,1765,768,10,0,296,114,197,82,58,2,9
AT_70521,Rattenberg,259,128,0,0,47,23,26,20,6,5,1
AT_70522,Reith im Alpbachtal,1998,921,7,0,518,87,155,84,62,3,5
AT_70523,Rettenschöss,374,188,3,0,139,5,17,11,10,1,2
AT_70524,Scheffau am Wilden Kaiser,1049,477,8,0,305,35,59,41,22,4,3
AT_70525,Schwoich,1917,934,7,0,493,131,133,108,52,1,9
AT_70526,Söll,2653,1175,9,0,689,125,163,110,67,5,7
AT_70527,Thiersee,2142,1239,17,0,810,107,155,91,54,1,4
AT_70528,Angerberg,1470,780,12,0,372,85,104,140,58,5,4
AT_70529,Walchsee,1316,586,8,0,331,31,115,62,32,2,5
AT_70530,Wildschönau,3195,1568,7,0,994,96,255,123,81,5,7
AT_70531,Wörgl,9045,3580,36,0,1154,908,652,530,246,22,32
AT_70599,Wahlkarten - Kufstein,0,4868,20,0,1736,816,600,1090,512,39,55
AT_70601,Faggen,288,115,1,0,73,8,10,13,9,0,1
AT_70602,Fendels,213,103,2,0,73,5,2,7,13,0,1
AT_70603,Fiss,720,239,2,0,174,9,14,12,28,0,0
AT_70604,Fließ,2336,1015,10,0,571,152,126,86,64,1,5
AT_70605,Flirsch,775,337,13,0,167,51,32,41,29,3,1
AT_70606,Galtür,607,260,1,0,188,12,33,12,14,0,0
AT_70607,Grins,1097,416,3,0,239,69,33,44,23,2,3
AT_70608,Ischgl,1228,470,2,0,363,18,48,13,25,1,0
AT_70609,Kappl,2064,908,5,0,738,25,89,25,25,0,1
AT_70610,Kaunerberg,327,139,1,0,105,11,13,6,3,0,0
AT_70611,Kaunertal,464,247,4,0,196,14,6,17,9,1,0
AT_70612,Kauns,395,160,2,0,118,7,7,20,5,1,0
AT_70613,Ladis,412,146,0,0,87,6,20,16,12,3,2
AT_70614,Landeck,5593,2422,32,0,976,532,275,312,269,8,18
AT_70615,Nauders,1116,417,7,0,277,35,56,20,16,2,4
AT_70616,Pettneu am Arlberg,1129,500,4,0,251,81,49,64,45,1,5
AT_70617,Pfunds,1960,710,4,0,415,109,85,54,38,2,3
AT_70618,Pians,611,302,4,0,181,36,44,23,11,1,2
AT_70619,Prutz,1332,502,3,0,258,72,56,63,41,3,6
AT_70620,Ried im Oberinntal,911,353,2,0,217,39,44,29,19,1,2
AT_70621,Sankt Anton am Arlberg,1772,717,6,0,411,38,53,107,94,2,6
AT_70622,Schönwies,1321,675,8,0,267,197,80,60,58,2,3
AT_70623,See,944,365,0,0,243,13,74,12,23,0,0
AT_70624,Serfaus,860,330,1,0,229,20,24,28,27,0,1
AT_70625,Spiss,97,29,0,0,20,4,3,2,0,0,0
AT_70626,Stanz bei Landeck,478,224,5,0,123,54,8,20,14,0,0
AT_70627,Strengen,974,405,6,0,215,88,48,25,19,4,0
AT_70628,Tobadill,414,170,2,0,113,13,12,12,18,0,0
AT_70629,Tösens,568,179,6,0,99,18,35,10,9,0,2
AT_70630,Zams,2637,1226,12,0,596,208,91,169,133,3,14
AT_70699,Wahlkarten - Landeck,0,2080,9,0,896,352,178,355,262,4,24
AT_70701,Abfaltersbach,511,277,1,0,208,13,21,22,11,1,0
AT_70702,Ainet,764,336,7,0,176,34,64,30,18,2,5
AT_70703,Amlach,387,164,1,0,83,9,35,17,16,1,2
AT_70704,Anras,993,486,5,0,332,25,70,19,31,2,2
AT_70705,Assling,1484,768,18,0,501,58,81,59,44,1,6
AT_70706,Außervillgraten,637,340,3,0,245,18,29,22,21,0,2
AT_70707,Dölsach,1872,851,15,0,394,116,162,92,61,6,5
AT_70708,Gaimberg,680,352,10,0,194,27,39,45,30,0,7
AT_70709,Hopfgarten in Defereggen,590,246,7,0,189,6,23,3,18,0,0
AT_70710,Innervillgraten,752,335,1,0,273,11,21,7,20,0,2
AT_70711,Iselsberg-Stronach,486,187,4,0,98,30,22,13,15,3,2
AT_70712,Kals am Großglockner,937,416,2,0,291,32,50,19,20,2,0
AT_70713,Kartitsch,642,332,2,0,252,14,27,21,12,1,3
AT_70714,Lavant,261,133,1,0,65,10,41,9,5,1,1
AT_70715,Leisach,604,282,2,0,149,34,32,41,22,1,1
AT_70716,Lienz,9459,4071,45,0,1668,743,570,652,330,16,47
AT_70717,Matrei in Osttirol,3830,1587,14,0,876,102,338,128,113,4,12
AT_70718,Nikolsdorf,697,351,9,0,213,31,43,29,23,2,1
AT_70719,Nußdorf-Debant,2744,1209,21,0,497,210,228,133,100,6,14
AT_70720,Oberlienz,1238,557,12,0,323,46,77,63,29,3,4
AT_70721,Obertilliach,565,286,6,0,213,6,31,17,12,1,0
AT_70723,Prägraten am Großvenediger,945,353,7,0,238,16,55,20,13,2,2
AT_70724,Sankt Jakob in Defereggen,701,285,2,0,198,8,31,13,32,0,1
AT_70725,Sankt Johann im Walde,229,101,0,0,81,6,8,4,2,0,0
AT_70726,Sankt Veit in Defereggen,536,180,4,0,120,7,21,16,10,0,2
AT_70727,Schlaiten,395,186,4,0,113,16,18,17,15,1,2
AT_70728,Sillian,1682,866,8,0,533,74,105,78,60,4,4
AT_70729,Strassen,636,317,10,0,228,16,25,26,8,1,3
AT_70731,Thurn,513,248,1,0,158,18,18,35,17,0,1
AT_70732,Tristach,1158,615,2,0,309,63,79,84,70,3,5
AT_70733,Untertilliach,183,72,3,0,53,2,6,6,2,0,0
AT_70734,Virgen,1751,673,8,0,363,50,182,33,28,1,8
AT_70735,Heinfels,776,327,5,0,208,21,35,27,28,2,1
AT_70799,Wahlkarten - Lienz,0,2418,15,0,954,372,257,521,252,19,28
AT_70801,Bach,486,225,3,0,144,12,34,18,11,1,2
AT_70802,Berwang,408,228,1,0,127,22,29,26,20,3,0
AT_70803,Biberwier,437,203,1,0,112,15,38,15,22,0,0
AT_70804,Bichlbach,547,277,8,0,165,35,28,19,16,2,4
AT_70805,Breitenwang,1095,452,3,0,182,85,47,91,40,1,3
AT_70806,Ehenbichl,623,292,1,0,144,37,34,45,28,1,2
AT_70807,Ehrwald,1741,707,7,0,374,80,113,63,62,4,4
AT_70808,Elbigenalp,658,344,5,0,218,19,44,34,22,1,1
AT_70809,Elmen,288,147,1,0,101,7,13,14,11,0,0
AT_70810,Forchach,201,114,1,0,55,13,23,10,11,0,1
AT_70811,Grän,371,202,2,0,147,4,15,13,19,0,2
AT_70812,Gramais,33,21,0,0,18,0,1,2,0,0,0
AT_70813,Häselgehr,536,239,5,0,150,9,38,19,17,1,0
AT_70814,Heiterwang,399,184,4,0,103,21,27,18,10,1,0
AT_70815,Hinterhornbach,70,49,0,0,48,0,1,0,0,0,0
AT_70816,Höfen,931,381,2,0,233,48,34,34,28,0,2
AT_70817,Holzgau,304,156,1,0,102,11,25,12,5,0,0
AT_70818,Jungholz,105,56,0,0,50,1,2,2,1,0,0
AT_70819,Kaisers,58,27,0,0,16,1,2,4,4,0,0
AT_70820,Lechaschau,1542,641,4,0,294,105,93,90,50,1,4
AT_70821,Lermoos,753,337,3,0,207,21,44,33,23,6,0
AT_70822,Musau,283,119,0,0,74,18,12,7,7,1,0
AT_70823,Namlos,67,30,0,0,21,0,6,0,3,0,0
AT_70824,Nesselwängle,322,158,1,0,108,9,19,11,8,1,1
AT_70825,Pfafflar,89,32,0,0,24,2,2,4,0,0,0
AT_70826,Pflach,926,389,4,0,170,56,53,61,41,1,3
AT_70827,Pinswang,279,149,0,0,86,20,11,18,14,0,0
AT_70828,Reutte,4173,1558,17,0,609,311,185,233,167,10,26
AT_70829,Schattwald,303,118,0,0,79,2,5,20,11,0,1
AT_70830,Stanzach,348,148,2,0,95,13,14,17,7,0,0
AT_70831,Steeg,522,263,6,0,190,8,29,15,14,0,1
AT_70832,Tannheim,719,322,1,0,217,20,30,28,26,0,0
AT_70833,Vils,1063,533,3,0,303,62,63,59,33,5,5
AT_70834,Vorderhornbach,207,136,0,0,96,10,15,7,8,0,0
AT_70835,Wängle,713,335,3,0,191,39,39,43,19,0,1
AT_70836,Weißenbach am Lech,944,400,4,0,173,70,93,28,25,4,3
AT_70837,Zöblen,171,90,1,0,70,0,2,10,7,0,0
AT_70899,Wahlkarten - Reutte,0,1704,13,0,712,296,189,311,147,13,23
AT_70901,Achenkirch,1574,622,5,0,356,47,119,44,42,3,6
AT_70902,Aschau im Zillertal,1334,431,3,0,252,33,74,40,24,1,4
AT_70903,Brandberg,279,129,1,0,77,7,37,3,4,0,0
AT_70904,Bruck am Ziller,859,389,2,0,226,40,78,21,20,1,1
AT_70905,Buch in Tirol,2012,890,8,0,366,139,199,119,50,1,8
AT_70907,Eben am Achensee,2087,829,4,0,420,96,144,108,47,4,6
AT_70908,Finkenberg,1086,503,2,0,317,59,46,37,35,3,4
AT_70909,Fügen,2812,1005,9,0,475,141,192,106,70,1,11
AT_70910,Fügenberg,1052,400,3,0,243,26,63,37,24,2,2
AT_70911,Gallzein,487,206,1,0,102,21,56,17,6,1,2
AT_70912,Gerlos,593,262,3,0,169,28,36,10,13,0,3
AT_70913,Gerlosberg,371,163,2,0,108,8,34,6,4,0,1
AT_70914,Hainzenberg,530,206,0,0,110,28,43,14,10,0,1
AT_70915,Hart im Zillertal,1197,459,3,0,238,51,99,32,32,1,3
AT_70916,Hippach,1109,391,2,0,289,18,43,16,20,1,2
AT_70917,Jenbach,4875,1945,15,0,610,480,422,218,151,17,32
AT_70918,Kaltenbach,916,361,2,0,180,44,79,39,14,1,2
AT_70920,Mayrhofen,2601,996,15,0,505,100,148,129,89,4,6
AT_70921,Pill,905,416,5,0,191,24,123,49,20,1,3
AT_70922,Ramsau im Zillertal,1238,499,5,0,289,46,73,50,28,1,7
AT_70923,Ried im Zillertal,907,367,1,0,200,45,54,36,28,0,3
AT_70924,Rohrberg,431,170,2,0,101,22,33,7,4,1,0
AT_70925,Schlitters,1074,422,6,0,225,45,73,47,23,1,2
AT_70926,Schwaz,9945,3936,48,0,1447,729,674,663,297,32,46
AT_70927,Schwendau,1245,462,4,0,266,36,84,34,34,1,3
AT_70928,Stans,1624,743,4,0,357,110,127,82,54,7,2
AT_70929,Steinberg am Rofan,212,118,0,0,91,7,11,2,7,0,0
AT_70930,Strass im Zillertal,646,314,3,0,171,43,30,42,23,0,2
AT_70931,Stumm,1460,595,11,0,307,85,91,66,30,3,2
AT_70932,Stummerberg,673,271,0,0,186,9,59,10,7,0,0
AT_70933,Terfens,1646,828,6,0,360,107,142,126,76,3,8
AT_70934,Tux,1391,656,13,0,425,60,63,47,41,2,5
AT_70935,Uderns,1330,472,8,0,201,96,111,35,19,0,2
AT_70936,Vomp,3812,1768,23,0,693,318,317,260,131,8,18
AT_70937,Weer,1198,554,2,0,247,95,109,64,31,3,3
AT_70938,Weerberg,1936,742,10,0,417,58,147,68,33,3,6
AT_70939,Wiesing,1653,742,4,0,302,114,160,97,56,3,6
AT_70940,Zell am Ziller,1285,508,5,0,245,71,95,50,33,2,7
AT_70941,Zellberg,513,211,2,0,119,19,41,17,11,1,1
AT_70999,Wahlkarten - Schwaz,0,4107,15,0,1520,702,627,768,388,26,61
AT_80101,Bartholomäberg,1767,824,9,0,329,99,179,92,106,4,6
AT_80102,Blons,237,142,0,0,86,5,8,19,24,0,0
AT_80103,Bludenz,9583,3998,36,0,1110,953,610,603,615,31,40
AT_80104,Bludesch,1542,661,4,0,178,121,115,107,121,7,8
AT_80105,Brand,497,245,3,0,132,13,35,16,41,1,4
AT_80106,Bürs,2326,960,7,0,284,219,131,160,145,5,9
AT_80107,Bürserberg,426,205,9,0,87,22,37,23,22,2,3
AT_80108,Dalaas,1147,569,9,0,174,109,93,55,122,5,2
AT_80109,Fontanella,338,204,1,0,160,1,10,8,23,0,1
AT_80110,Gaschurn,1142,442,10,0,185,51,103,28,56,4,5
AT_80111,Innerbraz,740,373,2,0,115,86,58,37,68,3,4
AT_80112,Klösterle,504,220,4,0,96,38,21,17,40,2,2
AT_80113,Lech,1138,278,1,0,182,10,11,21,53,0,0
AT_80114,Lorüns,200,94,1,0,52,11,9,11,9,0,1
AT_80115,Ludesch,2433,1027,5,0,300,141,148,195,214,9,15
AT_80116,Nenzing,4564,2091,17,0,588,219,446,271,513,15,22
AT_80117,Nüziders,3716,1832,12,0,584,369,200,279,361,11,16
AT_80118,Raggal,644,358,3,0,213,14,34,35,55,0,4
AT_80119,Sankt Anton im Montafon,526,252,7,0,66,43,37,35,61,1,2
AT_80120,Sankt Gallenkirch,1749,650,6,0,249,106,151,47,83,1,7
AT_80121,Sankt Gerold,300,150,1,0,83,4,15,19,26,1,1
AT_80122,Schruns,2778,1218,16,0,461,165,194,156,208,8,10
AT_80123,Silbertal,684,264,4,0,136,30,46,13,34,0,1
AT_80124,Sonntag,497,267,7,0,189,7,15,24,23,0,2
AT_80125,Stallehr,206,124,2,0,49,20,21,14,16,0,2
AT_80126,Thüringen,1609,754,3,0,263,103,92,147,136,6,4
AT_80127,Thüringerberg,549,278,2,0,137,22,30,35,52,0,0
AT_80128,Tschagguns,1703,718,0,0,259,113,119,97,117,3,10
AT_80129,Vandans,2013,838,6,0,284,119,176,89,148,5,11
AT_80199,Wahlkarten - Bludenz,0,4220,31,0,1381,715,492,846,691,17,47
AT_80201,Alberschwende,2436,1303,10,0,592,81,187,199,223,0,11
AT_80202,Andelsbuch,1874,930,13,0,432,49,55,204,168,1,8
AT_80203,Au,1347,575,1,0,338,21,65,50,100,0,0
AT_80204,Bezau,1405,619,5,0,315,31,55,89,118,3,3
AT_80205,Bildstein,612,281,5,0,128,21,38,35,50,1,3
AT_80206,Bizau,796,367,3,0,207,9,25,59,62,1,1
AT_80207,Bregenz,19334,8330,67,0,2330,1739,1187,1609,1208,61,129
AT_80208,Buch,464,238,7,0,116,10,31,32,38,0,4
AT_80209,Damüls,224,107,1,0,80,2,7,9,8,0,0
AT_80210,Doren,756,415,2,0,232,17,65,36,58,2,3
AT_80211,Egg,2729,1279,5,0,634,50,148,208,219,5,10
AT_80212,Eichenberg,267,161,1,0,105,6,6,19,19,3,2
AT_80213,Fußach,2696,1247,9,0,357,203,243,194,212,9,20
AT_80214,Gaißau,1331,598,6,0,241,58,97,86,95,3,12
AT_80215,Hard,9389,3934,20,0,1179,681,579,730,661,24,60
AT_80216,Hittisau,1413,698,6,0,334,47,93,119,92,2,5
AT_80217,Höchst,5697,2223,13,0,825,230,324,386,402,13,30
AT_80218,Hörbranz,4593,2215,28,0,825,283,350,371,308,17,33
AT_80219,Hohenweiler,919,468,4,0,190,39,65,89,70,3,8
AT_80220,Kennelbach,1376,630,6,0,209,100,72,111,119,3,10
AT_80221,Krumbach,795,393,4,0,190,36,74,43,41,1,4
AT_80222,Langen bei Bregenz,1060,555,4,0,297,36,100,52,63,0,3
AT_80223,Langenegg,826,415,5,0,227,21,52,47,60,1,2
AT_80224,Lauterach,7133,3267,25,0,1101,498,530,508,532,18,55
AT_80225,Lingenau,1097,589,3,0,306,27,50,104,96,0,3
AT_80226,Lochau,4094,1723,8,0,576,288,212,302,308,10,19
AT_80227,Mellau,947,418,1,0,198,20,81,54,62,0,2
AT_80228,Mittelberg,2538,938,3,0,454,54,113,171,118,7,18
AT_80229,Möggers,392,233,1,0,150,9,29,23,20,0,1
AT_80230,Reuthe,445,183,2,0,84,8,26,18,41,2,2
AT_80231,Riefensberg,718,349,1,0,208,14,47,37,41,0,1
AT_80232,Schnepfau,331,140,2,0,69,4,15,16,33,0,1
AT_80233,Schoppernau,699,375,2,0,234,10,47,25,55,0,2
AT_80234,Schröcken,154,73,0,0,48,1,2,6,16,0,0
AT_80235,Schwarzach,2866,1484,9,0,538,159,213,281,269,5,10
AT_80236,Schwarzenberg,1369,665,9,0,288,30,50,112,172,0,4
AT_80237,Sibratsgfäll,317,195,4,0,132,4,17,20,18,0,0
AT_80238,Sulzberg,1271,742,6,0,445,22,50,98,117,1,3
AT_80239,Warth,140,47,1,0,33,1,5,2,4,0,1
AT_80240,Wolfurt,5993,2902,15,0,1114,328,406,486,503,17,33
AT_80299,Wahlkarten - Bregenz,0,7873,34,0,2492,1027,758,2017,1408,50,87
AT_80301,Dornbirn,33937,15014,118,0,4895,2048,2207,2964,2528,77,177
AT_80302,Hohenems,11072,4162,29,0,1246,551,826,732,686,26,66
AT_80303,Lustenau,15547,6313,40,0,2301,727,1037,1057,1040,24,87
AT_80399,Wahlkarten - Dornbirn,0,5199,12,0,1495,658,530,1468,944,42,50
AT_80401,Altach,5040,2137,14,0,656,285,293,454,390,11,34
AT_80402,Düns,312,195,1,0,70,19,32,45,23,1,4
AT_80403,Dünserberg,108,50,2,0,32,0,8,3,5,0,0
AT_80404,Feldkirch,23137,10172,74,0,3001,1471,1520,2038,1866,69,133
AT_80405,Frastanz,4360,1711,8,0,605,221,273,271,305,11,17
AT_80406,Fraxern,540,303,0,0,148,10,42,49,45,5,4
AT_80407,Göfis,2532,1278,4,0,465,120,194,253,225,3,14
AT_80408,Götzis,8063,3469,28,0,1097,504,499,668,613,20,40
AT_80409,Klaus,2244,1092,1,0,382,126,106,236,225,5,11
AT_80410,Koblach,3526,1518,12,0,523,166,225,287,279,12,14
AT_80411,Laterns,526,239,4,0,122,8,38,14,49,0,4
AT_80412,Mäder,2901,1218,11,0,364,152,245,217,209,7,13
AT_80413,Meiningen,1593,683,5,0,211,98,116,125,116,2,10
AT_80414,Rankweil,8406,3745,34,0,1190,506,501,776,647,30,61
AT_80415,Röns,257,144,2,0,65,12,18,28,17,1,1
