gisco_id,name,registered,turnout,invalid,blank,MSZP,JOBBIK,LEHET MÁS A POLITIKA,MAGYAR DEMOKRATA FÓRUM,FIDESZ-KDNP,Jobbik,CIVIL MOZGALOM,Lehet Más a Politika,Fidesz-KDNP,MDF,Összefogás Párt BAZ M-i Lista,MSZDP,MAGYAR SZOCIALISTA PÁRT,MUNKÁSPÁRT,MIÉP,CIVILEK,Magyar Demokrata Fórum,LMP,Civil Mozgalom,Munkáspárt,Magyar Szocialista Párt,FIDESZ - KDNP
HU_2952,Molvány,169,98,0,0,8,0,6,2,66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1602,Monyoród,131,72,3,0,14,0,3,0,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2954,Mozsgó,694,348,7,0,60,0,20,10,196,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0398,Nagybudmér,170,106,1,0,9,0,2,1,75,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1811,Nagycsány,139,60,1,0,14,0,0,1,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3389,Nagydobsza,517,287,3,0,45,0,8,4,195,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1285,Nagyhajmás,284,166,6,0,17,0,6,4,105,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0265,Nagyharsány,1248,806,6,0,104,0,31,9,590,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1094,Nagykozár,1382,888,7,0,120,0,94,31,485,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1465,Nagynyárád,613,478,4,0,28,0,16,10,366,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1987,Nagypall,353,226,0,0,23,0,15,4,166,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2716,Nagypeterd,540,307,3,0,77,0,20,12,147,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2892,Nagytótfalu,309,207,1,0,11,0,9,3,151,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1419,Nagyváty,287,184,5,0,28,0,8,2,124,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1823,Nemeske,213,121,1,0,27,0,3,2,76,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2632,Nyugotszenterzsébet,178,97,0,0,16,0,4,2,51,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2068,Okorág,133,77,2,0,3,0,0,0,67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0834,Okorvölgy,74,38,1,0,7,0,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1855,Olasz,513,314,3,0,56,0,35,16,174,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2170,Old,265,164,3,0,20,0,1,1,118,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1173,Orfû,803,518,3,0,107,0,79,16,259,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0448,Oroszló,260,157,3,0,31,0,8,2,83,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1264,Óbánya,122,68,0,0,10,0,9,1,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0378,Ócsárd,362,214,2,0,50,0,19,7,103,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1964,Ófalu,297,194,1,0,6,0,5,4,167,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1866,Ózdfalu,142,79,1,0,19,0,2,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2376,Palé,87,57,1,0,11,0,5,1,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0715,Palkonya,255,161,0,0,11,0,9,3,128,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1013,Palotabozsok,841,563,2,0,48,0,9,4,454,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1779,Patapoklosi,287,128,1,0,32,0,3,1,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0701,Páprád,154,96,2,0,11,0,4,4,52,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1611,Pellérd,1755,1025,8,0,204,0,120,28,491,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1286,Pereked,136,87,1,0,10,0,6,0,58,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3242,Peterd,150,86,1,0,6,0,3,1,56,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2976,Pettend,104,64,1,0,5,0,0,0,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1941,Pécs,124780,78213,563,0,17932,0,9540,2734,38273,9171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2151,Pécsbagota,83,43,1,0,7,0,3,2,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1538,Pécsdevecser,94,60,0,0,12,0,4,2,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2109,Pécsudvard,610,394,4,0,100,0,54,12,169,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1082,Pécsvárad,3270,2129,16,0,308,0,185,55,1308,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2350,Piskó,181,125,1,0,2,0,2,0,116,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1724,Pogány,971,656,9,0,113,0,88,36,319,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2226,Pócsa,148,106,0,0,9,0,2,1,80,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1151,Rádfalva,178,113,5,0,22,0,9,0,70,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2529,Regenye,127,64,0,0,24,0,3,2,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2485,Romonya,372,238,2,0,47,0,41,10,103,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0451,Rózsafa,332,121,0,0,19,0,7,2,77,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1805,Sámod,179,133,1,0,50,0,1,2,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2086,Sárok,112,64,1,0,14,0,0,0,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3216,Sásd,2821,1587,7,0,364,0,85,45,809,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3348,Sátorhely,544,360,4,0,60,0,21,10,220,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2874,Sellye,2430,1265,8,0,305,0,92,15,663,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0551,Siklós,8216,5091,32,0,1212,0,370,103,2526,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2320,Siklósbodony,98,61,0,0,11,0,1,0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0880,Siklósnagyfalu,293,186,1,0,32,0,5,0,145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2347,Somberek,1354,843,8,0,111,0,33,12,594,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2380,Somogyapáti,409,228,4,0,81,0,10,6,99,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2507,Somogyhatvan,289,142,0,0,39,0,5,2,71,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2914,Somogyhárságy,354,174,2,0,62,0,5,2,78,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2128,Somogyviszló,192,103,1,0,29,0,1,1,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3171,Sósvertike,140,98,0,0,12,0,0,0,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0254,Sumony,372,161,2,0,33,0,2,0,99,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1507,Szabadszentkirály,673,430,4,0,75,0,25,5,249,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0847,Szajk,692,463,2,0,41,0,14,15,327,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0900,Szalatnak,320,161,2,0,36,0,9,5,94,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2225,Szalánta,990,582,5,0,76,0,62,8,348,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3403,Szaporca,199,131,0,0,12,0,5,0,100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3106,Szava,263,147,1,0,25,0,5,0,101,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2750,Szágy,135,96,1,0,5,0,2,0,77,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0736,Szárász,44,22,0,0,15,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3376,Szászvár,2125,1139,7,0,367,0,86,26,545,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0301,Szebény,348,222,6,0,27,0,4,1,160,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0560,Szederkény,1512,874,2,0,113,0,59,31,555,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1698,Szellõ,125,67,1,0,14,0,2,0,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0930,Szemely,376,225,0,0,45,0,25,7,116,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3200,Szentdénes,264,125,2,0,17,0,4,3,80,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3361,Szentegát,325,155,1,0,48,0,6,2,87,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0980,Szentkatalin,92,58,1,0,8,0,0,1,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1635,Szentlászló,671,414,10,0,82,0,17,9,231,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1586,Szentlõrinc,5604,3281,17,0,607,0,225,73,1832,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1677,Székelyszabar,543,352,0,0,47,0,9,12,238,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2657,Szigetvár,9005,5184,45,0,1287,0,318,103,2730,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1983,Szilágy,248,134,3,0,20,0,3,2,72,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2471,Szilvás,132,83,0,0,10,0,2,1,62,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0552,Szörény,53,32,0,0,6,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2221,Szõke,112,54,5,0,13,0,1,0,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0769,Szõkéd,314,176,0,0,31,0,10,1,114,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1540,Szulimán,200,95,0,0,26,0,1,0,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1121,Szûr,258,157,2,0,15,0,10,0,113,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1563,Tarrós,102,63,3,0,28,0,2,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3207,Teklafalu,293,155,1,0,39,0,4,1,98,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1367,Tengeri,55,25,0,0,6,0,3,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2770,Tékes,216,93,1,0,25,0,4,1,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3274,Tésenfa,167,115,0,0,10,0,12,1,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2097,Téseny,240,129,1,0,13,0,3,1,93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2242,Tormás,254,150,2,0,9,0,4,3,115,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0404,Tófû,107,78,0,0,10,0,2,1,56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2699,Tótszentgyörgy,140,106,0,0,15,0,2,0,79,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0413,Töttös,455,237,1,0,30,0,10,4,163,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1858,Túrony,230,158,2,0,20,0,14,2,102,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0443,Udvar,137,100,0,0,23,0,1,1,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0606,Újpetre,891,471,7,0,81,0,30,11,266,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2853,Vajszló,1540,912,6,0,164,0,23,11,566,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2852,Varga,81,49,1,0,5,0,3,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0813,Várad,96,55,2,0,2,0,0,1,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2495,Vásárosbéc,132,80,1,0,15,0,3,4,49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0226,Vásárosdombó,930,482,6,0,84,0,20,11,287,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0707,Vázsnok,114,57,0,0,22,0,1,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1851,Vejti,131,73,1,0,11,0,3,0,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2207,Velény,127,71,0,0,10,0,2,1,44,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1972,Versend,664,319,8,0,47,0,6,4,245,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2440,Vékény,121,78,2,0,21,0,5,0,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2027,Véménd,1237,742,11,0,105,0,23,25,508,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2802,Villány,2132,1460,1,0,215,0,63,27,992,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0520,Villánykövesd,259,166,1,0,23,0,14,0,108,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0589,Vokány,735,408,2,0,58,0,20,5,274,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2512,Zaláta,231,145,2,0,18,0,6,1,103,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1774,Zádor,286,178,2,0,24,0,4,1,129,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1584,Zengõvárkony,360,233,0,0,29,0,8,6,175,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1220,Zók,237,132,3,0,21,0,7,3,81,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2194,Akasztó,2819,1835,17,0,162,360,0,23,1199,0,17,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2114,Apostag,1706,996,6,0,135,213,0,23,568,0,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1768,Ágasegyháza,1536,881,11,0,90,100,0,19,618,0,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0352,Baja,30533,19451,88,0,3671,2235,0,508,11136,0,362,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1340,Ballószög,2540,1615,11,0,158,313,0,46,995,0,20,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2593,Balotaszállás,1260,609,1,0,119,115,0,11,320,0,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1071,Bácsalmás,5899,3086,27,0,629,401,0,88,1770,0,30,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1018,Bácsbokod,2371,1289,8,0,249,158,0,22,790,0,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2723,Bácsborsód,1026,560,11,0,68,115,0,12,329,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0869,Bácsszentgyörgy,150,103,2,0,7,11,0,1,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3015,Bácsszõlõs,303,166,4,0,17,20,0,2,117,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0365,Bátmonostor,1359,831,5,0,68,120,0,8,589,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1196,Bátya,1778,1160,3,0,152,142,0,20,797,0,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1932,Borota,1159,661,11,0,100,91,0,22,413,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0830,Bócsa,1432,850,7,0,102,114,0,16,573,0,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3282,Bugac,2322,1347,9,0,96,237,0,17,902,0,18,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3363,Bugacpusztaháza,247,138,0,0,16,48,0,2,70,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1047,Császártöltés,2141,1308,11,0,183,157,0,24,871,0,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2647,Csátalja,1269,813,7,0,107,129,0,7,519,0,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1637,Csávoly,1613,898,9,0,142,153,0,31,526,0,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1234,Csengõd,1816,1138,5,0,90,198,0,9,795,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1569,Csikéria,729,381,4,0,52,53,0,9,249,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1202,Csólyospálos,1383,757,4,0,96,123,0,13,470,0,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1053,Dávod,1787,1055,6,0,134,97,0,15,746,0,15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0752,Drágszél,315,197,1,0,33,27,0,7,122,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2106,Dunaegyháza,1218,637,6,0,99,153,0,7,323,0,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1256,Dunafalva,797,507,3,0,58,62,0,3,356,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0786,Dunapataj,2825,1647,12,0,386,199,0,43,917,0,13,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1160,Dunaszentbenedek,724,416,3,0,43,67,0,3,284,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1476,Dunatetétlen,506,258,4,0,60,18,0,8,154,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0761,Dunavecse,3168,1806,12,0,339,401,0,29,917,0,16,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0410,Dusnok,2585,1892,16,0,110,263,0,18,1434,0,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1186,Érsekcsanád,2245,1329,6,0,126,199,0,27,898,0,26,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3358,Érsekhalma,529,291,0,0,61,70,0,10,134,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0323,Fajsz,1483,954,12,0,104,114,0,7,680,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3359,Felsõlajos,776,515,4,0,40,100,0,11,340,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0295,Felsõszentiván,1587,869,2,0,150,165,0,13,502,0,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0214,Foktõ,1386,865,11,0,97,128,0,9,571,0,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3146,Fülöpháza,704,440,2,0,64,52,0,5,285,0,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3362,Fülöpjakab,864,540,6,0,33,81,0,6,370,0,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1405,Fülöpszállás,1934,1060,8,0,142,247,0,15,588,0,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3184,Gara,1811,1011,9,0,188,126,0,20,614,0,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2638,Gátér,831,502,6,0,73,88,0,6,275,0,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0357,Géderlak,889,563,7,0,86,88,0,6,343,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1875,Hajós,2668,1643,6,0,113,411,0,28,1024,0,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0835,Harkakötöny,735,469,3,0,61,97,0,5,279,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1845,Harta,3096,2045,17,0,585,206,0,61,1016,0,23,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0409,Helvécia,3368,1982,7,0,220,350,0,52,1209,0,38,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1293,Hercegszántó,1680,919,6,0,109,85,0,17,636,0,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2784,Homokmégy,1234,785,4,0,132,95,0,37,481,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0809,Imrehegy,592,360,4,0,22,81,0,5,245,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2199,Izsák,4904,2941,23,0,253,407,0,37,2109,0,35,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1792,Jakabszállás,2131,1352,14,0,108,203,0,21,931,0,22,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0946,Jánoshalma,7518,4458,34,0,516,1037,0,98,2592,0,34,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0837,Jászszentlászló,2099,1372,13,0,166,210,0,15,892,0,16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0644,Kalocsa,14421,9061,51,0,2070,1151,0,293,4614,0,85,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3060,Kaskantyú,860,497,4,0,41,88,0,3,350,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1128,Katymár,1703,875,4,0,135,103,0,10,599,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1978,Kecel,7089,4442,33,0,498,929,0,56,2722,0,51,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2668,Kecskemét,88080,58141,335,0,9671,7466,0,1670,33461,0,884,4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2757,Kelebia,2177,1064,6,0,155,169,0,15,631,0,17,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2253,Kerekegyháza,4874,3197,16,0,273,367,0,56,2358,0,28,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1816,Kéleshalom,374,193,1,0,20,30,0,1,136,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0934,Kiskõrös,11995,8299,75,0,824,1287,0,154,5535,0,68,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2029,Kiskunfélegyháza,25343,15958,173,0,2805,2887,0,397,8192,0,596,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3243,Kiskunhalas,23426,14499,115,0,2574,3034,0,391,7088,0,178,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2439,Kiskunmajsa,9276,5277,46,0,683,1063,0,131,3050,0,83,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2815,Kisszállás,2198,1175,10,0,182,194,0,20,698,0,13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1380,Kömpöc,590,360,4,0,41,80,0,4,205,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0585,Kunadacs,1304,750,4,0,72,116,0,9,531,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0604,Kunbaja,1340,767,8,0,150,108,0,19,454,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0772,Kunbaracs,514,317,5,0,34,50,0,3,207,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2902,Kunfehértó,1799,1117,7,0,209,199,0,34,568,0,23,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3191,Kunpeszér,551,361,4,0,21,49,0,8,255,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3189,Kunszállás,1353,902,7,0,109,139,0,11,596,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2813,Kunszentmiklós,6883,4177,40,0,511,715,0,56,2648,0,22,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0578,Ladánybene,1341,754,8,0,43,163,0,6,498,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1767,Lajosmizse,9011,5498,36,0,440,995,0,94,3692,0,39,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0620,Lakitelek,3667,2204,18,0,281,329,0,38,1392,0,35,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2335,Madaras,2457,1309,22,0,229,156,0,14,840,0,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2780,Mátételke,464,241,8,0,31,31,0,8,158,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1601,Mélykút,4435,2526,18,0,255,526,0,58,1538,0,25,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3063,Miske,1483,959,9,0,134,124,0,12,638,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3409,Móricgát,419,251,1,0,22,48,0,4,167,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2595,Nagybaracska,1894,1018,2,0,111,113,0,20,712,0,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3254,Nemesnádudvar,1605,869,6,0,74,118,0,30,603,0,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2305,Nyárlõrinc,1872,1136,6,0,84,189,0,32,765,0,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1627,Ordas,384,257,2,0,43,43,0,9,145,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1693,Orgovány,2658,1517,13,0,86,194,0,20,1159,0,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
