gisco_id,name,registered,turnout,invalid,blank,A-HSP,BM365-DPS-DSŽ-HES-HRS-HSZ-ID-MS-NSH-NV-SU-UDU-ZELENI-ZS,HDZ-HSS-HSP-BUZ-HSLS-HDS-ZDS-HRAST,HKS-HSP-OS,MOST,NS-R,ORaH,UIO,AM,HKDU-HDS-ND,HZ,Centar,SDP-HNS-HSU-HL-A-HSS-ZS,SRP,HGS,KLJUČ,NHPS-NS-R-SHU-ZF-DDS,IDS-PGS-RI,PZ,RF,Ajduković,Bjelajac,Horvat [Mile Horvat],Ljubojević,Milaković,Mirnić,Petrović,Pupovac,Rašković,Todić,Vlahović,NS-R-PSIJ-SHU-ZF-DDS,HDSSB,BDSH,MDS,Knapić,Ahmedi,Balog [Željko Balog],Bosak [Robert Bosak],Kajtazi,Kalanjoš,Kostić,Pichler,Rašljanin,Trischler,Zahirović,Jindra,Bilek,Komak,Za grad,HSR,Bajs,Lacković,Aliti,Avdić,Džomba,Graca,Hodžić [Nedžad Hodžić],Koželj-Horvat,Prljaskaj,Pršić,Salkić,Srebreniković,Sulejmani,Tabaković,Davidović,Pinjuh,DESNO,Dapas,Radin,Zennaro,SDP-HNS-HSU-HL-A-HSS-ZS-SDSS,ŽZ-AM,Jankovics,Juhas
HR_03450,Policnik,4279,2393,50,0,24,15,1496,25,277,0,12,16,0,9,18,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,87,0,0
HR_03468,Popovac,1798,996,30,0,11,3,339,10,28,0,7,4,2,0,0,0,282,0,0,62,3,0,0,0,2,1,66,0,2,1,1,70,58,0,3,0,97,2,0,0,0,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,5,0,0,0,0,0,10,12
HR_03476,Popovaca,10124,5573,127,0,57,246,1833,134,624,0,92,36,28,10,16,0,1581,1,0,383,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,313,1,0,0,0,0,0,1,53,0,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
HR_03484,Poreč - Parenzo,16106,8732,140,0,28,421,1132,7,784,0,140,44,25,0,0,0,2387,22,0,471,62,2710,6,19,0,1,6,0,2,0,0,7,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,19,4,19,4,5,2,129,2,0,0,0,5,60,68,1,0,1,1
HR_03492,Posedarje,3327,1900,51,0,17,21,1119,7,267,0,9,18,0,7,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,54,0,0
HR_03506,Postira,1490,897,17,0,8,22,405,4,113,3,14,10,1,1,6,8,245,2,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03514,Pozega,22572,14650,241,0,111,286,5562,79,1773,0,258,130,48,24,0,0,4862,0,1,658,2,1,0,0,5,3,14,6,4,1,1,29,10,0,4,120,427,1,0,0,0,1,1,3,1,0,0,1,0,0,0,5,0,2,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,0,1,3
HR_03522,Pregrada,5435,3071,80,0,31,104,875,7,219,0,34,18,14,12,0,0,1457,8,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03549,Preko,4219,2324,44,0,28,23,874,19,335,0,29,36,0,14,14,0,21,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,85,0,0
HR_03557,Prelog,6551,4056,73,0,23,73,1095,5,248,0,73,29,13,4,0,0,1939,12,0,279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,3,38,11,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HR_03565,Preseka,1092,616,9,0,7,45,188,1,53,0,3,2,4,0,2,0,237,0,0,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03573,Primošten,2687,1695,33,0,8,10,420,9,822,0,16,5,0,6,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,297,44,0,0
HR_03581,Pucisca,1936,1218,23,0,9,11,443,6,180,2,15,7,8,3,4,19,403,0,7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03590,Pula - Pola,51538,30491,514,0,82,754,3578,42,2500,2,677,157,84,0,0,1,10593,104,1,1585,320,8382,41,170,12,10,46,9,8,3,3,106,40,6,1,3,7,0,0,0,0,0,0,78,0,0,0,3,0,0,0,4,0,0,0,0,0,1,1,6,0,37,13,20,46,0,45,96,0,0,0,0,23,321,47,6,6,2,15
HR_03603,Punat,2037,1072,22,0,8,15,190,3,121,0,23,11,6,0,0,0,456,3,0,63,27,117,2,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03611,Punitovci,1441,904,11,0,5,10,265,5,27,0,6,14,1,0,0,0,201,0,0,58,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,182,7,0,0,0,0,0,0,0,0,0,0,0,0,0,59,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
HR_03620,Pusca,2204,1341,39,0,6,51,364,1,199,0,32,6,4,4,0,4,540,0,0,60,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HR_03638,Rab,7363,4430,100,0,26,64,1509,9,583,0,89,54,33,0,0,0,1614,21,0,135,89,84,7,3,0,1,2,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HR_03646,Radoboj,2764,1931,57,0,16,26,625,8,84,0,16,4,7,1,0,0,943,2,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03654,Rakovica,2278,1180,27,0,11,19,654,6,129,0,12,7,5,0,1,4,196,0,0,96,5,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03662,Rasinja,2676,1339,23,0,11,45,372,3,75,0,17,16,2,0,3,0,601,5,0,94,19,0,0,0,4,2,4,3,3,0,1,21,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03689,Raša,2914,1573,34,0,4,75,114,2,75,0,14,2,5,0,0,0,486,8,0,80,19,597,0,2,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,34,4,0,0,0,0,1,4,0,0,0,0,0
HR_03697,Ravna Gora,2112,1322,47,0,7,30,518,4,112,0,32,4,5,1,2,1,486,0,0,42,19,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03719,Razanac,2902,1538,42,0,16,21,836,4,209,0,15,10,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,319,39,0,0
HR_03727,Resetari,4017,2056,68,0,19,42,950,9,204,0,24,23,7,5,0,0,467,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HR_03735,Rijeka,113111,65519,929,0,306,839,13662,327,8695,0,1751,590,492,0,1,0,28177,149,2,3458,1492,3145,213,115,45,26,134,107,80,9,7,240,123,7,10,1,1,0,0,0,1,6,14,160,3,2,2,2,1,4,0,24,3,2,0,0,1,6,3,4,18,72,17,44,7,1,44,12,1,0,0,0,18,153,86,70,9,17,6
HR_03743,Rovinj - Rovigno,13880,7276,114,0,20,205,701,13,462,0,106,69,19,0,0,0,2017,13,0,343,62,2834,14,9,3,1,4,1,0,0,1,13,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,7,0,7,9,12,9,35,1,0,0,0,18,94,52,2,0,3,3
HR_03751,Rovisce,3958,2247,55,0,21,76,1131,37,183,0,23,21,1,0,3,0,478,0,0,129,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03760,Rugvica,7023,3898,68,0,23,454,1310,19,567,0,66,28,8,14,8,0,1128,0,0,171,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
HR_03778,Ruzic,1378,881,18,0,2,5,711,1,77,0,5,1,0,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,0
HR_03786,Saborsko,653,287,12,0,4,3,176,3,13,0,2,0,1,1,0,1,33,0,0,3,0,0,1,0,1,1,18,9,6,0,1,26,20,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03794,Sali,2261,1307,15,0,6,13,436,4,189,0,43,13,0,5,10,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,515,46,0,0
HR_03808,Samobor,32764,21160,425,0,141,1172,5046,56,3823,0,510,255,76,29,24,94,8022,0,0,1138,190,5,29,0,1,0,0,0,0,1,0,3,1,0,1,0,1,37,0,0,4,0,1,0,0,0,0,1,0,0,0,2,0,51,0,0,0,0,0,0,0,0,3,8,1,0,2,0,0,0,0,0,0,0,0,8,1,0,1
HR_03816,Satnica Đakovačka,1898,1111,28,0,12,7,456,4,75,0,7,16,3,0,0,0,332,0,0,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
HR_03824,Seget,4450,2740,53,0,13,20,1459,20,362,0,25,10,0,8,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,72,0,0
HR_03832,Selca,1828,999,16,0,8,8,299,6,162,6,15,5,4,3,6,7,401,5,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03859,Selnica,2667,1315,25,0,12,16,202,5,63,0,20,2,1,2,0,0,666,4,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HR_03867,Semeljci,3571,1913,60,0,17,37,847,16,160,0,12,32,4,0,0,0,369,0,0,94,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
HR_03875,Senj,6717,3954,70,0,37,97,1705,121,447,0,33,15,0,13,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1238,119,0,1
HR_03883,Sibinj,6062,3325,102,0,59,89,1261,471,289,0,39,19,13,7,0,0,707,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,109,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03891,Sinj,20933,12712,218,0,63,125,5835,23,2752,0,120,85,0,33,34,1,23,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3021,277,0,0
HR_03905,Sirac,2003,1019,22,0,3,32,349,8,109,0,10,8,2,0,0,0,269,2,0,61,14,0,0,0,2,1,6,1,4,0,2,18,4,3,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,39,0,0,2,46,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03913,Sisak,41152,25279,494,0,170,695,8235,437,2993,0,488,127,86,41,54,0,9165,0,0,1142,1,0,0,47,12,16,88,10,5,4,1,139,89,6,6,352,1,0,0,0,0,4,74,164,0,1,0,0,1,58,0,34,1,26,0,0,0,4,82,5,1,66,0,3,6,0,38,7,0,0,0,0,0,0,0,6,2,4,3
HR_03930,Skrad,949,590,17,0,4,10,221,0,36,0,14,2,6,2,1,4,236,0,0,23,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03948,Skradin,4498,2035,26,0,21,10,1118,4,220,0,12,18,1,9,8,0,1,1,2,0,0,0,1,1,5,3,170,6,5,3,2,180,172,4,5,29,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309,44,0,0
HR_03956,Slatina,11896,6650,113,0,47,60,2787,15,474,0,71,21,18,0,0,0,1984,0,0,303,45,0,0,0,6,2,64,5,5,1,0,80,60,1,0,0,576,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,24,0,0,0,1,0,2,0
HR_03964,Slavonski Brod,53540,29787,487,0,254,1007,10540,256,4933,0,494,291,74,35,1,0,9054,0,0,985,0,2,0,0,6,3,23,4,4,1,3,37,23,2,2,370,671,0,0,0,2,55,36,141,0,1,1,1,2,18,0,8,0,0,0,0,0,1,1,3,0,3,0,7,0,0,3,0,1,0,0,0,0,0,0,5,0,0,0
HR_03972,Slavonski Samac,1993,915,20,0,10,27,380,21,45,0,4,11,5,3,0,0,294,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_03999,Slivno,1772,1128,40,0,6,9,577,13,205,7,1,0,10,0,10,4,233,2,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04006,Slunj,4989,2577,55,0,28,63,1286,23,267,0,31,11,6,1,3,7,564,0,0,144,14,0,4,0,3,4,12,33,16,1,2,26,12,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0
HR_04022,Smokvica,834,539,11,0,2,1,221,30,40,1,4,3,5,1,1,2,200,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04057,Sokolovac,2760,1396,36,0,22,47,618,3,36,0,17,2,2,0,6,0,504,5,0,56,12,0,0,0,3,3,7,1,7,0,1,14,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04065,Solin,20209,12462,224,0,36,77,6139,121,2124,18,87,196,46,28,64,167,2545,27,135,417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,1
HR_04073,Sopje,1997,1272,26,0,8,13,587,11,36,0,8,6,4,0,0,0,306,0,0,27,9,0,0,0,1,0,14,0,0,0,1,17,13,0,0,0,206,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
HR_04090,Split,152920,94904,1283,0,238,603,32728,768,17325,285,990,1219,196,166,526,2368,31341,312,1051,3285,1,2,0,0,3,5,24,3,4,1,3,55,30,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,4,0,0,1,7,0,11,0,0,8,1,3,0,0,0,1,3,0,74,14,15,3
HR_04103,Sracinec,4083,2442,52,0,10,21,353,9,156,0,29,12,6,4,0,0,1250,2,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04111,Stankovci,1755,1047,29,0,8,6,582,5,204,0,4,6,0,5,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,15,0,0
HR_04120,Stara Gradiska,1280,596,23,0,15,13,236,3,30,0,9,6,1,1,0,0,166,0,0,24,0,0,0,0,3,0,14,5,3,0,0,19,13,1,2,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04138,Stari Grad,2703,1519,50,0,7,10,451,23,266,8,40,12,9,3,6,7,562,7,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04146,Stari Jankovci,3920,2061,57,0,20,27,1075,7,174,0,12,8,4,6,0,0,227,0,0,72,0,0,0,0,13,4,125,17,35,5,5,131,98,3,2,29,63,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,76
HR_04154,Stari Mikanovci,2393,1456,43,0,8,19,634,19,104,0,8,8,3,4,0,0,453,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04162,Starigrad,2017,1055,21,0,8,17,625,3,112,0,8,8,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,22,0,0
HR_04189,Staro Petrovo Selo,4571,2372,41,0,40,49,1260,17,198,0,31,18,4,9,0,0,413,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04197,Ston,2217,1304,19,0,10,11,488,22,286,55,8,9,3,2,3,2,346,1,3,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04219,Strizivojna,2101,1044,19,0,7,9,470,4,60,0,6,51,2,0,0,0,160,0,0,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
HR_04227,Stubicke Toplice,2516,1468,31,0,7,67,363,5,159,0,33,4,6,3,0,0,647,7,0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
HR_04235,Sućuraj,538,341,10,0,5,1,114,0,39,3,4,0,2,0,0,3,152,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04243,Suhopolje,5848,3287,64,0,26,49,1639,16,210,0,28,19,9,0,0,0,841,0,0,104,44,0,0,0,4,1,29,2,4,0,2,52,27,0,0,0,152,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,2
HR_04251,Sukosan,4174,2479,67,0,20,27,1310,5,332,0,33,31,0,7,14,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,507,88,0,0
HR_04260,Sunja,5450,2620,78,0,40,95,1159,19,152,0,65,7,9,8,8,0,792,0,0,71,0,0,0,6,9,14,20,7,4,0,3,33,17,6,5,50,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04278,Supetar,4416,2326,52,0,7,30,750,10,308,5,24,12,5,1,7,23,996,3,3,76,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
HR_04286,Sveti Filip i Jakov,4106,2342,43,0,15,22,1230,26,385,0,18,32,0,12,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,82,0,0
HR_04294,Sveti Ivan Zelina,13651,7763,162,0,40,631,2079,21,1121,0,84,60,14,0,11,0,2946,11,0,426,112,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HR_04308,Sveti Kriz Zacretje,5069,2957,82,0,24,76,967,6,233,0,35,8,5,7,1,0,1297,9,0,152,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,1,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_04316,Sveti Lovrec,893,505,7,0,2,25,44,1,18,0,7,4,1,0,0,0,105,0,0,21,7,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0
HR_04324,Sveta Nedelja,2730,1686,35,0,4,52,90,2,71,0,13,10,3,0,0,0,502,3,0,64,14,810,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0
HR_04332,Sveti Petar u Sumi,856,552,20,0,4,15,161,2,60,0,10,12,2,0,0,0,87,2,0,22,5,148,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
