gisco_id,name,registered,turnout,invalid,blank,Komitet Wyborczy Platforma Obywatelska Rzeczypospolitej Polskiej,Komitet Wyborczy Polska Partia Pracy,Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,Koalicyjny Komitet Wyborczy Sojusz Lewicy Demokratycznej - Unia Pracy,Komitet Wyborczy Unii Polityki Realnej,Narodowy Komitet Wyborczy Wyborców,Komitet Wyborczy Inicjatywa dla Polski,Komitet Wyborczy Wyborców Socjaldemokracji Polskiej,Komitet Wyborczy Prawo i Sprawiedliwość,Komitet Wyborczy Liga Polskich Rodzin,"Komitet Wyborczy Wyborców - Ogólnopolski Komitet Obywatelski ""OKO""",Komitet Wyborczy Unii Wolności,Komitet Wyborczy Polskiego Stronnictwa Ludowego,Koalicyjny Komitet Wyborczy KPEiR-PLD,"Komitet Wyborczy Antyklerykalnej Partii Postępu ""Racja""",Komitet Wyborczy Polskiej Partii Narodowej,Komitet Wyborczy Wyborców Konfederacja Ruch Obrony Bezrobotnych,Komitet Wyborczy Wyborców Zieloni 2004,Komitet Wyborczy Narodowego Odrodzenia Polski,"Komitet Wyborczy Wyborców ""Razem dla Przyszłości""",Komitet Wyborczy Demokratycznej Partii Lewicy
PL_1205092,Sękowa,3611,911,49,0,133,9,152,77,12,10,11,23,136,161,4,39,87,8,0,0,0,0,0,0,0
PL_1205102,Uście Gorlickie,4649,782,34,0,102,13,116,58,10,83,16,28,71,94,1,51,99,6,0,0,0,0,0,0,0
PL_1206012,Czernichów,9750,1223,43,0,294,3,95,45,42,23,13,34,139,326,12,62,87,5,0,0,0,0,0,0,0
PL_1206022,Igołomia-Wawrzeńczyce,5811,508,18,0,72,1,102,21,9,7,5,7,38,147,1,17,59,4,0,0,0,0,0,0,0
PL_1206032,Iwanowice,6080,892,31,0,92,7,208,23,16,74,9,20,45,227,1,34,102,3,0,0,0,0,0,0,0
PL_1206042,Jerzmanowice-Przeginia,7882,1160,44,0,156,9,285,61,15,33,3,14,121,239,4,53,69,54,0,0,0,0,0,0,0
PL_1206052,Kocmyrzów-Luborzyca,9639,1329,30,0,234,5,257,42,20,33,8,36,157,265,4,72,155,11,0,0,0,0,0,0,0
PL_1206063,Krzeszowice,24963,5058,127,0,981,27,414,261,92,121,41,227,825,1238,12,375,264,53,0,0,0,0,0,0,0
PL_1206072,Liszki,11443,1765,33,0,444,11,88,35,38,31,13,43,252,529,6,95,139,8,0,0,0,0,0,0,0
PL_1206082,Michałowice,5396,919,28,0,192,3,169,17,15,18,8,10,115,167,0,67,108,2,0,0,0,0,0,0,0
PL_1206092,Mogilany,7748,1670,29,0,366,7,101,37,35,40,17,44,281,501,3,138,64,7,0,0,0,0,0,0,0
PL_1206103,Skała,7318,1289,46,0,247,4,185,26,20,36,8,58,124,333,3,86,106,7,0,0,0,0,0,0,0
PL_1206113,Skawina,31713,6087,124,0,1611,29,325,219,104,100,89,197,1288,1365,26,398,180,32,0,0,0,0,0,0,0
PL_1206123,Słomniki,10589,1526,57,0,232,8,223,53,35,38,14,41,157,391,5,64,199,9,0,0,0,0,0,0,0
PL_1206132,Sułoszowa,4532,838,16,0,66,5,134,21,3,6,4,21,33,343,1,19,164,2,0,0,0,0,0,0,0
PL_1206143,Świątniki Górne,6510,1184,30,0,311,1,46,22,24,31,5,21,187,383,4,70,46,3,0,0,0,0,0,0,0
PL_1206152,Wielka Wieś,6806,1288,26,0,305,3,110,34,23,23,9,30,235,263,7,124,89,7,0,0,0,0,0,0,0
PL_1206162,Zabierzów,17338,4085,110,0,1323,10,231,161,134,73,26,113,571,738,10,426,136,23,0,0,0,0,0,0,0
PL_1206172,Zielonki,10903,2505,62,0,662,6,134,107,67,64,8,73,354,497,13,321,130,7,0,0,0,0,0,0,0
PL_1207011,Limanowa,11492,3078,78,0,635,8,145,125,42,40,14,82,509,863,6,127,391,13,0,0,0,0,0,0,0
PL_1207021,Mszana Dolna,5511,1217,18,0,234,1,63,34,12,7,10,18,172,340,6,64,233,5,0,0,0,0,0,0,0
PL_1207032,Dobra,7029,1304,46,0,205,8,199,43,13,15,8,14,112,350,5,31,246,9,0,0,0,0,0,0,0
PL_1207042,Jodłownik,5960,1182,53,0,90,13,214,30,10,59,17,10,94,336,8,26,215,7,0,0,0,0,0,0,0
PL_1207052,Kamienica,5182,977,24,0,97,3,86,15,7,18,4,11,77,396,4,18,213,4,0,0,0,0,0,0,0
PL_1207062,Laskowa,5302,1406,20,0,140,3,153,22,16,22,9,11,148,678,3,20,159,2,0,0,0,0,0,0,0
PL_1207072,Limanowa,16231,3606,116,0,308,14,374,61,31,64,24,34,606,917,12,48,982,15,0,0,0,0,0,0,0
PL_1207082,Łukowica,6438,1595,73,0,202,11,320,35,9,23,26,25,119,417,9,19,299,8,0,0,0,0,0,0,0
PL_1207092,Mszana Dolna,11482,2086,65,0,254,12,236,17,21,88,12,15,220,723,6,33,376,8,0,0,0,0,0,0,0
PL_1207102,Niedźwiedź,4658,761,16,0,46,2,59,12,11,1,3,8,54,129,2,12,400,6,0,0,0,0,0,0,0
PL_1207112,Słopnice,3948,864,14,0,238,8,103,5,1,11,9,7,62,302,3,5,92,4,0,0,0,0,0,0,0
PL_1207122,Tymbark,4330,1205,40,0,170,5,87,24,10,26,9,11,141,438,5,45,189,5,0,0,0,0,0,0,0
PL_1208012,Charsznica,6316,881,29,0,62,3,136,41,8,2,2,29,57,124,2,17,363,6,0,0,0,0,0,0,0
PL_1208022,Gołcza,5073,840,25,0,72,1,241,46,7,7,4,19,61,154,1,11,188,3,0,0,0,0,0,0,0
PL_1208032,Kozłów,4056,430,12,0,33,2,144,35,3,4,2,10,37,48,0,10,83,7,0,0,0,0,0,0,0
PL_1208042,Książ Wielki,4462,750,43,0,54,11,199,42,6,11,5,28,30,135,1,11,172,2,0,0,0,0,0,0,0
PL_1208053,Miechów,16321,2651,94,0,435,17,406,263,58,29,27,137,322,384,7,139,304,29,0,0,0,0,0,0,0
PL_1208062,Racławice,2049,231,7,0,6,0,72,7,4,2,1,22,15,20,2,7,66,0,0,0,0,0,0,0,0
PL_1208072,Słaboszów,3234,496,20,0,21,1,209,33,1,6,0,2,20,33,5,9,135,1,0,0,0,0,0,0,0
PL_1209013,Dobczyce,10080,1813,41,0,457,5,156,64,128,18,13,40,201,426,6,91,160,7,0,0,0,0,0,0,0
PL_1209022,Lubień,6494,1228,35,0,196,11,135,19,8,13,18,27,180,411,4,37,125,9,0,0,0,0,0,0,0
PL_1209033,Myślenice,30019,6162,129,0,1319,18,418,216,130,139,32,146,1016,1493,15,476,598,17,0,0,0,0,0,0,0
PL_1209042,Pcim,7426,988,29,0,160,5,77,28,24,28,7,28,145,301,3,58,92,3,0,0,0,0,0,0,0
PL_1209052,Raciechowice,4473,709,24,0,89,3,126,21,12,4,2,17,57,213,3,19,116,3,0,0,0,0,0,0,0
PL_1209062,Siepraw,5590,751,15,0,148,4,34,16,21,10,3,12,139,271,1,36,37,4,0,0,0,0,0,0,0
PL_1209073,Sułkowice,10025,1435,36,0,293,9,198,58,22,22,11,38,155,362,5,78,138,10,0,0,0,0,0,0,0
PL_1209082,Tokarnia,5714,908,23,0,142,3,111,12,15,35,1,18,103,325,2,21,95,2,0,0,0,0,0,0,0
PL_1209092,Wiśniowa,4877,850,30,0,121,3,228,24,33,12,3,8,83,191,1,22,88,3,0,0,0,0,0,0,0
PL_1210011,Grybów,4870,1175,37,0,141,7,118,68,14,38,21,29,208,400,5,52,32,5,0,0,0,0,0,0,0
PL_1210022,Chełmiec,16814,3726,88,0,465,12,368,82,105,155,203,57,745,1164,7,103,161,11,0,0,0,0,0,0,0
PL_1210032,Gródek nad Dunajcem,6204,1018,51,0,108,3,154,31,11,63,19,26,96,287,8,18,138,5,0,0,0,0,0,0,0
PL_1210042,Grybów,15787,3677,94,0,399,8,513,78,36,301,38,38,659,1270,13,59,140,31,0,0,0,0,0,0,0
PL_1210052,Kamionka Wielka,6201,1463,48,0,197,7,171,33,16,36,12,28,173,617,6,26,83,10,0,0,0,0,0,0,0
PL_1210062,Korzenna,9462,2012,79,0,151,6,326,27,19,74,48,19,204,811,6,38,194,10,0,0,0,0,0,0,0
PL_1210073,Krynica-Zdrój,13723,3387,88,0,522,17,254,427,53,47,31,95,678,733,17,209,178,38,0,0,0,0,0,0,0
PL_1210082,Łabowa,3465,606,22,0,57,3,106,22,18,32,7,13,66,231,0,13,14,2,0,0,0,0,0,0,0
PL_1210092,Łącko,10597,2448,100,0,286,11,372,73,24,112,23,42,362,807,6,56,164,10,0,0,0,0,0,0,0
PL_1210102,Łososina Dolna,6987,1252,41,0,157,2,182,25,26,32,17,12,201,461,9,15,65,7,0,0,0,0,0,0,0
PL_1210113,Muszyna,8327,1860,77,0,290,13,203,130,25,49,29,66,311,478,9,86,75,19,0,0,0,0,0,0,0
PL_1210122,Nawojowa,5175,981,38,0,123,3,133,24,15,17,16,14,123,391,6,16,57,5,0,0,0,0,0,0,0
PL_1210133,Piwniczna-Zdrój,7750,1616,59,0,310,6,181,54,22,30,145,25,238,438,8,49,35,16,0,0,0,0,0,0,0
PL_1210142,Podegrodzie,7973,1687,66,0,212,6,256,44,25,51,26,24,205,596,3,30,129,14,0,0,0,0,0,0,0
PL_1210152,Rytro,2743,560,20,0,99,7,69,16,11,15,17,13,89,154,1,23,25,1,0,0,0,0,0,0,0
PL_1210163,Stary Sącz,16014,4280,120,0,748,16,349,155,48,85,114,85,663,1599,8,107,159,24,0,0,0,0,0,0,0
PL_1211011,Nowy Targ,25832,6391,169,0,2029,22,305,327,125,110,37,155,986,1502,17,445,115,47,0,0,0,0,0,0,0
PL_1211021,Szczawnica,5745,1174,22,0,342,6,93,61,18,15,17,40,152,267,2,73,57,9,0,0,0,0,0,0,0
PL_1211032,Czarny Dunajec,15398,3898,151,0,1078,33,483,53,34,80,23,50,842,827,9,76,143,16,0,0,0,0,0,0,0
PL_1211042,Czorsztyn,5132,856,33,0,300,5,94,17,7,11,5,25,106,146,3,43,55,6,0,0,0,0,0,0,0
PL_1211052,Jabłonka,12053,1744,82,0,349,10,332,25,24,18,7,36,271,492,7,36,48,7,0,0,0,0,0,0,0
PL_1211062,Krościenko nad Dunajcem,4894,827,39,0,241,5,92,31,9,22,4,20,100,143,2,61,55,3,0,0,0,0,0,0,0
PL_1211072,Lipnica Wielka,3823,540,25,0,119,3,73,8,8,3,2,21,86,153,2,11,24,2,0,0,0,0,0,0,0
PL_1211082,Łapsze Niżne,6434,1109,65,0,244,13,196,24,20,21,10,30,132,255,5,23,65,6,0,0,0,0,0,0,0
PL_1211092,Nowy Targ,15849,2855,76,0,926,13,315,62,31,54,16,52,416,664,12,87,118,13,0,0,0,0,0,0,0
PL_1211102,Ochotnica Dolna,5650,907,31,0,209,4,138,8,6,15,10,8,122,275,3,13,62,3,0,0,0,0,0,0,0
PL_1211112,Raba Wyżna,9881,1714,49,0,331,14,208,37,12,54,17,27,204,630,10,59,54,8,0,0,0,0,0,0,0
PL_1211123,Rabka-Zdrój,13401,3385,78,0,738,14,148,147,42,19,22,70,440,1359,8,226,59,15,0,0,0,0,0,0,0
PL_1211132,Spytkowice,2864,547,18,0,70,1,71,10,3,20,4,9,76,220,2,20,21,2,0,0,0,0,0,0,0
PL_1211142,Szaflary,7121,1197,35,0,327,4,103,10,6,17,3,15,109,453,3,29,76,7,0,0,0,0,0,0,0
PL_1212011,Bukowno,8694,1375,73,0,248,8,163,202,20,6,11,111,161,178,2,128,46,18,0,0,0,0,0,0,0
PL_1212032,Bolesław,6285,767,29,0,136,3,117,113,17,7,11,52,64,95,4,52,57,10,0,0,0,0,0,0,0
PL_1212042,Klucze,12115,2259,76,0,407,14,332,230,31,20,13,148,247,390,13,146,175,17,0,0,0,0,0,0,0
PL_1212053,Olkusz,41186,7922,202,0,1577,33,929,648,123,81,53,474,1230,1530,28,614,349,51,0,0,0,0,0,0,0
PL_1212062,Trzyciąż,5604,641,31,0,43,2,225,21,4,4,3,14,24,135,2,14,113,6,0,0,0,0,0,0,0
PL_1212073,Wolbrom,18396,3450,89,0,342,11,501,134,28,19,11,87,233,488,13,93,1373,28,0,0,0,0,0,0,0
PL_1213011,Oświęcim,34146,8358,202,0,2000,42,370,969,123,80,91,404,1561,1473,22,821,128,72,0,0,0,0,0,0,0
PL_1213023,Brzeszcze,17451,3706,100,0,1154,34,260,346,61,24,42,187,369,666,15,301,117,30,0,0,0,0,0,0,0
PL_1213033,Chełmek,10272,2004,70,0,501,15,153,242,33,19,28,94,216,425,10,122,62,14,0,0,0,0,0,0,0
PL_1213043,Kęty,26099,5914,153,0,1496,34,383,334,80,30,51,183,1052,1392,31,505,160,30,0,0,0,0,0,0,0
PL_1213052,Osiek,5893,915,33,0,184,8,125,73,6,6,7,25,154,145,10,35,100,4,0,0,0,0,0,0,0
PL_1213062,Oświęcim,12592,2754,79,0,629,22,267,185,43,27,30,105,487,499,6,218,124,33,0,0,0,0,0,0,0
PL_1213072,Polanka Wielka,3080,590,25,0,94,2,94,31,6,6,0,13,64,98,1,14,136,6,0,0,0,0,0,0,0
PL_1213082,Przeciszów,5230,877,43,0,135,2,98,53,4,12,9,18,82,278,5,44,84,10,0,0,0,0,0,0,0
PL_1213093,Zator,6892,1336,48,0,262,5,194,84,15,33,25,65,160,281,4,73,70,17,0,0,0,0,0,0,0
PL_1214012,Koniusza,6454,736,31,0,75,7,201,40,6,17,4,20,51,160,3,11,107,3,0,0,0,0,0,0,0
PL_1214022,Koszyce,4647,524,23,0,28,7,111,55,0,12,2,23,26,99,1,9,127,1,0,0,0,0,0,0,0
PL_1214032,Nowe Brzesko,4423,587,22,0,75,3,123,26,9,13,6,6,42,127,1,11,121,2,0,0,0,0,0,0,0
PL_1214042,Pałecznica,2837,450,13,0,15,3,179,5,4,2,2,10,10,46,0,4,155,2,0,0,0,0,0,0,0
PL_1214053,Proszowice,13098,1823,72,0,208,9,330,79,21,29,13,63,191,445,5,67,281,10,0,0,0,0,0,0,0
PL_1214062,Radziemice,2704,425,14,0,11,2,140,7,1,5,2,10,16,67,1,4,143,2,0,0,0,0,0,0,0
PL_1215011,Jordanów,3944,884,30,0,188,6,76,52,6,15,11,17,138,249,0,55,36,5,0,0,0,0,0,0,0
PL_1215021,Sucha Beskidzka,7732,1626,61,0,377,7,113,145,25,17,9,71,332,281,7,101,67,13,0,0,0,0,0,0,0
PL_1215032,Budzów,5966,737,27,0,107,6,127,24,4,12,7,16,58,236,3,18,89,3,0,0,0,0,0,0,0
PL_1215042,Bystra-Sidzina,4551,910,59,0,102,7,82,9,11,9,4,20,73,421,2,25,76,10,0,0,0,0,0,0,0
PL_1215052,Jordanów,7643,1357,72,0,170,8,201,23,11,22,15,17,175,506,3,41,89,4,0,0,0,0,0,0,0
PL_1215063,Maków Podhalański,12295,2274,56,0,480,12,206,72,19,44,11,41,396,674,6,149,91,17,0,0,0,0,0,0,0
PL_1215072,Stryszawa,9004,1451,53,0,266,11,216,56,15,14,9,32,187,416,5,46,105,20,0,0,0,0,0,0,0
PL_1215082,Zawoja,6751,1170,42,0,242,5,187,39,5,36,11,19,156,285,5,74,57,7,0,0,0,0,0,0,0
PL_1215092,Zembrzyce,4161,692,39,0,142,2,99,16,7,16,4,15,111,141,8,31,56,5,0,0,0,0,0,0,0
PL_1216013,Ciężkowice,8234,1602,53,0,189,14,292,65,17,6,11,18,229,353,10,38,302,5,0,0,0,0,0,0,0
PL_1216022,Gromnik,6142,1236,59,0,181,7,223,30,5,4,10,14,118,401,5,19,155,5,0,0,0,0,0,0,0
PL_1216032,Lisia Góra,9680,2121,51,0,297,8,296,42,14,12,14,32,290,708,15,25,311,6,0,0,0,0,0,0,0
PL_1216042,Pleśna,8315,1658,72,0,607,6,173,50,21,4,7,18,159,317,6,47,170,1,0,0,0,0,0,0,0
PL_1216052,Radłów,7273,1213,50,0,155,2,129,33,26,6,16,28,172,410,6,20,157,3,0,0,0,0,0,0,0
PL_1216062,Ryglice,8248,1635,61,0,206,12,267,38,16,11,10,23,143,664,12,36,130,6,0,0,0,0,0,0,0
PL_1216072,Rzepiennik Strzyżewski,5103,1004,39,0,98,6,230,35,18,4,7,18,86,306,3,15,136,3,0,0,0,0,0,0,0
PL_1216082,Skrzyszów,9348,1630,77,0,298,6,155,46,27,11,3,26,233,555,16,52,119,6,0,0,0,0,0,0,0
PL_1216092,Tarnów,16339,3592,68,0,942,9,210,147,60,19,21,49,491,1002,31,139,389,15,0,0,0,0,0,0,0
PL_1216103,Tuchów,13144,3424,95,0,475,20,321,127,37,45,50,35,425,1465,5,65,251,8,0,0,0,0,0,0,0
PL_1216112,Wierzchosławice,7958,1641,69,0,296,1,120,63,33,9,16,30,231,482,18,59,207,7,0,0,0,0,0,0,0
PL_1216122,Wietrzychowice,3247,712,45,0,61,3,67,18,7,2,4,21,32,217,4,12,215,4,0,0,0,0,0,0,0
PL_1216132,Wojnicz,9586,1944,80,0,332,6,243,60,33,17,5,32,343,548,9,114,116,6,0,0,0,0,0,0,0
PL_1216142,Zakliczyn,8890,1427,51,0,205,4,213,61,15,19,7,36,135,417,8,36,216,4,0,0,0,0,0,0,0
PL_1216153,Żabno,14143,2711,91,0,417,13,226,73,24,22,16,40,485,938,7,90,255,14,0,0,0,0,0,0,0
PL_1805102,Szerzyny,6258,887,39,0,80,9,168,17,7,6,2,15,107,255,5,22,149,6,0,0,0,0,0,0,0
PL_1217011,Zakopane,23442,6757,157,0,2243,17,188,248,72,796,71,134,867,1020,14,790,96,44,0,0,0,0,0,0,0
PL_1217022,Biały Dunajec,5108,676,23,0,237,1,61,5,3,23,4,9,51,225,3,12,17,2,0,0,0,0,0,0,0
PL_1217032,Bukowina Tatrzańska,9013,2007,46,0,687,5,169,37,13,23,9,8,266,609,6,65,54,10,0,0,0,0,0,0,0
PL_1217042,Kościelisko,5971,1050,22,0,328,4,113,34,18,52,8,28,118,184,3,88,47,3,0,0,0,0,0,0,0
PL_1217052,Poronin,7720,1390,46,0,673,2,101,19,7,72,2,3,152,237,4,48,21,3,0,0,0,0,0,0,0
PL_1218013,Andrychów,33711,7911,230,0,1836,37,584,454,76,413,53,223,1423,1835,20,503,191,33,0,0,0,0,0,0,0
PL_1218022,Brzeźnica,7508,1132,36,0,196,4,121,67,11,32,13,29,133,240,10,71,161,8,0,0,0,0,0,0,0
PL_1218033,Kalwaria Zebrzydowska,14411,3212,114,0,740,20,308,124,45,45,19,73,484,882,16,152,170,20,0,0,0,0,0,0,0
PL_1218042,Lanckorona,4337,603,26,0,110,4,85,21,5,2,9,16,64,165,5,19,69,3,0,0,0,0,0,0,0
PL_1218052,Mucharz,2902,583,23,0,130,10,57,27,5,4,6,13,61,164,2,36,41,4,0,0,0,0,0,0,0
PL_1218062,Spytkowice,6947,946,37,0,215,8,138,48,3,22,5,22,119,214,8,35,65,7,0,0,0,0,0,0,0
PL_1218072,Stryszów,5116,730,37,0,128,4,105,52,7,7,8,9,78,201,6,30,56,2,0,0,0,0,0,0,0
PL_1218082,Tomice,5304,832,31,0,151,6,110,49,11,6,7,24,134,181,1,28,90,3,0,0,0,0,0,0,0
PL_1218093,Wadowice,29165,6023,127,0,1361,28,504,398,62,96,51,204,1087,1349,15,456,250,35,0,0,0,0,0,0,0
PL_1218102,Wieprz,8396,1553,41,0,236,17,244,53,12,15,7,34,194,482,4,31,171,12,0,0,0,0,0,0,0
PL_1219012,Biskupice,6243,1013,22,0,161,2,58,14,17,10,5,14,124,502,2,36,43,3,0,0,0,0,0,0,0
PL_1219022,Gdów,11688,1778,41,0,285,14,195,83,37,49,9,35,270,485,4,63,197,11,0,0,0,0,0,0,0
PL_1219032,Kłaj,7365,1456,37,0,329,10,134,79,22,37,14,61,209,324,7,101,83,9,0,0,0,0,0,0,0
PL_1219043,Niepołomice,16226,3282,99,0,690,15,278,115,58,95,18,92,401,893,9,274,230,15,0,0,0,0,0,0,0
PL_1219053,Wieliczka,35961,7393,121,0,2431,30,346,283,168,110,48,179,1349,1382,22,643,260,21,0,0,0,0,0,0,0
PL_1261011,M. Kraków,583542,183888,2495,0,55357,410,5064,10662,4652,3934,1406,6299,31373,28304,452,28199,4445,836,0,0,0,0,0,0,0
PL_1262011,M. Nowy Sącz,65106,17816,395,0,3984,46,768,1477,485,148,291,675,4086,3831,54,1051,427,98,0,0,0,0,0,0,0
PL_1263011,M. Tarnów,95162,24959,549,0,6529,58,1002,2002,666,169,125,694,4824,5402,310,1970,546,113,0,0,0,0,0,0,0
PL_1401013,Białobrzegi,8120,1292,38,0,344,7,109,91,22,10,8,48,196,219,0,87,103,5,0,5,0,0,0,0,0
PL_1401022,Promna,4527,618,24,0,44,6,196,26,5,3,3,12,41,158,1,4,91,2,0,2,0,0,0,0,0
PL_1401032,Radzanów,2900,517,14,0,36,2,134,11,1,2,4,4,43,93,3,5,161,0,0,4,0,0,0,0,0
PL_1401042,Stara Błotnica,3726,509,38,0,18,4,174,11,3,2,1,3,24,66,2,3,159,1,0,0,0,0,0,0,0
PL_1401052,Stromiec,4240,589,23,0,40,9,243,33,9,4,1,11,44,78,1,13,78,2,0,0,0,0,0,0,0
PL_1401063,Wyśmierzyce,2212,318,5,0,32,6,109,16,3,4,0,4,31,59,1,5,39,3,0,1,0,0,0,0,0
PL_1402011,Ciechanów,37091,7152,199,0,1470,41,955,713,132,24,54,482,1303,979,29,293,426,44,0,8,0,0,0,0,0
PL_1402022,Ciechanów,4512,589,29,0,52,5,244,45,6,1,3,20,43,68,4,6,57,4,0,2,0,0,0,0,0
PL_1402033,Glinojeck,6320,647,34,0,58,4,206,76,14,2,4,28,77,56,3,8,70,6,0,1,0,0,0,0,0
PL_1402042,Gołymin-Ośrodek,3167,525,24,0,34,1,205,14,5,0,3,6,29,107,0,0,87,8,0,2,0,0,0,0,0
PL_1402052,Grudusk,3165,519,22,0,27,5,175,21,4,1,0,9,56,120,0,5,72,2,0,0,0,0,0,0,0
PL_1402062,Ojrzeń,3379,503,28,0,34,3,212,31,2,1,0,16,54,52,3,7,58,1,0,1,0,0,0,0,0
PL_1402072,Opinogóra Górna,4555,720,21,0,31,6,306,31,12,1,2,12,63,95,1,8,130,1,0,0,0,0,0,0,0
PL_1402082,Regimin,3838,483,19,0,49,2,195,28,2,2,1,6,36,59,1,4,77,2,0,0,0,0,0,0,0
PL_1402092,Sońsk,6233,960,41,0,101,10,293,54,29,4,11,25,89,122,2,12,157,8,0,2,0,0,0,0,0
PL_1403011,Garwolin,12748,2603,51,0,471,5,150,188,274,9,10,109,666,415,8,99,137,8,0,3,0,0,0,0,0
PL_1403021,Łaskarzew,3789,623,17,0,103,5,76,33,35,1,0,8,168,129,3,9,27,6,0,3,0,0,0,0,0
PL_1403032,Borowie,3901,622,29,0,39,4,189,13,24,1,6,15,75,124,0,2,100,1,0,0,0,0,0,0,0
PL_1403042,Garwolin,8756,1351,45,0,160,3,258,44,88,4,3,29,278,255,6,24,150,2,0,2,0,0,0,0,0
PL_1403052,Górzno,4585,887,19,0,71,8,316,21,48,0,2,9,102,142,1,10,132,5,0,1,0,0,0,0,0
PL_1403062,Łaskarzew,3940,649,19,0,33,2,182,27,31,1,1,13,93,124,5,7,110,0,0,1,0,0,0,0,0
PL_1403072,Maciejowice,5820,925,30,0,62,4,358,50,17,4,2,14,98,139,4,17,121,3,0,2,0,0,0,0,0
PL_1403082,Miastków Kościelny,3991,703,22,0,41,6,222,21,28,2,2,13,58,178,2,7,93,7,0,1,0,0,0,0,0
PL_1403092,Parysów,3023,621,23,0,31,8,172,13,5,0,4,3,159,115,0,8,74,4,0,2,0,0,0,0,0
PL_1403103,Pilawa,7822,1182,32,0,132,6,205,61,30,4,11,32,317,194,9,34,108,3,0,4,0,0,0,0,0
PL_1403112,Sobolew,6300,1002,29,0,69,10,292,28,53,6,3,23,121,209,2,12,140,2,0,3,0,0,0,0,0
PL_1403122,Trojanów,6057,1327,34,0,47,7,629,37,30,0,5,20,101,229,5,13,159,10,0,1,0,0,0,0,0
PL_1403132,Wilga,3967,634,28,0,62,5,129,31,20,2,2,24,106,92,3,17,111,1,0,1,0,0,0,0,0
PL_1403143,Żelechów,6505,1143,28,0,107,7,291,53,50,2,4,32,112,365,3,16,66,4,0,3,0,0,0,0,0
PL_1404011,Gostynin,15937,2714,121,0,514,12,352,295,39,12,22,155,346,401,15,90,301,32,0,7,0,0,0,0,0
PL_1404022,Gostynin,9053,1192,48,0,113,13,424,41,8,3,8,27,81,88,7,13,304,8,0,6,0,0,0,0,0
PL_1404032,Pacyna,3255,480,11,0,17,4,118,16,3,2,5,10,22,134,3,6,126,3,0,0,0,0,0,0,0
PL_1404042,Sanniki,5154,644,31,0,25,4,241,35,5,2,5,11,29,100,0,4,146,6,0,0,0,0,0,0,0
PL_1404052,Szczawin Kościelny,4180,651,25,0,27,3,291,29,4,4,2,10,21,91,2,7,132,2,0,1,0,0,0,0,0
PL_1405011,Milanówek,12311,3473,39,0,736,4,180,142,47,14,36,343,643,412,18,669,130,28,0,0,3,19,0,10,0
PL_1405021,Podkowa Leśna,3072,1378,17,0,395,2,42,51,39,4,9,125,229,117,5,305,22,2,0,0,0,13,0,1,0
PL_1405032,Baranów,3693,535,29,0,71,10,127,16,4,3,6,25,78,48,1,25,84,4,0,0,1,2,0,1,0
PL_1405043,Grodzisk Mazowiecki,28820,6916,153,0,1278,23,448,489,122,15,69,437,1104,760,10,657,1251,31,0,0,13,31,0,25,0
PL_1405052,Jaktorów,7302,1320,28,0,233,2,129,65,17,3,19,133,268,169,4,139,98,6,0,0,3,0,0,4,0
PL_1405062,Żabia Wola,4545,712,19,0,104,4,112,31,14,2,14,45,125,55,2,82,91,3,0,0,2,5,0,2,0
PL_1406012,Belsk Duży,5250,1147,22,0,98,3,296,35,15,7,6,22,65,235,10,16,310,7,0,0,0,0,0,0,0
PL_1406022,Błędów,6422,1427,41,0,97,13,618,38,10,6,1,13,59,264,5,16,242,3,0,1,0,0,0,0,0
PL_1406032,Chynów,7102,1040,20,0,131,7,244,45,14,3,1,51,131,198,2,20,166,6,0,1,0,0,0,0,0
PL_1406042,Goszczyn,2283,504,10,0,11,5,118,13,1,2,0,6,41,195,0,5,94,2,0,1,0,0,0,0,0
PL_1406053,Grójec,18515,3027,111,0,662,16,429,298,37,24,11,194,318,499,20,167,221,17,0,3,0,0,0,0,0
PL_1406062,Jasieniec,4228,522,11,0,43,2,231,18,4,0,2,9,23,99,2,11,64,3,0,0,0,0,0,0,0
PL_1406073,Mogielnica,7478,1418,53,0,129,7,338,63,15,8,3,29,125,386,9,17,228,8,0,0,0,0,0,0,0
PL_1406083,Nowe Miasto nad Pilicą,7240,1732,62,0,102,4,374,117,26,6,10,42,119,470,3,22,362,12,0,1,0,0,0,0,0
PL_1406092,Pniewy,3492,569,11,0,34,3,183,18,3,2,2,21,32,56,4,8,189,2,0,1,0,0,0,0,0
PL_1406113,Warka,14681,2486,53,0,256,15,545,109,35,22,15,64,195,512,14,310,325,13,0,3,0,0,0,0,0
PL_1407012,Garbatka-Letnisko,4604,790,20,0,105,6,156,50,32,12,4,17,96,182,1,23,77,6,0,3,0,0,0,0,0
PL_1407022,Głowaczów,6006,876,47,0,66,6,257,32,19,4,8,6,43,211,2,20,149,5,0,1,0,0,0,0,0
PL_1407032,Gniewoszów,3437,522,7,0,27,4,209,25,8,3,5,4,21,112,2,5,84,5,0,1,0,0,0,0,0
PL_1407042,Grabów nad Pilicą,3003,529,28,0,51,5,158,15,9,2,4,10,29,63,1,9,138,4,0,3,0,0,0,0,0
PL_1407053,Kozienice,25501,5122,156,0,1023,31,719,394,352,81,24,208,553,991,22,141,401,20,0,6,0,0,0,0,0
