gisco_id,name,registered,turnout,invalid,blank,FKGP,Centrum,MP,MSZP,SZDSZ,MIÉP,FIDESZ-MDF,RK,ÚB,MAVEP,MRP,SZDP
HU_0582,Vál,1745,1242,22,0,6,59,22,307,33,45,748,0,0,0,0,0
HU_2501,Velence,3632,2783,19,0,7,106,62,1203,176,112,1098,0,0,0,0,0
HU_0349,Vereb,624,388,1,0,3,2,8,170,18,2,184,0,0,0,0,0
HU_0275,Vértesacsa,1347,934,10,0,16,25,13,304,32,18,516,0,0,0,0,0
HU_1389,Vértesboglár,777,597,14,0,1,12,14,184,13,6,353,0,0,0,0,0
HU_3024,Zámoly,1710,1105,13,0,0,30,16,457,31,34,524,0,0,0,0,0
HU_3426,Zichyújfalu,725,513,9,0,0,4,8,264,17,12,199,0,0,0,0,0
HU_1188,Abda,2407,1733,21,0,20,76,26,694,77,60,759,0,0,0,0,0
HU_3338,Acsalag,423,321,6,0,1,6,0,53,3,5,247,0,0,0,0,0
HU_2940,Agyagosszergény,739,579,4,0,5,26,4,143,27,22,348,0,0,0,0,0
HU_0488,Ágfalva,1462,1006,6,0,12,27,11,320,50,27,553,0,0,0,0,0
HU_3224,Árpás,238,181,2,0,3,1,2,62,5,4,102,0,0,0,0,0
HU_2692,Ásványráró,1588,1151,12,0,12,19,14,360,27,30,677,0,0,0,0,0
HU_1504,Babót,1008,750,6,0,5,18,10,184,20,34,473,0,0,0,0,0
HU_2893,Bakonygyirót,154,120,2,0,2,1,3,37,3,6,66,0,0,0,0,0
HU_2206,Bakonypéterd,229,175,7,0,0,3,4,65,6,3,87,0,0,0,0,0
HU_0594,Bakonyszentlászló,1520,987,11,0,3,22,6,307,38,23,577,0,0,0,0,0
HU_0619,Barbacs,609,418,4,0,4,2,6,98,5,14,285,0,0,0,0,0
HU_2876,Bágyogszovát,1136,810,10,0,7,12,17,218,24,35,487,0,0,0,0,0
HU_1058,Beled,2367,1665,19,0,4,34,58,619,61,49,821,0,0,0,0,0
HU_2980,Bezenye,1268,964,9,0,9,9,13,278,22,33,591,0,0,0,0,0
HU_1056,Bezi,364,261,2,0,1,4,7,55,7,5,180,0,0,0,0,0
HU_0622,Bodonhely,286,218,5,0,2,3,2,57,1,5,143,0,0,0,0,0
HU_0436,Bogyoszló,568,467,5,0,2,4,12,142,7,30,265,0,0,0,0,0
HU_0661,Börcs,795,563,0,0,0,15,19,185,21,5,318,0,0,0,0,0
HU_3395,Bõny,1742,1001,15,0,9,13,26,426,40,25,447,0,0,0,0,0
HU_1550,Bõsárkány,1715,1277,32,0,9,13,10,345,37,20,811,0,0,0,0,0
HU_2708,Cakóháza,53,46,0,0,0,1,4,10,1,1,29,0,0,0,0,0
HU_1595,Cirák,543,370,5,0,4,17,13,94,19,9,209,0,0,0,0,0
HU_0856,Csapod,486,388,3,0,3,7,2,87,18,8,260,0,0,0,0,0
HU_1004,Csáfordjánosfa,236,165,11,0,3,1,1,64,4,4,77,0,0,0,0,0
HU_3019,Csér,36,28,1,0,0,0,0,10,1,0,16,0,0,0,0,0
HU_1350,Csikvánd,435,286,6,0,4,8,4,62,5,10,187,0,0,0,0,0
HU_0403,Csorna,8579,6823,68,0,31,121,61,1931,225,167,4219,0,0,0,0,0
HU_2186,Darnózseli,1250,934,19,0,5,24,10,333,35,4,504,0,0,0,0,0
HU_3259,Dénesfa,377,229,4,0,4,6,6,73,4,11,121,0,0,0,0,0
HU_2191,Dör,430,341,2,0,5,7,7,57,2,3,258,0,0,0,0,0
HU_2773,Dunakiliti,1333,975,14,0,0,31,20,382,24,38,466,0,0,0,0,0
HU_0207,Dunaremete,194,173,2,0,3,3,7,51,7,5,95,0,0,0,0,0
HU_2107,Dunaszeg,1318,936,12,0,14,14,11,270,30,13,572,0,0,0,0,0
HU_1587,Dunaszentpál,495,364,9,0,4,6,8,132,17,11,177,0,0,0,0,0
HU_1045,Dunasziget,1154,842,8,0,15,17,21,256,22,27,476,0,0,0,0,0
HU_2634,Ebergõc,113,104,2,0,0,2,2,30,9,1,58,0,0,0,0,0
HU_2244,Edve,134,97,3,0,0,2,2,36,7,2,45,0,0,0,0,0
HU_2028,Egyed,491,353,3,0,7,7,10,98,9,12,207,0,0,0,0,0
HU_1523,Egyházasfalu,736,560,6,0,1,12,1,97,7,20,416,0,0,0,0,0
HU_1503,Enese,1358,947,1,0,6,16,17,369,38,14,486,0,0,0,0,0
HU_1670,Écs,1390,962,6,0,8,23,12,238,25,23,627,0,0,0,0,0
HU_3399,Farád,1535,1180,20,0,20,12,23,299,31,40,735,0,0,0,0,0
HU_0695,Fehértó,400,294,6,0,2,2,5,86,4,12,177,0,0,0,0,0
HU_3271,Feketeerdõ,295,233,2,0,2,11,5,82,2,6,123,0,0,0,0,0
HU_3325,Felpéc,648,455,4,0,4,6,17,141,13,22,248,0,0,0,0,0
HU_3067,Fenyõfõ,125,92,2,0,1,3,0,13,0,3,70,0,0,0,0,0
HU_1125,Fertõboz,230,166,2,0,1,10,1,55,9,6,82,0,0,0,0,0
HU_0988,Fertõd,2617,2017,22,0,7,57,27,569,81,64,1190,0,0,0,0,0
HU_0948,Fertõendréd,514,388,4,0,5,5,5,105,11,14,239,0,0,0,0,0
HU_1065,Fertõhomok,409,327,4,0,1,12,0,85,6,19,200,0,0,0,0,0
HU_1241,Fertõrákos,1744,1236,17,0,2,36,13,585,64,34,485,0,0,0,0,0
HU_1534,Fertõszentmiklós,3004,2350,28,0,8,91,16,599,80,98,1430,0,0,0,0,0
HU_3144,Fertõszéplak,944,718,12,0,14,20,11,154,35,28,444,0,0,0,0,0
HU_0206,Gönyû,2365,1458,18,0,8,33,20,564,53,40,722,0,0,0,0,0
HU_1796,Gyalóka,66,52,0,0,0,2,0,9,2,2,37,0,0,0,0,0
HU_2686,Gyarmat,1092,766,3,0,1,14,14,151,35,31,517,0,0,0,0,0
HU_2384,Gyóró,330,247,1,0,5,1,3,50,4,7,176,0,0,0,0,0
HU_2040,Gyömöre,1094,652,2,0,3,8,8,169,29,19,414,0,0,0,0,0
HU_2558,Gyõr,103112,78006,635,0,240,3143,937,32015,3620,2643,34773,0,0,0,0,0
HU_0872,Gyõrasszonyfa,422,301,3,0,4,8,4,66,1,15,200,0,0,0,0,0
HU_1319,Gyõrladamér,972,669,5,0,1,6,19,247,26,26,339,0,0,0,0,0
HU_3131,Gyõrság,1151,779,4,0,4,15,13,143,22,13,565,0,0,0,0,0
HU_1930,Gyõrsövényház,682,483,14,0,4,11,9,209,10,12,214,0,0,0,0,0
HU_1565,Gyõrszemere,2320,1471,8,0,7,29,36,456,37,29,869,0,0,0,0,0
HU_0748,Gyõrújbarát,3531,2681,28,0,28,110,33,810,111,86,1475,0,0,0,0,0
HU_3178,Gyõrújfalu,868,688,1,0,12,31,9,147,19,27,442,0,0,0,0,0
HU_1522,Gyõrzámoly,1245,893,5,0,12,50,17,229,29,20,531,0,0,0,0,0
HU_2679,Halászi,2235,1614,13,0,9,35,18,510,52,36,941,0,0,0,0,0
HU_0764,Harka,1115,855,5,0,5,36,9,299,46,47,408,0,0,0,0,0
HU_1790,Hegyeshalom,2864,1955,24,0,11,57,40,811,77,44,891,0,0,0,0,0
HU_1840,Hegykõ,992,846,6,0,4,22,2,149,20,46,597,0,0,0,0,0
HU_1230,Hédervár,882,663,2,0,4,21,10,248,24,9,345,0,0,0,0,0
HU_2337,Hidegség,259,212,5,0,0,4,1,69,6,10,117,0,0,0,0,0
HU_0402,Himod,592,400,5,0,4,5,13,101,15,13,244,0,0,0,0,0
HU_1002,Hövej,262,205,3,0,0,1,3,18,2,14,164,0,0,0,0,0
HU_2060,Ikrény,1245,836,9,0,6,35,17,366,33,24,346,0,0,0,0,0
HU_3163,Iván,1067,692,14,0,6,17,12,230,25,25,363,0,0,0,0,0
HU_2922,Jánossomorja,4746,3246,49,0,29,68,35,1231,116,69,1649,0,0,0,0,0
HU_0664,Jobaháza,472,376,12,0,7,6,6,93,4,4,244,0,0,0,0,0
HU_1211,Kajárpéc,1105,769,8,0,16,14,6,153,23,26,523,0,0,0,0,0
HU_2833,Kapuvár,8829,6491,85,0,28,137,140,2037,278,254,3532,0,0,0,0,0
HU_1474,Kimle,2185,1514,21,0,5,28,21,624,64,25,726,0,0,0,0,0
HU_0241,Kisbabot,201,164,3,0,2,2,7,48,4,6,92,0,0,0,0,0
HU_2288,Kisbajcs,562,450,2,0,1,22,5,138,14,16,252,0,0,0,0,0
HU_0781,Kisbodak,303,233,12,0,0,2,3,85,8,7,116,0,0,0,0,0
HU_3369,Kisfalud,676,490,7,0,4,9,6,96,4,54,310,0,0,0,0,0
HU_2463,Koroncó,1443,953,12,0,8,26,9,286,38,33,541,0,0,0,0,0
HU_1126,Kóny,2141,1607,9,0,5,21,43,523,32,38,936,0,0,0,0,0
HU_0689,Kópháza,1505,1183,8,0,7,25,9,287,36,37,774,0,0,0,0,0
HU_3162,Kunsziget,936,781,14,0,2,17,54,257,16,33,388,0,0,0,0,0
HU_0437,Lázi,464,305,5,0,10,13,8,90,10,11,158,0,0,0,0,0
HU_1923,Levél,1317,928,17,0,7,17,12,497,26,10,342,0,0,0,0,0
HU_3366,Lébény,2498,1674,24,0,5,38,18,525,59,75,930,0,0,0,0,0
HU_1622,Lipót,580,465,12,0,4,14,0,133,4,7,291,0,0,0,0,0
HU_3119,Lövõ,1144,842,2,0,2,18,7,249,38,22,504,0,0,0,0,0
HU_2644,Maglóca,88,61,3,0,0,0,0,14,2,3,39,0,0,0,0,0
HU_1391,Magyarkeresztúr,413,276,8,0,1,3,7,101,12,9,135,0,0,0,0,0
HU_0677,Markotabödöge,449,319,6,0,1,2,13,73,9,16,199,0,0,0,0,0
HU_1228,Máriakálnok,1136,819,15,0,4,13,16,344,28,10,389,0,0,0,0,0
HU_2735,Mecsér,541,399,8,0,5,8,4,105,18,7,244,0,0,0,0,0
HU_1281,Mezõörs,768,494,16,0,3,2,7,135,3,20,308,0,0,0,0,0
HU_2038,Mérges,75,56,4,0,0,5,3,14,1,0,29,0,0,0,0,0
HU_2198,Mihályi,951,703,18,0,6,12,16,169,27,29,426,0,0,0,0,0
HU_0478,Mosonmagyaróvár,24421,17878,231,0,53,617,324,8278,802,507,7066,0,0,0,0,0
HU_3367,Mosonszentmiklós,1960,1287,10,0,9,27,12,385,65,27,752,0,0,0,0,0
HU_2814,Mosonszolnok,1194,810,7,0,0,24,7,339,24,21,388,0,0,0,0,0
HU_0255,Mórichida,676,486,10,0,7,8,14,129,7,17,294,0,0,0,0,0
HU_0236,Nagybajcs,687,558,2,0,2,19,11,148,18,17,341,0,0,0,0,0
HU_0249,Nagycenk,1446,1067,12,0,6,36,8,350,51,41,563,0,0,0,0,0
HU_3293,Nagylózs,744,527,10,0,6,8,11,141,33,15,303,0,0,0,0,0
HU_3354,Nagyszentjános,1492,946,18,0,1,6,10,478,24,8,401,0,0,0,0,0
HU_2932,Nemeskér,206,175,4,0,3,0,3,37,8,3,117,0,0,0,0,0
HU_1975,Nyalka,352,251,3,0,2,3,5,60,13,11,154,0,0,0,0,0
HU_1295,Nyúl,2978,2041,20,0,21,51,41,596,99,57,1156,0,0,0,0,0
HU_1512,Osli,777,570,2,0,6,5,11,172,19,18,337,0,0,0,0,0
HU_0263,Öttevény,2142,1564,10,0,30,44,28,506,40,47,859,0,0,0,0,0
HU_2430,Pannonhalma,2852,1905,44,0,22,57,34,602,84,40,1022,0,0,0,0,0
HU_1963,Páli,361,283,3,0,5,0,3,84,2,16,170,0,0,0,0,0
HU_2348,Pásztori,268,218,9,0,3,5,4,73,5,5,114,0,0,0,0,0
HU_1271,Pázmándfalu,734,504,13,0,6,7,1,155,12,12,298,0,0,0,0,0
HU_2377,Pereszteg,1094,799,13,0,8,20,13,268,30,15,432,0,0,0,0,0
HU_2283,Petõháza,777,647,7,0,2,31,4,242,34,26,301,0,0,0,0,0
HU_1552,Pér,1907,1290,25,0,25,26,22,403,40,44,705,0,0,0,0,0
HU_1468,Pinnye,297,258,4,0,0,1,1,47,2,12,191,0,0,0,0,0
HU_2730,Potyond,92,76,3,0,0,3,4,39,0,4,23,0,0,0,0,0
HU_3137,Pusztacsalád,250,198,3,0,1,5,1,25,4,5,154,0,0,0,0,0
HU_1296,Püski,515,415,7,0,2,4,14,160,9,11,208,0,0,0,0,0
HU_2658,Rajka,2081,1458,16,0,2,34,44,490,67,34,771,0,0,0,0,0
HU_2180,Ravazd,933,582,7,0,1,20,17,180,22,18,317,0,0,0,0,0
HU_0479,Rábacsanak,486,355,5,0,6,7,2,119,6,5,205,0,0,0,0,0
HU_3370,Rábacsécsény,482,363,7,0,1,11,13,88,9,10,224,0,0,0,0,0
HU_1479,Rábakecöl,718,533,10,0,3,10,8,247,12,19,224,0,0,0,0,0
HU_2533,Rábapatona,2030,1401,12,0,8,31,28,513,95,23,691,0,0,0,0,0
HU_2472,Rábapordány,929,697,6,0,14,18,11,245,16,17,370,0,0,0,0,0
HU_2013,Rábasebes,111,93,1,0,0,3,0,36,7,4,42,0,0,0,0,0
HU_1527,Rábaszentandrás,437,334,4,0,6,4,5,115,4,7,189,0,0,0,0,0
HU_3371,Rábaszentmihály,431,329,6,0,1,1,38,53,4,3,223,0,0,0,0,0
HU_1729,Rábaszentmiklós,123,111,2,0,1,0,3,17,5,7,76,0,0,0,0,0
HU_1542,Rábatamási,819,623,6,0,3,13,24,165,16,11,385,0,0,0,0,0
HU_0375,Rábcakapi,143,117,0,0,2,0,2,18,0,5,90,0,0,0,0,0
HU_1443,Répceszemere,266,180,0,0,0,1,2,58,4,5,110,0,0,0,0,0
HU_0774,Répcevis,309,242,0,0,1,6,1,45,14,2,173,0,0,0,0,0
HU_3396,Rétalap,409,259,12,0,7,3,2,80,6,5,144,0,0,0,0,0
HU_1750,Románd,283,204,3,0,2,1,1,37,8,7,145,0,0,0,0,0
HU_1106,Röjtökmuzsaj,384,307,8,0,4,7,0,74,21,5,188,0,0,0,0,0
HU_3002,Sarród,857,668,6,0,9,11,5,155,12,22,448,0,0,0,0,0
HU_0860,Sikátor,278,191,4,0,1,0,6,45,4,7,124,0,0,0,0,0
HU_2420,Sobor,289,219,4,0,0,2,6,82,3,4,118,0,0,0,0,0
HU_1262,Sokorópátka,875,627,8,0,11,7,10,148,14,13,416,0,0,0,0,0
HU_0851,Sopron,45071,34805,320,0,69,1562,420,12679,1740,1407,16608,0,0,0,0,0
HU_2909,Sopronhorpács,676,516,3,0,13,16,12,111,14,17,330,0,0,0,0,0
HU_2572,Sopronkövesd,1018,747,6,0,4,19,5,220,47,25,421,0,0,0,0,0
HU_0261,Sopronnémeti,234,174,2,0,0,5,6,51,8,6,96,0,0,0,0,0
HU_1136,Szakony,428,281,8,0,3,6,5,84,8,10,157,0,0,0,0,0
HU_0853,Szany,1965,1390,23,0,4,19,7,403,19,62,853,0,0,0,0,0
HU_1571,Szárföld,733,546,6,0,9,6,15,137,15,13,345,0,0,0,0,0
HU_0388,Szerecseny,748,505,5,0,9,5,7,168,12,15,284,0,0,0,0,0
HU_1926,Szil,1139,777,16,0,9,13,19,226,21,21,452,0,0,0,0,0
HU_0336,Szilsárkány,589,437,7,0,3,16,13,103,8,10,277,0,0,0,0,0
HU_3391,Tarjánpuszta,312,244,4,0,1,6,5,114,13,5,96,0,0,0,0,0
HU_1426,Táp,611,439,8,0,6,9,14,112,8,28,254,0,0,0,0,0
HU_2197,Tápszentmiklós,729,477,4,0,1,18,11,141,13,16,273,0,0,0,0,0
HU_0417,Tárnokréti,196,155,1,0,3,0,7,47,2,1,94,0,0,0,0,0
HU_1145,Tényõ,1152,798,9,0,4,16,20,221,18,19,491,0,0,0,0,0
HU_1903,Tét,3195,1871,26,0,21,45,40,478,56,67,1138,0,0,0,0,0
HU_1667,Töltéstava,1164,709,8,0,11,28,15,232,31,18,366,0,0,0,0,0
HU_2079,Und,304,236,1,0,2,10,3,85,9,3,123,0,0,0,0,0
HU_1967,Újkér,879,630,6,0,4,14,7,173,17,13,396,0,0,0,0,0
HU_3183,Újrónafõ,631,470,9,0,1,7,15,269,11,8,150,0,0,0,0,0
HU_0623,Vadosfa,75,63,0,0,3,0,1,11,1,5,42,0,0,0,0,0
HU_0223,Vág,509,387,15,0,4,5,8,148,4,6,197,0,0,0,0,0
HU_1240,Vámosszabadi,837,666,5,0,5,17,14,221,26,21,357,0,0,0,0,0
HU_1841,Várbalog,411,294,5,0,6,1,3,88,10,3,178,0,0,0,0,0
HU_1788,Vásárosfalu,137,120,0,0,0,3,2,37,2,9,67,0,0,0,0,0
HU_0458,Veszkény,765,600,4,0,13,12,9,178,20,21,343,0,0,0,0,0
HU_2269,Veszprémvarsány,793,554,6,0,4,22,3,152,15,18,334,0,0,0,0,0
HU_0501,Vének,137,112,1,0,1,0,0,32,5,1,72,0,0,0,0,0
HU_2579,Vitnyéd,1026,734,5,0,1,19,14,205,21,33,436,0,0,0,0,0
HU_1631,Völcsej,331,266,5,0,3,17,3,72,6,2,158,0,0,0,0,0
HU_1686,Zsebeháza,129,107,0,0,0,2,3,49,2,1,50,0,0,0,0,0
HU_0462,Zsira,489,374,10,0,2,17,6,90,5,18,226,0,0,0,0,0
HU_2764,Álmosd,1327,678,11,0,4,6,12,329,16,14,286,0,0,0,0,0
HU_0331,Ártánd,434,264,3,0,11,2,3,110,10,16,107,0,2,0,0,0
HU_2001,Bagamér,1807,949,19,0,14,7,11,372,24,11,490,0,1,0,0,0
HU_1516,Bakonszeg,999,612,13,0,19,12,7,310,9,25,217,0,0,0,0,0
HU_0291,Balmazújváros,14053,9535,107,0,127,146,151,2715,1502,186,4595,0,6,0,0,0
HU_2669,Báránd,2232,1368,25,0,11,21,24,535,24,182,543,0,3,0,0,0
HU_3344,Bedõ,261,186,0,0,29,1,4,39,5,5,102,0,1,0,0,0
HU_1846,Berekböszörmény,1462,876,17,0,29,8,121,317,18,34,327,0,5,0,0,0
HU_1278,Berettyóújfalu,12610,8549,139,0,251,212,143,3950,259,355,3203,0,37,0,0,0
HU_2525,Bihardancsháza,188,152,1,0,4,2,1,60,4,9,70,0,1,0,0,0
HU_1995,Biharkeresztes,3376,2257,39,0,69,35,73,1002,233,56,747,0,3,0,0,0
HU_2482,Biharnagybajom,2257,1234,25,0,22,21,43,642,22,67,388,0,4,0,0,0
HU_2988,Bihartorda,803,496,6,0,8,6,9,256,8,21,180,0,2,0,0,0
HU_3410,Bocskaikert,1834,1220,19,0,7,37,39,455,40,48,575,0,0,0,0,0
HU_1413,Bojt,449,247,6,0,8,1,7,113,4,1,106,0,1,0,0,0
HU_1245,Csökmõ,1722,953,12,0,15,9,20,450,41,44,355,0,7,0,0,0
HU_1467,Darvas,540,357,5,0,2,2,7,199,11,1,130,0,0,0,0,0
HU_1513,Debrecen,164909,116946,1089,0,465,4245,1509,42923,4472,3742,58396,0,105,0,0,0
HU_0557,Derecske,6973,4323,55,0,60,90,73,1341,83,141,2472,0,8,0,0,0
HU_1461,Ebes,3430,2245,43,0,8,45,33,955,37,31,1092,0,1,0,0,0
HU_1574,Egyek,4534,2506,55,0,49,27,108,1088,96,124,955,0,4,0,0,0
HU_2546,Esztár,1088,697,12,0,11,4,8,395,10,6,250,0,1,0,0,0
HU_3401,Folyás,318,206,3,0,6,0,4,76,7,1,109,0,0,0,0,0
HU_0325,Földes,3536,2441,38,0,68,33,51,1102,56,58,1030,0,5,0,0,0
HU_1699,Furta,960,583,1,0,22,7,26,256,19,16,221,0,15,0,0,0
HU_2215,Fülöp,1447,837,18,0,13,5,16,180,11,6,587,0,1,0,0,0
HU_1817,Gáborján,715,394,6,0,23,2,21,145,9,2,185,0,1,0,0,0
HU_1656,Görbeháza,2141,1369,19,0,31,22,34,614,40,28,579,0,2,0,0,0
HU_2617,Hajdúbagos,1545,928,9,0,12,4,23,425,14,19,422,0,0,0,0,0
HU_0304,Hajdúböszörmény,24647,16547,203,0,312,317,226,6671,646,552,7607,0,13,0,0,0
HU_1280,Hajdúdorog,7217,4449,64,0,159,70,40,1693,88,111,2222,0,2,0,0,0
HU_1039,Hajdúhadház,9131,5180,112,0,124,56,107,2309,114,149,2205,0,4,0,0,0
HU_2240,Hajdúnánás,14165,9404,135,0,143,189,231,3730,256,273,4445,0,2,0,0,0
HU_3109,Hajdúsámson,7670,4229,103,0,206,52,99,1487,96,58,2127,0,1,0,0,0
HU_0517,Hajdúszoboszló,19003,13228,155,0,96,380,194,5290,470,424,6206,0,13,0,0,0
HU_1747,Hajdúszovát,2398,1513,19,0,42,16,43,652,21,52,665,0,3,0,0,0
HU_2939,Hencida,877,488,21,0,34,2,7,196,10,48,168,0,2,0,0,0
HU_0411,Hortobágy,1376,957,4,0,3,28,15,587,45,14,260,0,1,0,0,0
HU_0626,Hosszúpályi,3980,2130,31,0,20,32,31,869,31,38,1078,0,0,0,0,0
HU_0230,Kaba,4954,3196,39,0,50,75,48,1309,65,270,1334,0,6,0,0,0
HU_1547,Kismarja,992,585,5,0,5,3,8,240,13,23,287,0,1,0,0,0
HU_1745,Kokad,509,288,8,0,1,0,12,118,3,4,142,0,0,0,0,0
HU_0216,Komádi,4822,2642,42,0,52,32,70,1154,64,99,1125,0,4,0,0,0
HU_2596,Konyár,1685,948,21,0,20,14,24,336,17,63,452,0,1,0,0,0
HU_3113,Körösszakál,692,435,6,0,108,4,7,155,12,7,136,0,0,0,0,0
HU_0894,Körösszegapáti,867,668,23,0,32,5,4,265,32,8,299,0,0,0,0,0
HU_0576,Létavértes,5268,2855,39,0,53,42,45,1318,57,34,1266,0,1,0,0,0
HU_0368,Magyarhomorog,810,514,4,0,23,7,7,197,10,21,244,0,1,0,0,0
HU_3103,Mezõpeterd,491,311,1,0,2,1,4,147,17,11,127,0,1,0,0,0
HU_1884,Mezõsas,572,382,11,0,18,7,12,193,11,6,123,0,1,0,0,0
HU_2421,Mikepércs,2692,1519,15,0,18,25,41,558,29,43,787,0,3,0,0,0
HU_2589,Monostorpályi,1730,970,23,0,5,6,4,351,21,33,527,0,0,0,0,0
HU_0947,Nagyhegyes,2073,1415,18,0,25,22,34,597,34,28,656,0,1,0,0,0
HU_0890,Nagykereki,1010,522,17,0,6,5,15,200,17,23,239,0,0,0,0,0
HU_0630,Nagyrábé,1906,1114,12,0,21,12,29,511,19,139,371,0,0,0,0,0
HU_2810,Nádudvar,7035,4302,49,0,47,65,94,2043,121,89,1743,0,51,0,0,0
HU_1400,Nyíracsád,3140,1776,34,0,14,12,24,487,157,39,1009,0,0,0,0,0
HU_0618,Nyíradony,5713,3354,28,0,23,28,44,894,53,92,2190,0,2,0,0,0
HU_3229,Nyírábrány,2910,1623,35,0,7,14,17,580,40,25,904,0,1,0,0,0
HU_3238,Nyírmártonfalva,1551,934,13,0,11,7,19,342,20,18,504,0,0,0,0,0
HU_1183,Pocsaj,1928,1123,20,0,17,10,7,482,30,26,531,0,0,0,0,0
HU_2311,Polgár,6659,4451,59,0,108,148,245,1986,115,185,1600,0,5,0,0,0
HU_1016,Püspökladány,12641,8736,111,0,126,177,204,3928,201,435,3531,0,23,0,0,0
HU_2611,Sáp,757,446,5,0,8,6,11,199,3,39,174,0,1,0,0,0
HU_2500,Sáránd,1744,1126,11,0,9,18,15,465,22,27,559,0,0,0,0,0
HU_2394,Sárrétudvari,2434,1457,23,0,13,15,28,653,20,52,648,0,5,0,0,0
HU_1909,Szentpéterszeg,937,567,8,0,7,10,14,233,17,8,264,0,6,0,0,0
HU_3343,Szerep,1115,704,15,0,3,0,3,269,7,36,369,0,2,0,0,0
HU_1969,Tetétlen,1128,718,13,0,7,5,14,340,21,11,304,0,3,0,0,0
HU_2321,Téglás,4703,2938,68,0,22,46,65,1450,87,46,1154,0,0,0,0,0
HU_3104,Tépe,837,476,5,0,26,4,4,133,11,29,264,0,0,0,0,0
HU_1564,Tiszacsege,3979,2249,41,0,20,34,72,1012,99,40,930,0,1,0,0,0
HU_3084,Tiszagyulaháza,684,422,8,0,7,15,34,145,6,7,198,0,2,0,0,0
HU_2587,Told,246,136,10,0,17,0,8,52,6,0,43,0,0,0,0,0
HU_2339,Újiráz,544,391,6,0,0,2,9,199,9,9,155,0,2,0,0,0
HU_2041,Újléta,774,357,5,0,4,2,10,124,39,6,166,0,1,0,0,0
HU_3256,Újszentmargita,1340,740,13,0,2,13,24,396,32,18,242,0,0,0,0,0
HU_1192,Újtikos,774,503,1,0,6,18,17,157,19,24,261,0,0,0,0,0
HU_0898,Vámospércs,4149,2213,40,0,14,20,61,737,56,47,1235,0,3,0,0,0
HU_1676,Váncsod,1030,659,20,0,13,4,10,338,15,7,250,0,2,0,0,0
HU_1113,Vekerd,153,119,1,0,6,1,1,68,4,3,32,0,3,0,0,0
HU_0481,Zsáka,1389,859,25,0,8,4,21,382,13,4,376,0,26,0,0,0
HU_2455,Abasár,2687,1951,21,0,17,36,41,889,137,98,710,0,2,0,0,0
HU_2324,Adács,2325,1548,31,0,5,22,52,747,69,64,537,0,21,0,0,0
HU_0634,Aldebrõ,616,466,8,0,6,7,7,182,9,11,236,0,0,0,0,0
HU_1798,Andornaktálya,2191,1580,10,0,8,48,35,773,51,45,610,0,0,0,0,0
HU_0724,Apc,2274,1543,21,0,18,13,34,969,41,50,397,0,0,0,0,0
HU_1609,Atkár,1407,1017,16,0,6,20,31,541,61,34,307,0,1,0,0,0
HU_0650,Átány,1208,719,34,0,4,8,21,260,2,42,346,0,2,0,0,0
HU_1152,Balaton,1043,704,10,0,1,10,29,327,30,16,280,0,1,0,0,0
HU_2402,Bátor,392,313,4,0,15,1,6,148,10,15,112,0,2,0,0,0
HU_0440,Bekölce,688,505,0,0,4,2,57,173,9,13,247,0,0,0,0,0
HU_2751,Besenyõtelek,2219,1334,30,0,13,27,62,532,42,48,542,0,38,0,0,0
HU_3326,Bélapátfalva,2573,1697,23,0,10,19,35,797,55,43,714,0,1,0,0,0
HU_2235,Boconád,1151,770,9,0,15,19,18,415,27,14,252,0,1,0,0,0
HU_1493,Bodony,734,494,9,0,2,10,26,225,27,15,180,0,0,0,0,0
HU_0345,Boldog,2495,1658,21,0,4,22,18,692,35,80,785,0,1,0,0,0
HU_1062,Bükkszenterzsébet,999,665,18,0,5,8,27,274,15,20,296,0,2,0,0,0
HU_2209,Bükkszentmárton,309,208,5,0,0,0,7,76,5,1,114,0,0,0,0,0
HU_0296,Bükkszék,757,562,1,0,8,11,17,187,18,21,297,0,2,0,0,0
HU_1684,Csány,1856,1020,20,0,13,7,17,493,30,26,361,0,53,0,0,0
HU_0866,Demjén,540,413,7,0,6,9,25,209,3,11,143,0,0,0,0,0
HU_0920,Detk,999,709,9,0,9,13,19,303,46,28,282,0,0,0,0,0
HU_0751,Domoszló,1702,1221,12,0,9,24,37,539,80,87,430,0,3,0,0,0
HU_3026,Dormánd,768,441,1,0,5,4,40,228,13,16,134,0,0,0,0,0
HU_1718,Ecséd,2826,1788,37,0,24,19,59,814,80,31,724,0,0,0,0,0
HU_2049,Eger,46794,35932,191,0,141,1468,803,15732,2112,1573,13857,0,55,0,0,0
HU_1282,Egerbakta,1199,714,18,0,4,23,12,264,21,14,351,0,7,0,0,0
HU_2601,Egerbocs,555,412,1,0,3,19,12,172,4,8,193,0,0,0,0,0
HU_1661,Egercsehi,1265,903,14,0,3,46,105,410,37,9,279,0,0,0,0,0
HU_0298,Egerfarmos,577,385,5,0,3,1,37,197,6,7,129,0,0,0,0,0
HU_2475,Egerszalók,1451,1089,14,0,5,18,20,478,39,44,470,0,1,0,0,0
HU_1364,Egerszólát,919,654,19,0,1,17,15,291,13,11,284,0,3,0,0,0
HU_2855,Erdõkövesd,569,436,10,0,7,4,8,223,11,13,156,0,4,0,0,0
HU_2423,Erdõtelek,2682,1483,13,0,7,36,16,780,37,48,545,0,1,0,0,0
