gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,MSZP,MIÉP-Jobbik,MP,SZDSZ,MDF,MVPP,KDCSZCÖ,MCF,MM2006,FKGP,Centrum,ZÖP,MESZ
HU_1993,Pusztahencse,814,476,3,0,247,183,9,0,12,22,0,0,0,0,0,0,0,0
HU_1545,Regöly,1014,676,10,0,445,167,12,0,19,17,0,6,0,0,0,0,0,0
HU_0474,Sárpilis,526,293,7,0,156,108,4,0,6,12,0,0,0,0,0,0,0,0
HU_2081,Sárszentlõrinc,840,524,5,0,263,194,27,0,11,17,0,0,7,0,0,0,0,0
HU_2078,Simontornya,3722,2107,18,0,785,1042,26,0,90,143,0,3,0,0,0,0,0,0
HU_2564,Sióagárd,1122,793,5,0,455,210,11,0,25,86,0,0,1,0,0,0,0,0
HU_1531,Szakadát,264,196,0,0,87,78,0,0,2,27,0,2,0,0,0,0,0,0
HU_0446,Szakály,1198,842,7,0,415,356,3,0,18,42,0,0,1,0,0,0,0,0
HU_1008,Szakcs,811,436,10,0,256,144,2,0,5,18,0,1,0,0,0,0,0,0
HU_1471,Szálka,468,361,3,0,164,138,7,0,24,24,0,1,0,0,0,0,0,0
HU_1826,Szárazd,211,156,3,0,85,49,0,0,1,17,0,1,0,0,0,0,0,0
HU_1681,Szedres,1957,1183,14,0,659,417,14,0,35,38,0,3,3,0,0,0,0,0
HU_2276,Szekszárd,28422,20415,137,0,8531,8403,447,0,1514,1332,0,30,21,0,0,0,0,0
HU_2456,Tamási,7681,5015,41,0,1964,2217,49,0,200,500,0,25,19,0,0,0,0,0
HU_0690,Tengelic,2061,1213,13,0,583,489,24,0,48,50,0,1,5,0,0,0,0,0
HU_3145,Tevel,1276,828,3,0,370,377,9,0,23,45,0,1,0,0,0,0,0,0
HU_2527,Tolna,9833,6353,45,0,2565,2850,83,0,384,411,0,10,5,0,0,0,0,0
HU_1103,Tolnanémedi,975,597,5,0,296,222,17,0,11,35,0,3,8,0,0,0,0,0
HU_2136,Udvari,428,247,7,0,139,90,4,0,2,4,0,1,0,0,0,0,0,0
HU_2056,Újireg,265,188,3,0,79,92,1,0,5,5,0,0,3,0,0,0,0,0
HU_0663,Varsád,342,215,0,0,137,60,1,0,3,13,0,1,0,0,0,0,0,0
HU_3285,Váralja,764,498,4,0,221,223,4,0,25,19,0,1,1,0,0,0,0,0
HU_0941,Várdomb,1025,745,5,0,334,331,9,0,29,33,0,4,0,0,0,0,0,0
HU_2912,Várong,148,109,1,0,50,39,7,0,6,5,0,1,0,0,0,0,0,0
HU_1430,Závod,272,204,2,0,120,56,3,0,8,15,0,0,0,0,0,0,0,0
HU_2162,Zomba,1858,1380,13,0,733,510,8,0,37,76,0,1,2,0,0,0,0,0
HU_0721,Acsád,595,355,6,0,144,155,6,0,17,25,0,2,0,0,0,0,0,0
HU_2254,Alsószölnök,328,226,1,0,133,64,1,0,9,18,0,0,0,0,0,0,0,0
HU_2272,Alsóújlak,513,342,3,0,222,82,4,0,14,17,0,0,0,0,0,0,0,0
HU_1231,Andrásfa,230,127,2,0,72,36,5,0,4,8,0,0,0,0,0,0,0,0
HU_0887,Apátistvánfalva,326,206,1,0,141,52,3,0,5,4,0,0,0,0,0,0,0,0
HU_1702,Bajánsenye,478,385,2,0,287,63,13,0,4,16,0,0,0,0,0,0,0,0
HU_0510,Balogunyom,1011,626,4,0,307,224,9,0,35,45,0,2,0,0,0,0,0,0
HU_1038,Bejcgyertyános,408,281,4,0,166,84,6,0,9,11,0,1,0,0,0,0,0,0
HU_3212,Bérbaltavár,435,237,0,0,138,68,6,0,14,10,0,1,0,0,0,0,0,0
HU_2920,Boba,667,519,6,0,300,146,29,0,13,23,0,2,0,0,0,0,0,0
HU_0309,Borgáta,139,99,1,0,45,42,5,0,0,6,0,0,0,0,0,0,0,0
HU_0502,Bozsok,316,268,9,0,167,68,0,0,12,12,0,0,0,0,0,0,0,0
HU_0639,Bozzai,271,174,1,0,95,60,1,0,6,10,0,1,0,0,0,0,0,0
HU_1165,Bögöt,321,217,4,0,129,55,8,0,3,17,0,1,0,0,0,0,0,0
HU_0729,Bögöte,292,191,3,0,69,105,8,0,3,3,0,0,0,0,0,0,0,0
HU_0547,Bõ,530,411,3,0,264,87,20,0,18,18,0,1,0,0,0,0,0,0
HU_3298,Bucsu,490,366,4,0,245,85,3,0,15,14,0,0,0,0,0,0,0,0
HU_0243,Bük,2759,1770,10,0,958,584,15,0,112,88,0,3,0,0,0,0,0,0
HU_0827,Cák,221,178,1,0,112,40,0,0,10,15,0,0,0,0,0,0,0,0
HU_2709,Celldömölk,9447,6770,31,0,3477,2524,159,0,265,302,0,12,0,0,0,0,0,0
HU_0987,Chernelházadamonya,159,123,0,0,81,30,2,0,4,6,0,0,0,0,0,0,0,0
HU_0391,Csákánydoroszló,1256,785,10,0,377,291,23,0,42,41,0,1,0,0,0,0,0,0
HU_2677,Csánig,346,267,3,0,180,59,9,0,9,7,0,0,0,0,0,0,0,0
HU_1948,Csehi,227,145,3,0,90,36,1,0,5,9,0,1,0,0,0,0,0,0
HU_1272,Csehimindszent,316,210,3,0,100,79,0,0,16,11,0,1,0,0,0,0,0,0
HU_2381,Csempeszkopács,246,189,7,0,66,88,2,0,6,20,0,0,0,0,0,0,0,0
HU_1214,Csepreg,2632,1700,13,0,1032,435,25,0,63,128,0,4,0,0,0,0,0,0
HU_0907,Csénye,499,348,4,0,205,103,5,0,5,21,0,5,0,0,0,0,0,0
HU_2606,Csipkerek,340,238,4,0,151,63,3,0,13,3,0,1,0,0,0,0,0,0
HU_2239,Csönge,337,218,0,0,159,47,3,0,3,6,0,0,0,0,0,0,0,0
HU_0422,Csörötnek,721,419,3,0,292,92,12,0,11,8,0,1,0,0,0,0,0,0
HU_1599,Daraboshegy,89,69,1,0,42,22,2,0,2,0,0,0,0,0,0,0,0,0
HU_1615,Dozmat,160,124,3,0,65,33,2,0,7,13,0,1,0,0,0,0,0,0
HU_2069,Döbörhegy,150,100,0,0,65,22,4,0,7,2,0,0,0,0,0,0,0,0
HU_0303,Döröske,89,62,0,0,34,24,0,0,1,2,0,1,0,0,0,0,0,0
HU_0292,Duka,236,148,2,0,71,67,1,0,2,5,0,0,0,0,0,0,0,0
HU_2879,Egervölgy,327,206,3,0,134,48,5,0,6,8,0,2,0,0,0,0,0,0
HU_1023,Egyházashetye,351,229,2,0,126,83,6,0,7,5,0,0,0,0,0,0,0,0
HU_3042,Egyházashollós,478,299,5,0,205,60,10,0,6,11,0,2,0,0,0,0,0,0
HU_2594,Egyházasrádóc,1081,758,5,0,513,160,15,0,13,51,0,1,0,0,0,0,0,0
HU_1358,Felsõcsatár,365,261,2,0,173,53,1,0,11,20,0,1,0,0,0,0,0,0
HU_0801,Felsõjánosfa,174,124,0,0,97,16,2,0,3,6,0,0,0,0,0,0,0,0
HU_2984,Felsõmarác,246,179,2,0,128,36,6,0,5,2,0,0,0,0,0,0,0,0
HU_2328,Felsõszölnök,517,314,6,0,213,57,9,0,8,20,0,1,0,0,0,0,0,0
HU_3090,Gasztony,393,285,2,0,184,82,6,0,4,7,0,0,0,0,0,0,0,0
HU_2418,Gencsapáti,2017,1595,7,0,934,428,12,0,99,111,0,4,0,0,0,0,0,0
HU_3094,Gersekarát,589,355,2,0,213,103,4,0,16,14,0,3,0,0,0,0,0,0
HU_2615,Gérce,971,550,3,0,289,215,7,0,7,28,0,1,0,0,0,0,0,0
HU_1115,Gór,222,161,1,0,118,31,0,0,2,8,0,1,0,0,0,0,0,0
HU_2703,Gyanógeregye,130,93,0,0,54,26,2,0,5,6,0,0,0,0,0,0,0,0
HU_1194,Gyöngyösfalu,876,632,7,0,350,171,11,0,43,49,0,1,0,0,0,0,0,0
HU_0972,Gyõrvár,561,334,1,0,148,156,5,0,11,13,0,0,0,0,0,0,0,0
HU_2945,Halastó,100,65,0,0,47,17,1,0,0,0,0,0,0,0,0,0,0,0
HU_1067,Halogy,256,192,1,0,119,54,1,0,7,9,0,1,0,0,0,0,0,0
HU_0571,Harasztifalu,152,114,3,0,63,31,8,0,3,6,0,0,0,0,0,0,0,0
HU_3218,Hegyfalu,632,395,3,0,169,162,4,0,33,24,0,0,0,0,0,0,0,0
HU_1499,Hegyháthodász,152,111,0,0,53,25,26,0,1,6,0,0,0,0,0,0,0,0
HU_3021,Hegyhátsál,145,106,1,0,72,28,2,0,2,1,0,0,0,0,0,0,0,0
HU_1803,Hegyhátszentjakab,252,184,1,0,97,58,5,0,6,17,0,0,0,0,0,0,0,0
HU_2183,Hegyhátszentmárton,58,49,1,0,28,14,2,0,3,1,0,0,0,0,0,0,0,0
HU_0822,Hegyhátszentpéter,136,94,2,0,66,18,0,0,2,6,0,0,0,0,0,0,0,0
HU_1273,Horvátlövõ,161,141,2,0,125,9,0,0,0,5,0,0,0,0,0,0,0,0
HU_1688,Horvátzsidány,683,495,4,0,253,158,3,0,38,36,0,3,0,0,0,0,0,0
HU_2088,Hosszúpereszteg,662,354,4,0,181,124,6,0,23,16,0,0,0,0,0,0,0,0
HU_1138,Ikervár,1439,914,15,0,429,361,18,0,34,55,0,2,0,0,0,0,0,0
HU_2950,Iklanberény,32,25,0,0,18,6,0,0,0,1,0,0,0,0,0,0,0,0
HU_0797,Ispánk,95,79,0,0,58,15,3,0,1,2,0,0,0,0,0,0,0,0
HU_3168,Ivánc,459,270,12,0,149,75,12,0,8,14,0,0,0,0,0,0,0,0
HU_1395,Ják,1889,1215,21,0,607,446,12,0,54,74,0,1,0,0,0,0,0,0
HU_0640,Jákfa,432,278,1,0,107,146,2,0,11,11,0,0,0,0,0,0,0,0
HU_1167,Jánosháza,2232,1449,13,0,679,647,24,0,33,52,0,1,0,0,0,0,0,0
HU_1091,Karakó,180,119,3,0,50,58,5,0,2,1,0,0,0,0,0,0,0,0
HU_2662,Katafa,313,222,2,0,138,61,4,0,4,13,0,0,0,0,0,0,0,0
HU_2995,Káld,957,558,9,0,259,216,12,0,21,37,0,4,0,0,0,0,0,0
HU_0464,Kám,346,261,3,0,113,109,7,0,6,23,0,0,0,0,0,0,0,0
HU_3203,Keléd,80,61,2,0,14,44,0,0,1,0,0,0,0,0,0,0,0,0
HU_1691,Kemeneskápolna,87,62,0,0,39,14,3,0,0,6,0,0,0,0,0,0,0,0
HU_1224,Kemenesmagasi,783,480,3,0,262,173,25,0,10,7,0,0,0,0,0,0,0,0
HU_1342,Kemenesmihályfa,468,283,3,0,155,106,5,0,6,8,0,0,0,0,0,0,0,0
HU_2099,Kemenespálfa,334,206,0,0,119,60,13,0,7,7,0,0,0,0,0,0,0,0
HU_2448,Kemenessömjén,504,364,1,0,192,128,16,0,13,14,0,0,0,0,0,0,0,0
HU_2008,Kemenesszentmárton,194,137,0,0,63,55,2,0,11,6,0,0,0,0,0,0,0,0
HU_2271,Kemestaródfa,200,137,2,0,91,38,5,0,1,0,0,0,0,0,0,0,0,0
HU_0257,Kenéz,243,145,4,0,74,45,6,0,5,10,0,1,0,0,0,0,0,0
HU_0993,Kenyeri,805,564,8,0,391,125,12,0,10,18,0,0,0,0,0,0,0,0
HU_2659,Kercaszomor,213,140,1,0,89,41,3,0,4,2,0,0,0,0,0,0,0,0
HU_1976,Kerkáskápolna,77,64,0,0,48,8,5,0,2,1,0,0,0,0,0,0,0,0
HU_1934,Kétvölgy,117,82,1,0,52,21,2,0,4,2,0,0,0,0,0,0,0,0
HU_1114,Kisrákos,209,146,2,0,81,48,3,0,3,9,0,0,0,0,0,0,0,0
HU_0595,Kissomlyó,204,123,7,0,61,39,3,0,4,9,0,0,0,0,0,0,0,0
HU_0250,Kisunyom,339,239,3,0,103,109,3,0,4,17,0,0,0,0,0,0,0,0
HU_1548,Kiszsidány,86,56,1,0,39,11,0,0,1,3,0,1,0,0,0,0,0,0
HU_1302,Kondorfa,523,333,8,0,223,65,9,0,7,21,0,0,0,0,0,0,0,0
HU_0419,Köcsk,249,150,0,0,64,72,6,0,3,5,0,0,0,0,0,0,0,0
HU_1353,Körmend,9779,6966,33,0,3978,2080,284,0,237,340,0,14,0,0,0,0,0,0
HU_1683,Kõszeg,9206,6801,41,0,3770,2169,78,0,389,339,0,15,0,0,0,0,0,0
HU_0574,Kõszegdoroszló,206,153,1,0,100,26,3,0,12,11,0,0,0,0,0,0,0,0
HU_2604,Kõszegpaty,173,132,3,0,76,39,0,0,7,6,0,1,0,0,0,0,0,0
HU_2010,Kõszegszerdahely,400,301,2,0,144,114,5,0,16,20,0,0,0,0,0,0,0,0
HU_2908,Lócs,107,90,0,0,50,25,7,0,5,3,0,0,0,0,0,0,0,0
HU_1402,Lukácsháza,845,632,6,0,368,182,10,0,29,37,0,0,0,0,0,0,0,0
HU_0322,Magyarlak,657,470,3,0,302,116,4,0,22,22,0,1,0,0,0,0,0,0
HU_2728,Magyarnádalja,158,113,0,0,78,24,4,0,4,3,0,0,0,0,0,0,0,0
HU_1728,Magyarszecsõd,387,268,3,0,159,78,8,0,9,10,0,1,0,0,0,0,0,0
HU_2542,Magyarszombatfa,239,177,2,0,101,55,5,0,3,11,0,0,0,0,0,0,0,0
HU_2576,Meggyeskovácsi,610,346,5,0,150,147,2,0,10,32,0,0,0,0,0,0,0,0
HU_3087,Megyehíd,284,168,0,0,88,51,4,0,4,19,0,2,0,0,0,0,0,0
HU_1480,Mersevát,465,346,3,0,202,100,6,0,20,13,0,2,0,0,0,0,0,0
HU_3187,Mesterháza,142,93,1,0,38,44,0,0,4,6,0,0,0,0,0,0,0,0
HU_1572,Mesteri,222,160,0,0,77,72,1,0,4,6,0,0,0,0,0,0,0,0
HU_3283,Meszlen,198,168,1,0,101,54,0,0,3,8,0,1,0,0,0,0,0,0
HU_3059,Mikosszéplak,282,155,1,0,58,72,2,0,6,15,0,1,0,0,0,0,0,0
HU_0329,Molnaszecsõd,349,250,4,0,161,59,15,0,3,7,0,1,0,0,0,0,0,0
HU_0928,Nagygeresd,255,170,0,0,57,103,1,0,4,5,0,0,0,0,0,0,0,0
HU_3292,Nagykölked,99,66,0,0,23,35,1,0,4,3,0,0,0,0,0,0,0,0
HU_1506,Nagymizdó,118,103,0,0,84,11,0,0,3,5,0,0,0,0,0,0,0,0
HU_2986,Nagyrákos,251,169,1,0,98,50,2,0,6,11,0,1,0,0,0,0,0,0
HU_2614,Nagysimonyi,805,552,1,0,290,185,10,0,17,49,0,0,0,0,0,0,0,0
HU_2483,Nagytilaj,127,74,3,0,50,16,0,0,5,0,0,0,0,0,0,0,0,0
HU_0204,Narda,434,332,6,0,255,44,7,0,5,11,0,4,0,0,0,0,0,0
HU_0671,Nádasd,1078,714,5,0,428,217,11,0,21,31,0,1,0,0,0,0,0,0
HU_1736,Nárai,900,652,7,0,376,174,6,0,26,62,0,1,0,0,0,0,0,0
HU_2450,Nemesbõd,515,365,10,0,191,117,6,0,18,22,0,1,0,0,0,0,0,0
HU_2332,Nemescsó,247,182,7,0,114,34,2,0,13,12,0,0,0,0,0,0,0,0
HU_0367,Nemeskeresztúr,277,202,1,0,115,68,6,0,2,10,0,0,0,0,0,0,0,0
HU_0283,Nemeskocs,257,196,1,0,107,68,11,0,2,5,0,2,0,0,0,0,0,0
HU_2405,Nemeskolta,303,193,3,0,68,106,0,0,5,11,0,0,0,0,0,0,0,0
HU_2624,Nemesládony,115,80,0,0,41,36,0,0,0,3,0,0,0,0,0,0,0,0
HU_3155,Nemesmedves,16,12,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_0967,Nemesrempehollós,261,166,2,0,60,78,2,0,12,10,0,2,0,0,0,0,0,0
HU_1084,Nick,476,340,2,0,196,96,7,0,11,25,0,3,0,0,0,0,0,0
HU_2231,Nyõgér,274,209,2,0,134,51,2,0,10,10,0,0,0,0,0,0,0,0
HU_1974,Olaszfa,398,209,0,0,143,44,4,0,6,12,0,0,0,0,0,0,0,0
HU_1709,Orfalu,49,41,2,0,26,7,0,0,2,4,0,0,0,0,0,0,0,0
HU_3262,Ostffyasszonyfa,701,457,1,0,245,159,11,0,18,21,0,2,0,0,0,0,0,0
HU_0766,Oszkó,554,337,4,0,223,78,5,0,12,13,0,2,0,0,0,0,0,0
HU_2204,Ólmod,82,68,1,0,48,11,1,0,3,3,0,1,0,0,0,0,0,0
HU_1204,Ölbõ,632,398,4,0,162,179,11,0,16,23,0,3,0,0,0,0,0,0
HU_1345,Õrimagyarósd,200,151,2,0,96,42,1,0,1,9,0,0,0,0,0,0,0,0
HU_1063,Õriszentpéter,1031,727,5,0,412,207,19,0,32,51,0,1,0,0,0,0,0,0
HU_2310,Pankasz,388,258,3,0,116,119,2,0,3,15,0,0,0,0,0,0,0,0
HU_0716,Pácsony,237,171,0,0,99,62,1,0,4,5,0,0,0,0,0,0,0,0
HU_1406,Pápoc,322,230,4,0,181,37,3,0,3,2,0,0,0,0,0,0,0,0
HU_1498,Pecöl,680,360,3,0,163,138,10,0,21,24,0,1,0,0,0,0,0,0
HU_1368,Perenye,556,430,3,0,269,98,5,0,20,35,0,0,0,0,0,0,0,0
HU_0888,Peresznye,449,318,3,0,260,34,1,0,6,14,0,0,0,0,0,0,0,0
HU_1157,Petõmihályfa,187,123,2,0,86,19,3,0,3,9,0,1,0,0,0,0,0,0
HU_0624,Pinkamindszent,128,88,0,0,42,30,7,0,4,2,0,3,0,0,0,0,0,0
HU_2036,Pornóapáti,312,231,2,0,141,52,4,0,8,24,0,0,0,0,0,0,0,0
HU_2989,Porpác,138,98,1,0,50,38,3,0,1,5,0,0,0,0,0,0,0,0
HU_1567,Pósfa,239,178,2,0,95,68,1,0,4,7,0,1,0,0,0,0,0,0
HU_1031,Pusztacsó,133,114,2,0,77,22,0,0,4,8,0,1,0,0,0,0,0,0
HU_0727,Püspökmolnári,775,517,3,0,327,123,13,0,16,34,0,1,0,0,0,0,0,0
HU_2673,Rábagyarmat,693,502,6,0,371,95,7,0,7,16,0,0,0,0,0,0,0,0
HU_0319,Rábahídvég,866,495,3,0,265,177,7,0,23,20,0,0,0,0,0,0,0,0
HU_2607,Rábapaty,1343,842,9,0,402,352,9,0,29,38,0,3,0,0,0,0,0,0
HU_1799,Rábatöttös,200,145,2,0,69,59,1,0,5,9,0,0,0,0,0,0,0,0
HU_0755,Rádóckölked,221,166,3,0,72,69,4,0,4,14,0,0,0,0,0,0,0,0
HU_2386,Rátót,211,156,0,0,93,41,5,0,5,12,0,0,0,0,0,0,0,0
HU_3088,Répcelak,2322,1764,15,0,920,607,52,0,63,101,0,6,0,0,0,0,0,0
HU_2862,Répceszentgyörgy,104,91,1,0,54,21,0,0,15,0,0,0,0,0,0,0,0,0
HU_2680,Rönök,356,229,2,0,139,61,7,0,8,12,0,0,0,0,0,0,0,0
HU_1059,Rum,899,576,10,0,222,252,10,0,29,52,0,1,0,0,0,0,0,0
HU_1057,Sajtoskál,229,160,0,0,117,33,5,0,1,4,0,0,0,0,0,0,0,0
HU_1888,Salköveskút,371,276,1,0,153,84,4,0,11,23,0,0,0,0,0,0,0,0
HU_0978,Sárfimizdó,87,70,1,0,48,18,2,0,0,1,0,0,0,0,0,0,0,0
HU_2130,Sárvár,12605,8548,59,0,3793,3724,103,0,380,473,0,16,0,0,0,0,0,0
HU_1027,Sé,1007,712,6,0,376,217,11,0,52,48,0,2,0,0,0,0,0,0
HU_2676,Simaság,504,347,3,0,242,79,7,0,6,9,0,1,0,0,0,0,0,0
HU_3074,Sitke,543,359,2,0,225,93,6,0,15,17,0,1,0,0,0,0,0,0
HU_0717,Sorkifalud,552,375,1,0,181,134,3,0,13,42,0,1,0,0,0,0,0,0
HU_2796,Sorkikápolna,221,134,2,0,63,50,6,0,2,11,0,0,0,0,0,0,0,0
HU_2969,Sorokpolány,669,422,3,0,178,167,13,0,28,30,0,3,0,0,0,0,0,0
HU_2298,Sótony,546,383,1,0,239,110,4,0,13,16,0,0,0,0,0,0,0,0
HU_2480,Söpte,674,482,5,0,169,229,8,0,28,40,0,3,0,0,0,0,0,0
HU_1650,Szaknyér,55,44,0,0,34,7,3,0,0,0,0,0,0,0,0,0,0,0
HU_2093,Szakonyfalu,299,222,2,0,143,62,0,0,1,13,0,1,0,0,0,0,0,0
HU_1022,Szalafõ,194,149,0,0,83,50,6,0,5,5,0,0,0,0,0,0,0,0
HU_1772,Szarvaskend,194,132,0,0,109,7,8,0,0,8,0,0,0,0,0,0,0,0
HU_0244,Szatta,78,67,0,0,37,20,4,0,3,3,0,0,0,0,0,0,0,0
HU_3317,Szeleste,568,337,2,0,209,84,5,0,7,29,0,1,0,0,0,0,0,0
HU_2799,Szemenye,282,162,1,0,81,65,0,0,6,8,0,1,0,0,0,0,0,0
HU_3158,Szentgotthárd,6858,4838,37,0,2478,1720,83,0,245,267,0,8,0,0,0,0,0,0
HU_2125,Szentpéterfa,825,654,1,0,522,72,4,0,16,38,0,1,0,0,0,0,0,0
HU_2779,Szergény,335,230,1,0,119,90,9,0,5,6,0,0,0,0,0,0,0,0
HU_0300,Szombathely,65073,47022,312,0,19737,18784,694,0,4311,3107,0,77,0,0,0,0,0,0
HU_1952,Szõce,319,245,0,0,190,28,11,0,2,14,0,0,0,0,0,0,0,0
HU_1621,Tanakajd,599,443,2,0,213,168,5,0,21,33,0,1,0,0,0,0,0,0
HU_3204,Táplánszentkereszt,1977,1381,21,0,655,525,13,0,88,75,0,4,0,0,0,0,0,0
HU_2956,Telekes,407,208,2,0,105,87,5,0,1,8,0,0,0,0,0,0,0,0
HU_0922,Tokorcs,262,177,3,0,93,51,4,0,14,12,0,0,0,0,0,0,0,0
HU_1233,Tompaládony,304,210,1,0,123,63,4,0,10,9,0,0,0,0,0,0,0,0
HU_3408,Tormásliget,288,155,0,0,74,71,2,0,5,3,0,0,0,0,0,0,0,0
HU_2987,Torony,1242,727,11,0,418,235,6,0,38,18,0,1,0,0,0,0,0,0
HU_0516,Tömörd,218,155,0,0,103,40,2,0,3,7,0,0,0,0,0,0,0,0
HU_2153,Uraiújfalu,755,461,3,0,179,246,6,0,15,12,0,0,0,0,0,0,0,0
HU_0288,Vasalja,288,215,1,0,146,49,2,0,5,12,0,0,0,0,0,0,0,0
HU_2039,Vasasszonyfa,319,237,2,0,160,47,1,0,8,19,0,0,0,0,0,0,0,0
HU_1533,Vasegerszeg,325,227,2,0,148,55,3,0,2,15,0,2,0,0,0,0,0,0
HU_2034,Vashosszúfalu,362,279,7,0,121,140,4,0,5,2,0,0,0,0,0,0,0,0
HU_3070,Vaskeresztes,289,218,4,0,139,36,2,0,17,19,0,1,0,0,0,0,0,0
HU_2598,Vassurány,713,454,3,0,214,174,4,0,22,35,0,2,0,0,0,0,0,0
HU_1163,Vasszentmihály,306,227,3,0,133,65,2,0,10,14,0,0,0,0,0,0,0,0
HU_2937,Vasszécseny,1121,790,4,0,316,342,9,0,43,73,0,3,0,0,0,0,0,0
HU_1210,Vasszilvágy,319,213,3,0,99,92,1,0,5,13,0,0,0,0,0,0,0,0
HU_0469,Vasvár,3767,2599,31,0,1393,901,47,0,102,117,0,8,0,0,0,0,0,0
HU_3105,Vámoscsalád,304,223,6,0,127,63,7,0,5,13,0,2,0,0,0,0,0,0
HU_0919,Vásárosmiske,288,206,4,0,124,62,8,0,1,6,0,1,0,0,0,0,0,0
HU_0224,Vát,571,404,8,0,182,178,2,0,17,17,0,0,0,0,0,0,0,0
HU_2600,Velem,292,244,6,0,150,49,6,0,9,24,0,0,0,0,0,0,0,0
HU_1843,Velemér,81,72,0,0,53,10,3,0,0,6,0,0,0,0,0,0,0,0
HU_2642,Vép,2786,1698,13,0,842,619,24,0,98,95,0,7,0,0,0,0,0,0
HU_0794,Viszák,238,174,1,0,105,54,5,0,2,7,0,0,0,0,0,0,0,0
HU_0314,Vönöck,663,447,2,0,234,148,27,0,13,21,0,2,0,0,0,0,0,0
HU_1229,Zsennye,83,65,0,0,30,26,0,0,3,6,0,0,0,0,0,0,0,0
HU_2164,Zsédeny,171,123,0,0,68,47,1,0,1,6,0,0,0,0,0,0,0,0
HU_0730,Adásztevel,697,457,7,0,265,140,6,4,9,26,0,0,0,0,0,0,0,0
HU_3130,Adorjánháza,355,211,2,0,128,65,6,2,5,3,0,0,0,0,0,0,0,0
HU_0667,Ajka,25877,18077,117,0,6798,8826,152,89,1189,906,0,0,0,0,0,0,0,0
HU_3052,Alsóörs,1248,1007,1,0,554,301,28,3,73,47,0,0,0,0,0,0,0,0
HU_2837,Apácatorna,155,81,0,0,34,37,1,1,2,6,0,0,0,0,0,0,0,0
HU_0733,Aszófõ,304,245,7,0,138,71,9,0,9,11,0,0,0,0,0,0,0,0
HU_0456,Ábrahámhegy,483,367,1,0,214,115,3,1,20,13,0,0,0,0,0,0,0,0
HU_2232,Badacsonytomaj,2021,1424,6,0,638,611,32,12,53,72,0,0,0,0,0,0,0,0
HU_0326,Badacsonytördemic,811,558,1,0,254,212,15,9,28,39,0,0,0,0,0,0,0,0
HU_2374,Bakonybél,1149,748,3,0,397,208,8,4,94,34,0,0,0,0,0,0,0,0
HU_2951,Bakonyjákó,555,407,5,0,263,114,2,1,6,16,0,0,0,0,0,0,0,0
HU_0728,Bakonykoppány,197,126,2,0,78,31,2,1,7,5,0,0,0,0,0,0,0,0
HU_2599,Bakonynána,779,522,3,0,255,213,0,1,24,26,0,0,0,0,0,0,0,0
HU_3041,Bakonyoszlop,408,249,1,0,107,97,5,3,22,14,0,0,0,0,0,0,0,0
HU_0632,Bakonypölöske,346,215,4,0,69,129,2,0,2,9,0,0,0,0,0,0,0,0
HU_2990,Bakonyság,69,54,0,0,40,11,0,0,1,2,0,0,0,0,0,0,0,0
HU_2392,Bakonyszentiván,191,128,0,0,82,32,4,0,5,5,0,0,0,0,0,0,0,0
HU_2281,Bakonyszentkirály,730,465,6,0,256,151,6,2,22,22,0,0,0,0,0,0,0,0
HU_2641,Bakonyszücs,297,235,2,0,193,28,3,1,5,3,0,0,0,0,0,0,0,0
HU_2412,Bakonytamási,584,377,6,0,233,115,5,2,11,5,0,0,0,0,0,0,0,0
HU_2530,Balatonakali,591,468,0,0,235,169,11,3,25,25,0,0,0,0,0,0,0,0
HU_0583,Balatonalmádi,7230,5419,32,0,2757,1728,122,6,434,340,0,0,0,0,0,0,0,0
HU_0307,Balatoncsicsó,165,131,1,0,67,53,2,0,5,3,0,0,0,0,0,0,0,0
HU_1223,Balatonederics,908,657,2,0,392,196,24,3,14,26,0,0,0,0,0,0,0,0
HU_2946,Balatonfõkajár,1111,708,4,0,304,313,19,5,31,32,0,0,0,0,0,0,0,0
HU_2117,Balatonfüred,11208,8182,39,0,4072,2833,208,31,589,410,0,0,0,0,0,0,0,0
HU_0221,Balatonfûzfõ,3645,2752,15,0,1104,1266,39,11,171,146,0,0,0,0,0,0,0,0
HU_0363,Balatonhenye,115,83,0,0,57,18,3,0,0,5,0,0,0,0,0,0,0,0
HU_0514,Balatonkenese,2960,2101,13,0,940,826,48,11,126,137,0,0,0,0,0,0,0,0
HU_3384,Balatonrendes,134,110,0,0,67,29,2,1,4,7,0,0,0,0,0,0,0,0
HU_1715,Balatonszepezd,374,275,1,0,134,103,7,0,18,12,0,0,0,0,0,0,0,0
HU_2850,Balatonszõlõs,454,308,2,0,143,101,10,0,26,26,0,0,0,0,0,0,0,0
HU_1556,Balatonudvari,308,252,1,0,150,71,6,2,12,10,0,0,0,0,0,0,0,0
HU_0355,Balatonvilágos,1104,821,5,0,241,463,11,2,47,52,0,0,0,0,0,0,0,0
HU_1577,Barnag,115,81,2,0,48,13,1,0,1,16,0,0,0,0,0,0,0,0
HU_0742,Bazsi,345,237,4,0,135,73,3,2,5,15,0,0,0,0,0,0,0,0
HU_1417,Bánd,521,408,7,0,202,129,4,3,19,44,0,0,0,0,0,0,0,0
