gisco_id,name,registered,turnout,invalid,blank,1 - SLD-UP,2 - AWSP,3 - UW,4 - Samoobrona,"5 - ""PiS""",6 - PSL,7 - PO,8 - ARS,9 - PWN,10 - LPR,11 - MnN,13 - PUG,14 - PPS,15 - NMnGŚl
PL_1210133,Piwniczna-Zdrój,7509,3287,189,0,679,373,44,357,404,187,663,149,0,242,0,0,0,0
PL_1210142,Podegrodzie,7650,3673,250,0,610,448,34,417,226,826,594,16,0,252,0,0,0,0
PL_1210152,Rytro,2624,1260,87,0,243,105,6,49,467,48,173,3,0,79,0,0,0,0
PL_1210163,Stary Sącz,15369,7795,435,0,1707,998,100,558,956,734,1514,43,0,750,0,0,0,0
PL_1211011,Nowy Targ,25028,11748,407,0,2804,489,509,564,1689,479,2628,39,0,2140,0,0,0,0
PL_1211021,Szczawnica,5698,2363,96,0,706,166,51,135,198,125,705,3,0,178,0,0,0,0
PL_1211032,Czarny Dunajec,14789,5973,371,0,492,1596,84,635,1080,402,655,26,0,632,0,0,0,0
PL_1211042,Czorsztyn,4848,1927,129,0,440,152,64,184,177,185,466,16,0,114,0,0,0,0
PL_1211052,Jabłonka,10725,4272,239,0,464,332,220,539,567,307,818,35,0,751,0,0,0,0
PL_1211062,Krościenko nad Dunajcem,4668,1839,127,0,460,106,37,144,301,164,307,16,0,177,0,0,0,0
PL_1211072,Lipnica Wielka,3643,1649,124,0,127,96,356,102,118,364,155,10,0,197,0,0,0,0
PL_1211082,Łapsze Niżne,6115,2547,195,0,500,211,75,222,388,270,370,31,0,285,0,0,0,0
PL_1211092,Nowy Targ,15061,6409,355,0,705,541,122,594,629,681,1720,43,0,1019,0,0,0,0
PL_1211102,Ochotnica Dolna,5428,1989,147,0,241,266,30,188,258,170,427,13,0,249,0,0,0,0
PL_1211112,Raba Wyżna,9448,3978,273,0,660,303,56,450,438,258,567,31,0,942,0,0,0,0
PL_1211123,Rabka-Zdrój,13289,6795,357,0,1322,347,249,389,1177,203,1152,20,0,1579,0,0,0,0
PL_1211132,Spytkowice,2716,1227,96,0,138,55,23,140,207,122,227,6,0,213,0,0,0,0
PL_1211142,Szaflary,6815,2451,185,0,214,435,34,196,260,173,356,15,0,583,0,0,0,0
PL_1212011,Bukowno,8512,4125,135,0,2738,83,119,261,200,76,257,46,0,210,0,0,0,0
PL_2401081,Sławków,5384,2413,79,0,1336,120,77,184,124,81,211,18,0,183,0,0,0,0
PL_1212032,Bolesław,6140,2967,135,0,2057,85,28,197,89,88,177,8,0,103,0,0,0,0
PL_1212042,Klucze,11822,6053,295,0,3663,206,78,498,293,260,434,17,0,309,0,0,0,0
PL_1212053,Olkusz,40221,20127,745,0,10072,926,527,1806,1288,776,2267,63,0,1657,0,0,0,0
PL_1212062,Trzyciąż,5545,2480,176,0,578,41,21,859,55,599,46,3,0,102,0,0,0,0
PL_1212073,Wolbrom,18161,8826,445,0,4000,435,121,1362,384,1016,515,19,0,529,0,0,0,0
PL_1213011,Oświęcim,34041,17656,763,0,8004,1236,653,782,1575,982,2511,65,0,1085,0,0,0,0
PL_1213023,Brzeszcze,16912,8464,345,0,4157,365,203,499,617,465,1102,53,0,658,0,0,0,0
PL_1213033,Chełmek,10074,5098,254,0,2429,219,260,325,315,202,641,42,0,411,0,0,0,0
PL_1213043,Kęty,25194,12693,654,0,4054,1505,417,1031,1301,564,1610,88,0,1469,0,0,0,0
PL_1213052,Osiek,4643,2125,149,0,674,293,22,219,130,386,200,3,0,49,0,0,0,0
PL_1213062,Oświęcim,11899,6254,338,0,2394,365,124,496,415,826,848,28,0,420,0,0,0,0
PL_1213072,Polanka Wielka,2964,1749,122,0,318,49,8,106,54,970,87,3,0,32,0,0,0,0
PL_1213082,Przeciszów,5076,2403,160,0,685,93,41,201,95,811,205,2,0,110,0,0,0,0
PL_1213093,Zator,6591,3358,202,0,1151,194,88,460,213,342,445,17,0,246,0,0,0,0
PL_1214012,Koniusza,6288,2560,144,0,558,54,58,683,71,771,92,11,0,118,0,0,0,0
PL_1214022,Koszyce,4627,1620,63,0,485,42,10,322,41,496,51,2,0,108,0,0,0,0
PL_1214032,Nowe Brzesko,4396,1967,91,0,367,18,10,317,58,892,134,3,0,77,0,0,0,0
PL_1214042,Pałecznica,2760,1177,73,0,250,24,13,249,15,484,36,4,0,29,0,0,0,0
PL_1214053,Proszowice,13011,5853,245,0,1348,96,147,730,159,2505,337,9,0,277,0,0,0,0
PL_1214062,Radziemice,2711,1247,64,0,195,25,28,267,20,559,45,6,0,38,0,0,0,0
PL_1215011,Jordanów,3760,1932,108,0,538,158,37,143,225,166,184,3,0,370,0,0,0,0
PL_1215021,Sucha Beskidzka,7593,3678,204,0,1250,242,84,220,553,192,438,11,0,484,0,0,0,0
PL_1215032,Budzów,5776,1991,171,0,326,248,31,231,118,336,204,12,0,314,0,0,0,0
PL_1215042,Bystra-Sidzina,4390,2140,162,0,198,143,28,97,127,903,96,5,0,381,0,0,0,0
PL_1215052,Jordanów,7365,3364,206,0,517,322,110,390,350,450,370,13,0,636,0,0,0,0
PL_1215063,Maków Podhalański,11941,5777,361,0,836,856,395,558,888,279,734,16,0,854,0,0,0,0
PL_1215072,Stryszawa,8701,4013,328,0,1016,530,53,422,394,226,484,20,0,540,0,0,0,0
PL_1215082,Zawoja,6558,2887,155,0,431,1050,52,246,210,175,377,5,0,186,0,0,0,0
PL_1215092,Zembrzyce,4101,1979,180,0,358,168,52,172,163,393,319,6,0,168,0,0,0,0
PL_1216013,Ciężkowice,7967,3588,241,0,1188,226,51,371,209,741,257,17,0,287,0,0,0,0
PL_1216022,Gromnik,5932,2452,158,0,344,147,21,265,112,615,374,9,0,407,0,0,0,0
PL_1216032,Lisia Góra,9119,4239,238,0,733,450,55,630,436,683,382,16,0,616,0,0,0,0
PL_1216042,Pleśna,8026,3843,228,0,678,177,47,334,219,635,1014,10,0,501,0,0,0,0
PL_1216052,Radłów,6983,2947,204,0,599,202,37,339,148,681,271,9,0,457,0,0,0,0
PL_1216062,Ryglice,8034,3459,292,0,547,140,37,401,267,658,550,8,0,559,0,0,0,0
PL_1216072,Rzepiennik Strzyżewski,4993,2167,153,0,374,116,16,337,94,625,145,13,0,294,0,0,0,0
PL_1216082,Skrzyszów,8882,4078,319,0,859,289,60,622,346,496,439,13,0,635,0,0,0,0
PL_1216092,Tarnów,15360,7338,428,0,1661,445,119,665,1100,645,1056,33,0,1186,0,0,0,0
PL_1216103,Tuchów,12743,6319,385,0,975,341,66,592,757,874,901,18,0,1410,0,0,0,0
PL_1216112,Wierzchosławice,7722,3604,196,0,741,289,50,253,390,613,409,1,0,662,0,0,0,0
PL_1216122,Wietrzychowice,3174,1873,81,0,230,48,5,101,14,1238,44,5,0,107,0,0,0,0
PL_1216132,Wojnicz,9281,4340,257,0,839,276,67,449,394,903,581,12,0,562,0,0,0,0
PL_1216142,Zakliczyn,8637,3605,232,0,520,150,30,369,139,1315,282,9,0,559,0,0,0,0
PL_1216153,Żabno,13802,6245,460,0,1011,823,214,700,428,1188,606,12,0,803,0,0,0,0
PL_1217011,Zakopane,23585,11897,453,0,2600,1474,711,437,2065,735,2255,33,0,1134,0,0,0,0
PL_1217022,Biały Dunajec,4886,1835,80,0,110,444,30,203,129,386,181,5,0,267,0,0,0,0
PL_1217032,Bukowina Tatrzańska,8728,4419,206,0,402,1014,94,368,557,340,750,93,0,595,0,0,0,0
PL_1217042,Kościelisko,5833,2229,99,0,318,339,56,268,272,211,461,8,0,197,0,0,0,0
PL_1217052,Poronin,7549,3153,160,0,283,1177,66,147,312,377,427,8,0,196,0,0,0,0
PL_1218013,Andrychów,32777,16794,765,0,5304,553,363,1317,2714,1107,2460,78,0,2133,0,0,0,0
PL_1218022,Brzeźnica,7311,3378,179,0,665,138,50,237,208,1357,243,19,0,282,0,0,0,0
PL_1218033,Kalwaria Zebrzydowska,14068,6359,403,0,1345,407,152,554,717,492,1040,20,0,1229,0,0,0,0
PL_1218042,Lanckorona,4178,1476,105,0,328,61,23,198,148,173,193,8,0,239,0,0,0,0
PL_1218052,Mucharz,2838,1362,97,0,433,164,39,134,105,111,129,1,0,149,0,0,0,0
PL_1218062,Spytkowice,6691,3002,214,0,710,212,46,284,216,537,429,18,0,336,0,0,0,0
PL_1218072,Stryszów,4981,2038,190,0,528,106,42,230,316,180,195,23,0,228,0,0,0,0
PL_1218082,Tomice,5035,2303,151,0,640,144,49,328,111,390,232,8,0,250,0,0,0,0
PL_1218093,Wadowice,28298,14295,637,0,4840,1273,689,1075,1202,931,1798,52,0,1798,0,0,0,0
PL_1218102,Wieprz,9118,4556,300,0,1156,184,46,656,422,691,454,14,0,633,0,0,0,0
PL_1219012,Biskupice,5921,2518,111,0,455,586,47,246,237,256,282,10,0,288,0,0,0,0
PL_1219022,Gdów,11062,4455,200,0,1086,316,58,518,485,876,458,7,0,451,0,0,0,0
PL_1219032,Kłaj,8067,3706,218,0,1013,342,67,364,370,390,528,14,0,400,0,0,0,0
PL_1219043,Niepołomice,15565,7183,422,0,1803,550,221,633,721,684,1069,73,0,1007,0,0,0,0
PL_1219053,Wieliczka,34085,15227,652,0,3488,3319,332,861,1597,878,2502,31,0,1567,0,0,0,0
PL_1261011,M. Kraków,574453,303948,7349,0,94514,13184,22201,11579,57906,6165,60526,577,0,29947,0,0,0,0
PL_1262011,M. Nowy Sącz,63113,34813,1050,0,12689,3954,645,1342,4634,1132,6521,114,0,2732,0,0,0,0
PL_1263011,M. Tarnów,94012,47156,1583,0,17026,3439,1557,2262,6251,1890,7355,134,0,5659,0,0,0,0
PL_1401013,Białobrzegi,7925,3447,168,0,1145,323,64,233,196,382,717,9,0,210,0,0,0,0
PL_1401022,Promna,4450,1888,80,0,299,176,10,381,44,726,42,5,0,124,0,1,0,0
PL_1401032,Radzanów,2899,1139,56,0,110,38,4,305,53,434,60,9,0,69,0,1,0,0
PL_1401042,Stara Błotnica,3618,1581,66,0,175,47,7,160,27,946,45,4,0,102,0,2,0,0
PL_1401052,Stromiec,4211,1398,92,0,408,103,14,267,75,311,61,5,0,56,0,6,0,0
PL_1401063,Wyśmierzyce,2213,906,40,0,142,62,7,202,54,244,49,7,0,99,0,0,0,0
PL_1402011,Ciechanów,36282,17556,545,0,9064,977,383,1192,1347,1301,1851,41,0,834,0,0,21,0
PL_1402022,Ciechanów,4326,1559,56,0,604,60,29,275,58,332,80,4,0,60,0,0,1,0
PL_1402033,Glinojeck,5966,2148,122,0,1129,90,23,311,68,246,81,7,0,69,0,0,2,0
PL_1402042,Gołymin-Ośrodek,3111,1329,81,0,266,63,7,404,38,335,35,2,0,97,0,0,1,0
PL_1402052,Grudusk,3160,1471,52,0,556,50,6,197,145,316,40,2,0,107,0,0,0,0
PL_1402062,Ojrzeń,3291,1176,111,0,411,52,17,211,37,222,44,4,0,60,0,0,7,0
PL_1402072,Opinogóra Górna,4562,1994,98,0,599,65,48,426,84,580,32,3,0,57,0,0,2,0
PL_1402082,Regimin,3775,1346,80,0,514,58,15,199,63,251,67,3,0,91,0,0,5,0
PL_1402092,Sońsk,6059,2600,150,0,714,90,10,569,130,618,181,13,0,121,0,0,4,0
PL_1403011,Garwolin,12451,6433,175,0,2084,370,169,389,866,770,1001,39,0,568,0,0,2,0
PL_1403021,Łaskarzew,3653,1563,61,0,369,81,24,203,201,150,189,8,0,277,0,0,0,0
PL_1403032,Borowie,3840,1528,57,0,386,37,10,308,74,484,61,3,0,108,0,0,0,0
PL_1403042,Garwolin,8456,3392,125,0,736,95,46,411,336,914,301,16,0,410,0,0,2,0
PL_1403052,Górzno,4472,2255,82,0,333,33,19,483,77,882,179,8,0,159,0,0,0,0
PL_1403062,Łaskarzew,3834,1714,84,0,348,50,20,363,80,521,77,7,0,164,0,0,0,0
PL_1403072,Maciejowice,5753,2475,134,0,565,51,20,536,135,761,109,8,0,155,0,0,1,0
PL_1403082,Miastków Kościelny,3949,1834,59,0,438,56,18,355,69,638,63,6,0,129,0,0,3,0
PL_1403092,Parysów,3006,1189,78,0,180,29,7,220,180,282,42,7,0,163,0,0,1,0
PL_1403103,Pilawa,7489,3042,118,0,940,70,41,379,405,379,317,17,0,372,0,0,4,0
PL_1403112,Sobolew,6081,2742,109,0,554,74,27,658,177,652,203,17,0,269,0,0,2,0
PL_1403122,Trojanów,6010,2934,108,0,634,53,48,894,114,785,76,2,0,220,0,0,0,0
PL_1403132,Wilga,3867,1723,93,0,411,55,12,200,141,574,107,15,0,114,0,0,1,0
PL_1403143,Żelechów,6295,2680,115,0,729,67,29,628,177,521,159,12,0,240,0,0,3,0
PL_1404011,Gostynin,15697,6899,299,0,3384,268,106,721,612,485,571,25,0,421,0,0,7,0
PL_1404022,Gostynin,8786,3204,173,0,1086,103,30,648,99,783,114,26,0,132,0,0,10,0
PL_1404032,Pacyna,3278,1600,87,0,262,44,13,277,19,701,51,8,0,135,0,0,3,0
PL_1404042,Sanniki,5097,2377,119,0,485,53,26,452,51,965,53,18,0,152,0,0,3,0
PL_1404052,Szczawin Kościelny,4162,1809,102,0,453,41,15,392,32,625,57,9,0,79,0,0,4,0
PL_1405011,Milanówek,12030,5849,135,0,1997,217,300,354,1028,181,1120,17,4,496,0,0,0,0
PL_1405021,Podkowa Leśna,2860,1721,30,0,429,65,157,51,351,39,481,1,1,116,0,0,0,0
PL_1405032,Baranów,3579,1186,52,0,289,31,16,228,99,283,104,3,2,79,0,0,0,0
PL_1405043,Grodzisk Mazowiecki,27456,11806,347,0,4742,385,280,764,1392,571,2497,33,9,786,0,0,0,0
PL_1405052,Jaktorów,6892,2841,69,0,843,79,57,236,264,173,958,6,5,151,0,0,0,0
PL_1405062,Żabia Wola,4147,1287,58,0,372,34,19,130,144,296,154,6,2,72,0,0,0,0
PL_1406012,Belsk Duży,5124,2377,139,0,424,93,13,367,276,888,72,7,0,95,0,3,0,0
PL_1406022,Błędów,6404,2920,125,0,561,349,13,596,212,847,51,4,0,161,0,1,0,0
PL_1406032,Chynów,6852,2651,141,0,673,54,26,704,166,598,149,7,0,132,0,1,0,0
PL_1406042,Goszczyn,2238,1126,49,0,70,61,2,200,89,512,22,6,0,115,0,0,0,0
PL_1406053,Grójec,17982,7423,261,0,3144,213,104,784,703,1002,748,13,0,444,0,7,0,0
PL_1406062,Jasieniec,4177,1627,84,0,397,29,12,402,73,468,62,5,0,94,0,1,0,0
PL_1406073,Mogielnica,7524,3339,160,0,767,179,23,553,269,1004,131,15,0,231,0,7,0,0
PL_1406083,Nowe Miasto nad Pilicą,7259,3495,104,0,942,180,32,480,125,1027,102,15,0,487,0,1,0,0
PL_1406092,Pniewy,3473,1204,71,0,343,30,10,228,85,353,31,4,0,49,0,0,0,0
PL_1406102,Tarczyn,7679,3130,146,0,965,77,49,499,379,423,243,9,0,338,0,2,0,0
PL_1406113,Warka,14491,5994,214,0,1469,177,56,1123,422,1685,442,19,0,385,0,2,0,0
PL_1407012,Garbatka-Letnisko,4359,1640,58,0,545,108,20,236,151,126,190,6,0,199,0,1,0,0
PL_1407022,Głowaczów,5790,2140,146,0,415,66,22,553,118,671,59,4,0,84,0,2,0,0
PL_1407032,Gniewoszów,3443,1471,58,0,311,35,12,460,66,336,65,4,0,123,0,1,0,0
PL_1407042,Grabów nad Pilicą,2826,1019,45,0,160,26,8,153,41,483,57,5,0,39,0,2,0,0
PL_1407053,Kozienice,24851,10854,345,0,4175,350,116,1242,884,1648,1395,19,0,678,0,2,0,0
PL_1407062,Magnuszew,4944,2077,100,0,388,60,16,497,85,718,87,8,0,117,0,1,0,0
PL_1407072,Sieciechów,3194,1354,53,0,415,69,12,291,70,225,51,4,0,161,0,3,0,0
PL_1408011,Legionowo,39682,18716,471,0,7713,813,517,1153,3141,629,2712,42,13,1512,0,0,0,0
PL_1408022,Jabłonna,6513,2971,88,0,810,111,106,263,526,149,550,5,0,363,0,0,0,0
PL_1408032,Nieporęt,8214,3899,152,0,1203,165,113,446,531,374,549,9,3,354,0,0,0,0
PL_1408043,Serock,7797,2956,103,0,1188,100,64,266,288,500,297,14,2,134,0,0,0,0
PL_1408052,Wieliszew,5841,2316,141,0,777,107,44,344,246,207,268,9,1,172,0,0,0,0
PL_1409012,Chotcza,2312,803,27,0,379,27,8,137,10,173,14,1,0,26,0,1,0,0
PL_1409022,Ciepielów,4712,2258,134,0,1380,33,10,198,20,361,24,25,0,73,0,0,0,0
PL_1409033,Lipsko,9672,4385,154,0,1808,99,43,717,100,1062,170,36,0,194,0,2,0,0
PL_1409042,Rzeczniów,3920,2099,80,0,208,24,5,304,15,1336,13,7,0,105,0,2,0,0
PL_1409052,Sienno,5227,2270,108,0,591,78,19,457,59,770,62,10,0,114,0,2,0,0
PL_1409062,Solec nad Wisłą,5010,2280,129,0,1026,69,15,398,32,450,52,9,0,98,0,2,0,0
PL_1410012,Huszlew,2544,1320,46,0,216,70,7,324,79,417,36,5,0,119,0,0,1,0
PL_1410023,Łosice,8750,4557,179,0,1694,155,28,653,381,903,200,13,0,349,0,0,2,0
PL_1410032,Olszanka,2591,1440,43,0,225,53,7,469,46,426,26,4,0,140,0,0,1,0
PL_1410042,Platerów,4171,2053,91,0,523,45,11,441,86,684,37,7,0,128,0,0,0,0
PL_1410052,Sarnaki,4334,2236,117,0,542,76,23,510,99,541,84,8,0,234,0,0,2,0
PL_1410062,Stara Kornica,3913,2027,138,0,349,76,19,599,51,598,55,7,0,135,0,0,0,0
PL_1411011,Maków Mazowiecki,7984,4001,155,0,1926,60,67,228,118,705,498,20,0,219,0,0,5,0
PL_1411022,Czerwonka,2028,918,41,0,167,22,7,105,44,330,75,0,0,127,0,0,0,0
PL_1411032,Karniewo,4095,1898,63,0,427,30,11,291,55,807,93,6,0,115,0,0,0,0
PL_1411042,Krasnosielc,5221,2181,135,0,594,111,26,176,56,717,168,6,0,187,0,0,5,0
PL_1411052,Młynarze,1358,609,31,0,84,36,5,85,16,245,37,6,0,63,0,0,1,0
PL_1411062,Płoniawy-Bramura,4686,2098,96,0,722,39,9,230,84,675,111,1,0,129,0,0,2,0
PL_1411073,Różan,3552,1451,53,0,529,31,12,153,127,295,83,1,0,164,0,0,3,0
PL_1411082,Rzewnie,2218,970,48,0,110,37,13,188,34,333,117,4,0,85,0,0,1,0
PL_1411092,Sypniewo,2828,1431,60,0,275,30,4,273,31,569,48,7,0,132,0,0,2,0
PL_1411102,Szelków,2982,1589,49,0,310,20,10,171,44,805,103,2,0,75,0,0,0,0
PL_1412011,Mińsk Mazowiecki,27998,14023,359,0,5531,928,331,924,1730,1269,1600,60,0,1234,0,0,57,0
PL_1431191,Sulejówek,13624,6720,170,0,1772,225,195,416,1301,273,1440,29,0,892,0,0,7,0
PL_1431201,Wesoła,11503,6335,103,0,1955,158,279,240,1084,198,1775,41,0,495,0,0,7,0
PL_1412042,Cegłów,5097,2068,130,0,724,109,27,254,161,360,160,10,0,130,0,0,3,0
PL_1412052,Dębe Wielkie,5977,2241,99,0,520,226,20,288,246,298,244,7,0,269,0,0,24,0
PL_1412062,Dobre,4597,1438,69,0,385,49,19,268,102,287,83,7,0,167,0,0,2,0
PL_1412072,Halinów,8025,3192,110,0,718,211,62,311,462,426,489,20,0,381,0,0,2,0
PL_1412082,Jakubów,3760,1454,69,0,261,57,8,336,77,395,76,7,0,165,0,0,3,0
PL_1412093,Kałuszyn,4755,2108,79,0,388,132,26,418,149,555,116,14,0,230,0,0,1,0
PL_1412102,Latowicz,4342,1690,84,0,429,81,5,288,68,582,45,3,0,101,0,0,4,0
PL_1412112,Mińsk Mazowiecki,9020,3634,169,0,774,128,47,424,285,1178,251,8,0,364,0,0,6,0
PL_1412122,Mrozy,6866,2651,113,0,963,108,32,375,247,431,203,13,0,164,0,0,2,0
PL_1412132,Siennica,5195,1930,70,0,521,69,25,277,168,518,104,6,0,168,0,0,4,0
PL_1412142,Stanisławów,4617,1620,86,0,273,64,16,301,167,393,101,14,0,202,0,0,3,0
PL_1413011,Mława,23112,10666,438,0,5250,951,177,690,661,989,791,30,0,678,0,0,11,0
PL_1413022,Dzierzgowo,2796,1152,73,0,342,17,7,175,25,323,20,4,0,161,0,0,5,0
PL_1413032,Lipowiec Kościelny,3880,1488,112,0,472,76,12,218,49,345,147,8,0,47,0,0,2,0
PL_1413042,Radzanów,2857,1331,80,0,334,284,6,197,48,289,38,2,0,52,0,0,1,0
PL_1413052,Strzegowo,6234,2283,160,0,689,141,24,402,97,527,109,13,0,116,0,0,5,0
PL_1413062,Stupsk,3865,1531,87,0,619,85,13,194,51,335,52,7,0,86,0,0,2,0
PL_1413072,Szreńsk,3478,1613,112,0,355,224,3,211,29,597,28,7,0,41,0,0,6,0
PL_1413082,Szydłowo,3584,1509,145,0,493,55,5,157,28,557,32,4,0,31,0,0,2,0
PL_1413092,Wieczfnia Kościelna,3095,1442,111,0,469,56,3,259,32,398,32,6,0,75,0,0,1,0
PL_1413102,Wiśniewo,3922,1772,137,0,590,145,11,250,32,463,43,3,0,94,0,0,4,0
PL_1414011,Nowy Dwór Mazowiecki,21113,9656,300,0,5236,341,159,689,1098,347,937,18,4,527,0,0,0,0
PL_1414022,Czosnów,6239,2735,149,0,639,47,35,269,194,1044,187,4,2,165,0,0,0,0
PL_1414032,Leoncin,3752,1237,71,0,292,67,9,198,127,284,76,3,2,108,0,0,0,0
PL_1414043,Nasielsk,14187,5206,247,0,1452,289,56,585,336,1626,327,12,4,272,0,0,0,0
PL_1414052,Pomiechówek,6769,2743,95,0,922,90,39,388,339,456,209,9,1,195,0,0,0,0
PL_1414063,Zakroczym,4742,1849,93,0,537,86,21,223,368,290,134,3,2,92,0,0,0,0
PL_1415012,Baranowo,5332,2165,109,0,604,131,21,245,59,736,106,6,0,145,0,0,3,0
PL_1415022,Czarnia,2082,683,45,0,125,59,3,112,17,239,27,4,0,51,0,0,1,0
PL_1415032,Czerwin,4231,2100,92,0,291,102,7,270,60,959,42,4,0,271,0,0,2,0
PL_1415042,Goworowo,6857,2354,125,0,625,113,35,302,77,760,79,5,0,231,0,0,2,0
PL_1415052,Kadzidło,7806,3078,123,0,887,236,30,338,123,970,89,12,0,262,0,0,8,0
PL_1415062,Lelis,5510,2239,99,0,620,192,12,240,113,617,63,7,0,273,0,0,3,0
PL_1415072,Łyse,5920,2069,88,0,418,150,10,275,56,852,68,13,0,138,0,0,1,0
PL_1415083,Myszyniec,7845,2925,177,0,646,347,32,244,99,812,89,18,0,454,0,0,7,0
PL_1415092,Olszewo-Borki,6031,2302,87,0,552,159,23,302,141,540,146,16,0,332,0,0,4,0
PL_1415102,Rzekuń,6032,2453,121,0,593,169,36,332,132,522,139,12,0,395,0,0,2,0
PL_1415112,Troszyn,3828,1991,82,0,198,548,6,164,53,719,21,2,0,196,0,0,2,0
PL_1416011,Ostrów Mazowiecka,17338,7148,178,0,3214,467,178,461,611,646,647,39,0,703,0,0,4,0
PL_1416022,Andrzejewo,3538,1962,61,0,155,433,4,253,42,814,17,11,0,172,0,0,0,0
PL_1416032,Boguty-Pianki,2347,1187,51,0,149,65,7,312,34,381,23,7,0,157,0,0,1,0
PL_1416043,Brok,2168,1002,59,0,233,61,6,148,74,107,128,8,0,178,0,0,0,0
PL_1416052,Małkinia Górna,9428,3857,182,0,1105,160,122,347,792,592,140,23,0,388,0,0,6,0
PL_1416062,Nur,2863,1341,47,0,225,91,11,299,54,378,27,13,0,196,0,0,0,0
PL_1416072,Ostrów Mazowiecka,9601,3715,133,0,1127,163,39,522,163,887,163,20,0,492,0,0,6,0
PL_1416082,Stary Lubotyń,3046,1192,52,0,200,144,12,188,30,349,30,4,0,182,0,0,1,0
PL_1416092,Szulborze Wielkie,1529,615,30,0,136,35,4,76,14,258,13,3,0,45,0,0,1,0
PL_1416102,Wąsewo,3623,1388,70,0,297,94,14,161,48,501,34,21,0,146,0,0,2,0
PL_1416112,Zaręby Kościelne,3100,1415,82,0,286,78,24,222,74,378,57,11,0,201,0,0,2,0
PL_1417011,Józefów,11705,6151,125,0,1350,282,315,320,1525,287,1232,16,4,695,0,0,0,0
PL_1417021,Otwock,33277,16641,513,0,5007,832,475,900,3637,780,2432,82,16,1967,0,0,0,0
PL_1417032,Celestynów,8002,3779,173,0,1030,217,66,288,577,321,408,20,9,670,0,0,0,0
PL_1417043,Karczew,12381,6039,198,0,1081,211,125,372,915,1673,691,22,4,747,0,0,0,0
PL_1417052,Kołbiel,5936,2589,101,0,646,85,25,445,195,576,169,14,10,323,0,0,0,0
PL_1417062,Osieck,2685,1178,47,0,213,37,7,174,139,219,77,8,1,256,0,0,0,0
PL_1417072,Sobienie-Jeziory,4725,2099,51,0,416,30,22,456,119,796,86,3,3,117,0,0,0,0
PL_1417082,Wiązowna,6157,2777,113,0,484,135,93,391,462,408,405,12,2,272,0,0,0,0
PL_1418013,Góra Kalwaria,18121,6744,241,0,2575,282,117,757,819,660,767,17,5,504,0,0,0,0
PL_1418023,Konstancin-Jeziorna,17611,8282,311,0,2457,554,370,398,1513,596,1441,19,8,615,0,0,0,0
PL_1418032,Lesznowola,8966,4223,125,0,962,114,160,389,614,838,675,7,4,335,0,0,0,0
PL_1418043,Piaseczno,38296,18276,459,0,5711,793,888,932,3265,1155,3615,43,16,1399,0,0,0,0
PL_1418052,Prażmów,5469,1727,59,0,508,58,31,306,220,263,182,4,6,90,0,0,0,0
PL_1419012,Bielsk,6494,2384,95,0,864,95,22,406,90,628,103,17,0,57,0,0,7,0
PL_1419022,Bodzanów,6341,2570,163,0,985,97,19,454,105,571,82,13,0,79,0,0,2,0
PL_1419032,Brudzeń Duży,5621,2325,164,0,665,80,22,448,69,673,46,9,0,142,0,0,7,0
PL_1419042,Bulkowo,4638,1878,137,0,555,60,27,367,47,537,50,8,0,83,0,0,7,0
PL_1419053,Drobin,6581,2466,126,0,1241,70,14,340,82,410,63,10,0,102,0,0,8,0
PL_1419063,Gąbin,8243,3522,182,0,767,165,43,518,284,1090,197,27,0,245,0,0,4,0
PL_1419072,Łąck,3581,1324,93,0,424,32,19,177,76,358,75,11,0,57,0,0,2,0
PL_1419082,Mała Wieś,5002,2067,161,0,721,72,22,357,48,566,47,12,0,58,0,0,3,0
PL_1419092,Nowy Duninów,2883,862,66,0,341,97,8,98,53,110,48,7,0,33,0,0,1,0
PL_1419102,Radzanowo,5039,1931,102,0,656,37,13,395,78,483,83,10,0,69,0,0,5,0
PL_1419112,Słubice,3552,1549,95,0,400,88,9,306,37,481,27,8,0,95,0,0,3,0
PL_1419122,Słupno,3286,1352,70,0,423,64,20,186,145,292,86,7,0,57,0,0,2,0
PL_1419132,Stara Biała,6546,2619,168,0,954,134,29,415,159,468,175,10,0,100,0,0,7,0
PL_1419142,Staroźreby,5766,2230,129,0,762,68,21,390,118,509,80,20,0,129,0,0,4,0
PL_1419153,Wyszogród,4822,2073,104,0,624,74,28,308,112,669,78,10,0,59,0,0,7,0
PL_1420011,Płońsk,17648,7426,275,0,3318,441,116,558,458,406,1419,29,0,400,0,0,6,0
PL_1420021,Raciąż,3533,1503,90,0,562,105,71,123,110,216,137,9,0,80,0,0,0,0
PL_1420032,Baboszewo,6038,2230,116,0,606,115,24,467,105,503,124,8,0,155,0,0,7,0
PL_1420042,Czerwińsk nad Wisłą,6338,2044,102,0,473,78,6,499,117,432,116,11,0,204,0,0,6,0
PL_1420052,Dzierzążnia,3078,1332,62,0,464,61,70,297,43,245,32,6,0,52,0,0,0,0
PL_1420062,Joniec,2016,759,50,0,236,30,9,138,48,180,32,1,0,35,0,0,0,0
PL_1420072,Naruszewo,5399,1746,141,0,574,71,12,410,57,332,56,9,0,81,0,0,3,0
PL_1420082,Nowe Miasto,3742,1234,109,0,438,55,9,282,77,151,57,8,0,48,0,0,0,0
PL_1420092,Płońsk,5193,1473,67,0,462,69,11,290,63,295,88,6,0,119,0,0,3,0
