gisco_id,name,registered,turnout,invalid,blank,N-VA,open vld,CD&V,SP.A,VLAAMS BELANG,GROEN,SD&P,PVDA+,Piratenpartij,R.O.S.S.E.M.,B.U.B.-Belg.Unie,PVGW,OpenVld,ROSSEM,PP,FDF,PS,MR,CDH,PTB-GO !,Parti Populaire,ECOLO,DEBOUT LES BELGES,Faire place Nette,LA DROITE,WALLONIE D'ABORD,PIRATE,Lutte Ouvrière,RassemblementWalon,P+,NATION,R.W.F.,FW,NWA,MG,MGJOD,B.U.B.,Lijst Dedecker,VLC,PP PARTIPENSIONNES,ISLAM,CIM,PTB-GO!,Vox Populi Belgica,B.U.B.- Belg.Unie,NVA,PTB*PVDA-GO !,DEBOUT LES BELGES!,GAUCHES COMMUNES,Égalitaires !,Parti Libertarien,Agora Erasmus,LaLutte-DeStrijd,F.D.F,MOVE
BE_82037,Gouvy,0,3300,243,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,27,514,669,1269,0,121,230,41,0,30,0,0,0,0,0,0,17,0,0,6,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0
BE_62118,Grâce-Hollogne,0,12888,936,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,279,4638,1858,1127,1526,745,700,271,0,216,181,67,0,0,0,56,28,19,0,18,0,0,0,23,64,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25037,Grez-Doiceau / Graven,0,8145,690,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1398,3480,724,181,193,868,88,0,78,0,0,0,0,0,23,35,0,12,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,24
BE_23025,Grimbergen,0,23001,1049,0,5830,0,3016,2395,1103,1979,0,370,0,0,148,0,5798,57,129,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13010,Grobbendonk,0,8237,364,0,3214,0,1232,825,529,563,0,216,75,27,9,0,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25118,Hélécine,0,2260,137,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,604,715,351,51,86,147,35,0,24,0,0,0,0,0,16,7,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,7
BE_61028,Héron,0,3446,243,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,109,1048,785,455,161,143,312,42,0,37,36,29,0,0,0,9,3,1,0,1,0,0,0,15,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24033,Haacht,0,10096,453,0,3014,0,1514,1216,410,1148,0,176,0,0,15,0,2074,51,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41024,Haaltert,0,13221,614,0,4950,2463,1944,1378,850,668,48,180,70,27,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_85046,Habay,0,5316,432,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,104,800,1471,1687,0,183,391,80,0,45,0,0,0,0,0,0,16,0,0,15,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
BE_71020,Halen,0,6884,433,0,1988,0,1849,937,368,330,0,97,54,13,7,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23027,Halle (Halle-Vilvoorde) / Hal (Hal-Vilvorde),0,24563,1386,0,7292,0,3123,3510,1150,1979,0,463,0,0,115,0,4919,98,133,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71069,Ham,0,7525,404,0,2478,0,1641,969,558,434,0,155,55,27,11,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56086,Ham-sur-Heure-Nalinnes,0,9711,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2723,3129,1049,377,427,600,187,106,59,54,50,27,16,19,21,34,12,16,22,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_42008,Hamme (Dendermonde) / Hamme (Termonde),0,17911,1029,0,5807,2284,3601,2198,1380,1084,13,297,114,65,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61024,Hamoir,0,2705,185,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,48,678,785,315,148,155,197,36,0,47,34,8,0,0,0,5,26,4,0,0,0,0,0,4,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91059,Hamois,0,4753,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1053,1587,596,0,132,515,65,0,52,0,0,0,0,0,11,18,3,5,8,0,0,0,0,0,0,0,223,15,10,0,0,0,0,0,0,0,0,0,0
BE_72037,Hamont-Achel,0,7396,486,0,2422,0,2061,706,401,429,0,135,40,10,3,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64034,Hannut / Hannuit,0,10891,779,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,257,2377,4359,1217,311,367,750,113,0,87,72,52,0,0,0,24,37,7,0,2,0,0,0,8,40,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34013,Harelbeke,0,20234,1061,0,4792,0,3830,4958,950,1516,0,405,0,41,23,0,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71022,Hasselt,0,54184,2323,0,17234,0,10066,9488,2253,4777,0,1361,494,158,56,0,5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91142,Hastière,0,3992,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1446,767,433,0,154,235,75,0,96,0,0,0,0,0,12,44,18,12,8,0,0,0,0,0,0,0,156,18,11,0,0,0,0,0,0,0,0,0,0
BE_91064,Havelange,0,3409,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,650,950,658,0,76,442,59,0,41,0,0,0,0,0,6,18,0,5,2,0,0,0,0,0,0,0,208,10,8,0,0,0,0,0,0,0,0,0,0
BE_72038,Hechtel-Eksel,0,8310,403,0,2392,0,1497,830,413,454,0,139,54,14,11,0,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73022,Heers,0,5343,375,0,1247,0,1072,1163,259,196,0,65,16,16,6,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12014,Heist-op-den-Berg,0,30622,1446,0,11149,0,5421,4032,2092,1998,0,1107,302,86,24,0,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11018,Hemiksem,0,7257,259,0,2634,0,1101,1079,639,544,0,312,64,25,5,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53039,Hensies,0,4351,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2293,563,348,125,128,169,103,65,22,20,19,14,3,11,7,12,4,6,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84029,Herbeumont,0,1242,95,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19,223,307,457,0,40,44,10,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
BE_24038,Herent,0,14436,480,0,4391,0,2506,1791,487,1859,0,333,0,0,12,0,2498,40,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13011,Herentals,0,20130,1018,0,7300,0,3648,2433,1250,1709,0,625,221,83,40,0,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13012,Herenthout,0,6500,333,0,2299,0,1618,537,366,398,0,182,156,31,7,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71024,Herk-de-Stad / Herck-la-Ville,0,9242,516,0,2851,0,1729,1771,382,499,0,108,74,26,11,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23032,Herne,0,4803,190,0,990,0,1677,334,126,254,0,41,0,0,21,0,1118,6,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13013,Herselt,0,10535,585,0,4127,0,2110,875,808,621,0,263,81,66,7,0,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62051,Herstal,0,20879,1361,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,396,6727,2844,1632,4035,1071,1057,420,0,275,232,136,0,0,0,93,38,25,0,34,0,0,0,41,105,317,14,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73028,Herstappe,0,73,2,0,8,0,11,13,1,4,0,3,1,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63035,Herve,0,11833,668,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,208,2060,3889,2528,457,606,849,119,0,137,87,51,0,0,0,19,14,6,0,14,0,0,0,35,55,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41027,Herzele,0,12974,670,0,3719,3572,1856,1483,614,710,16,208,76,24,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71070,Heusden-Zolder,0,21905,1028,0,6779,0,3977,5123,1246,1339,0,351,127,66,27,0,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33039,Heuvelland,0,5540,407,0,1321,0,1252,719,272,419,0,105,0,19,14,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24041,Hoegaarden,0,5981,248,0,1412,0,1016,592,208,653,0,115,0,0,25,0,1601,39,7,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23033,Hoeilaart,0,6228,208,0,1158,0,760,369,120,581,0,88,0,0,38,0,2514,4,31,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73032,Hoeselt,0,7003,406,0,2379,0,1578,728,419,363,0,130,48,16,7,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24043,Holsbeek,0,7021,249,0,1948,0,1403,797,240,739,0,159,0,0,9,0,1444,13,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53083,Honnelles,0,3569,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1329,705,500,129,95,192,77,58,27,13,22,18,4,9,11,17,8,11,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_36006,Hooglede,0,7329,445,0,2196,0,1788,839,289,582,0,75,0,20,5,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13014,Hoogstraten,0,11442,495,0,4287,0,2615,573,472,932,0,148,80,18,5,0,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45062,Horebeke,0,1492,66,0,416,454,235,120,40,127,1,22,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83028,Hotton,0,3708,286,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,47,1078,734,973,0,162,176,62,0,42,0,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0
BE_82014,Houffalize,0,3467,209,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,47,547,758,1305,0,171,218,53,0,40,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
BE_72039,Houthalen-Helchteren,0,20700,1240,0,5768,0,4121,4423,1300,1188,0,794,135,51,35,0,1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32006,Houthulst,0,7023,539,0,1696,0,1797,1114,395,282,0,92,0,40,11,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91072,Houyet,0,3174,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,772,1030,478,0,78,258,49,0,37,0,0,0,0,0,2,18,4,9,4,0,0,0,0,0,0,0,114,7,6,0,0,0,0,0,0,0,0,0,0
BE_11021,Hove (Antwerpen) / Hove (Anvers),0,5943,104,0,2584,0,880,368,200,755,0,178,39,9,4,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24045,Huldenberg,0,6427,265,0,1693,0,1037,533,182,583,0,100,0,0,21,0,1919,11,17,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13016,Hulshout,0,7586,433,0,2606,0,1762,735,638,419,0,223,78,35,10,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61031,Huy / Hoei,0,16761,1279,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,375,5578,2836,1549,1090,770,2089,211,0,245,152,79,0,0,0,45,67,12,0,16,0,0,0,219,93,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_35006,Ichtegem,0,9242,546,0,2185,0,1672,1679,369,606,0,115,0,37,13,0,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33011,Ieper / Ypres,0,25170,1561,0,6098,0,6134,4306,1094,1813,0,430,0,98,56,0,2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25043,Incourt,0,3452,152,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,805,1367,324,102,132,333,38,0,31,0,0,0,0,0,5,12,0,2,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,4
BE_36007,Ingelmunster,0,7957,462,0,2296,0,2028,1169,388,446,0,122,0,21,13,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25044,Ittre / Itter,0,4548,250,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1252,1455,422,146,172,478,61,0,39,0,0,0,0,0,21,18,0,21,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,7
BE_21009,Ixelles / Elsene,0,30095,1342,0,0,626,316,417,160,0,0,0,0,0,0,0,0,0,0,2775,6159,7696,2057,0,397,4640,0,0,120,0,0,0,0,0,49,0,0,0,47,0,0,0,0,0,310,0,0,0,0,572,1574,533,157,37,66,26,19,0,0
BE_36008,Izegem,0,20045,1051,0,6626,0,3668,3457,1131,1392,0,372,0,68,32,0,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31012,Jabbeke,0,12537,638,0,3392,0,3072,1593,558,1075,0,158,0,26,49,0,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63038,Jalhay,0,5806,345,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,119,814,2292,914,176,414,519,35,0,59,35,23,0,0,0,7,11,1,0,9,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92140,Jemeppe-sur-Sambre,0,17372,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,5826,2839,1607,0,899,1162,664,0,233,0,0,0,0,0,136,86,66,52,38,0,0,0,0,0,0,0,1147,108,38,0,0,0,0,0,0,0,0,0,0
BE_21010,Jette,0,25254,1454,0,0,916,574,687,385,0,0,0,0,0,0,0,0,0,0,2069,5721,4743,2882,0,578,2236,0,0,108,0,0,0,0,0,62,0,0,0,26,0,0,0,0,0,422,0,0,0,0,923,741,583,49,37,30,16,12,0,0
BE_25048,Jodoigne / Geldenaken,0,9163,523,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1783,4282,705,189,293,802,129,0,78,0,0,0,0,0,28,26,0,12,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,8
BE_62060,Juprelle,0,6015,289,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,153,1410,1604,1105,364,311,370,91,0,100,55,37,0,0,0,23,15,7,0,6,0,0,0,8,26,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53044,Jurbise / Jurbeke,0,6673,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1877,3029,389,186,157,340,101,60,29,34,38,14,7,9,7,14,3,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11022,Kalmthout,0,11614,359,0,4579,0,2472,965,600,1081,0,452,115,25,13,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23038,Kampenhout,0,7977,314,0,2577,0,1275,577,352,592,0,107,0,0,25,0,2077,21,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23039,Kapelle-op-den-Bos,0,6950,258,0,2433,0,1087,948,321,453,0,98,0,0,7,0,1298,21,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11023,Kapellen (Antwerpen) / Kapellen (Anvers),0,17824,465,0,7503,0,1654,1495,1106,1408,0,586,175,44,12,0,3376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43007,Kaprijke,0,4651,261,0,1382,779,1092,400,206,351,4,123,36,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13017,Kasterlee,0,13419,559,0,5199,0,3682,832,687,904,0,267,101,37,14,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24048,Keerbergen,0,8911,285,0,3098,0,1233,718,337,569,0,111,0,0,20,0,2487,26,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63040,Kelmis / La Calamine,0,4761,740,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,41,792,1059,1123,75,67,430,65,0,134,24,43,0,0,0,23,4,2,0,8,0,0,0,48,13,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72018,Kinrooi,0,7992,562,0,2452,0,2669,768,507,259,0,94,32,10,6,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45060,Kluisbergen,0,4566,279,0,1172,958,958,553,195,325,3,69,29,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44029,Knesselare,0,5886,402,0,1740,891,1268,612,296,490,8,86,49,33,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31043,Knokke-Heist,0,24239,904,0,9326,0,3408,2134,908,1336,0,205,0,65,72,0,5241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32010,Koekelare,0,6485,398,0,1366,0,1096,1688,263,290,0,69,0,18,14,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21011,Koekelberg,0,9182,599,0,0,248,161,242,89,0,0,0,0,0,0,0,0,0,0,507,2273,2277,716,0,124,745,0,0,33,0,0,0,0,0,25,0,0,0,11,0,0,0,0,0,240,0,0,0,0,281,330,233,13,19,11,2,3,0,0
BE_38014,Koksijde,0,16767,645,0,5713,0,2535,2269,421,946,0,176,0,42,38,0,3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11024,Kontich,0,14937,402,0,6466,0,2264,1102,826,1499,0,453,148,22,15,0,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32011,Kortemark,0,9076,649,0,2083,0,2085,1261,375,433,0,123,0,54,7,0,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24054,Kortenaken,0,5950,309,0,1549,0,1098,578,259,280,0,82,0,0,8,0,1737,37,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24055,Kortenberg,0,12768,535,0,3767,0,2273,1096,515,1146,0,235,0,0,59,0,2942,21,21,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73040,Kortessem,0,6327,310,0,1711,0,1674,820,258,328,0,85,44,23,11,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34022,Kortrijk / Courtrai,0,51794,2233,0,13491,0,10421,7802,2215,4873,0,1166,0,139,73,0,8395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23099,Kraainem,0,6574,128,0,372,46,21,15,7,143,0,7,0,0,13,0,660,1,6,486,362,1569,566,0,38,302,0,0,10,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,13,0,0,0,0,16,39,30,5,0,3,0,0,0,0
BE_46013,Kruibeke,0,11608,525,0,4263,1117,2170,1370,787,961,7,266,105,25,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45017,Kruishoutem,0,6071,262,0,1660,1005,2130,348,214,335,2,55,32,16,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34023,Kuurne,0,9455,474,0,2627,0,2095,1297,404,749,0,211,0,25,23,0,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84033,LÉglise,0,3197,209,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,70,482,825,1149,0,104,193,49,0,39,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
BE_24062,Leuven / Louvain,0,60614,1792,0,13876,0,10431,10512,1714,10385,0,2215,0,0,92,0,9271,132,159,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
